报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
投资活动现金流入小计(万元),61047,56973,32282,106485,45360,29883,14500,81531,55203,29000,10087,69722,34991,23450,3911,883,883,0,0,1501,0,645,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),172,129,149,721,350,215,106,971,686,531,333,1864,1773,1001,489,2632,2029,761,1792,313,4125,125,
投资所支付的现金(万元),58512,56000,22000,105295,43095,27795,15595,84720,57700,32200,16700,94789,67989,23219,15119,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),887,,,,,,,129,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,309,,,34,,86,54,,68,,,,45,,,137,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),59571,56129,22149,106324,43445,28010,15736,85820,58472,32785,17033,96721,69762,24220,15608,2677,2029,761,1929,313,4125,125,
投资活动产生的现金流量净额(万元),1476,845,10133,161,1915,1873,-1236,-4289,-3269,-3784,-6946,-27000,-34772,-771,-11697,-1794,-1146,-761,-1929,1188,-4125,520,
吸收投资收到的现金(万元),147,147,147,913,954,816,59,,,,,18113,20913,,,,,,,,,3246,
其中：子公司吸收少数股东投资收到的现金(万元),147,147,147,255,255,117,59,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,,,2500,2000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,735,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),147,147,147,1648,954,816,59,0,0,0,0,18113,20913,0,0,0,0,0,0,0,2500,5246,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,,,1000,3500,1000,
分配股利、利润或偿付利息所支付的现金(万元),1049,,,4333,4333,4333,,4333,4333,,,,,,,,,,,15,93,18,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,594,,,,,,,,493,3109,,,,,,,,,109,
筹资活动现金流出小计(万元),1049,0,0,4927,4333,4333,0,4333,4333,0,0,493,3109,0,0,0,0,0,0,1015,3593,1126,
筹资活动产生的现金流量净额(万元),-902,147,147,-3279,-3379,-3517,59,-4333,-4333,0,0,17620,17804,0,0,0,0,0,0,-1015,-1093,4120,
汇率变动对现金及现金等价物的影响(万元),,,,10,15,3,,-11,,,,13,,5,-1,5,-1,-1,3,19,-11,-1,
现金及现金等价物净增加额(万元),-862,265,8962,-20,1463,619,-1370,-5634,-6012,-2227,-6108,-4999,-13820,836,-11316,4342,2451,1076,2022,2935,-1885,6690,
加:期初现金及现金等价物余额(万元),4640,4640,4640,4659,4659,4659,4727,10293,10361,10293,10361,15292,15292,15292,15292,10950,10950,10950,8928,5994,7878,1188,
期末现金及现金等价物余额(万元),3777,4905,13602,4640,6123,5279,3358,4659,4349,8067,4253,10293,1472,16128,3976,15292,13401,12027,10950,8928,5994,7878,
净利润(万元),,1950,,5688,,2916,,5412,,2960,,4808,,,,3799,,2054,3774,3764,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-18,,224,,-131,,74,,6,,96,,,,17,,42,17,11,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,184,,224,,118,,200,,97,,170,,,,190,,97,200,190,,,
无形资产摊销(万元),,22,,44,,22,,43,,22,,41,,,,41,,20,40,40,,,
长期待摊费用摊销(万元),,-64,,6,,3,,2,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,32,,29,,-3,,-1,,-2,,,,-0,,-0,-3,-1,,,
固定资产报废损失(万元),,,,,,2,,1,,0,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,0,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,-26,,-3,,11,,,,-13,,,,-5,,1,-3,-4,,,
投资损失(万元),,-900,,-1703,,-595,,-1014,,-399,,-553,,,,,,,,,,,
递延所得税资产减少(万元),,-22,,-82,,14,,-10,,0,,-12,,,,-1,,-5,-1,-1,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-240,,351,,-23,,-86,,-338,,240,,,,123,,-63,206,-518,,,
经营性应收项目的减少(万元),,-761,,-1158,,306,,-1742,,-919,,-1587,,,,922,,70,-284,-766,,,
经营性应付项目的增加(万元),,-1018,,-747,,-406,,111,,129,,1180,,,,1045,,-377,3,29,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,140,,237,,7,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-726,,3089,,2260,,2999,,1558,,4367,,,,6130,,1838,3948,2743,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),3777,4905,13602,4640,6123,5279,3358,4659,4349,8067,4253,10293,1472,16128,3976,15292,13401,12027,10950,8928,5994,7878,
现金的期初余额(万元),4640,4640,4640,4659,4659,4659,4727,10293,10361,10293,10361,15292,15292,15292,15292,10950,10950,10950,8928,5994,7878,1188,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-862,265,8962,-20,1463,619,-1370,-5634,-6012,-2227,-6108,-4999,-13820,836,-11316,4342,2451,1076,2022,2935,-1885,6690,

