报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
经营活动现金流出小计(万元),49542,34621,18518,44119,34153,20757,8762,21244,10436,8594,3849,4971,2197,1182,
经营活动产生的现金流量净额(万元),3941,58,-428,9222,2313,1390,-1336,2406,-2489,2627,-939,1672,-60,-27,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,23,23,23,,24,4,29,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,,,,,,,,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,2000,2000,2000,,2300,400,4370,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,
投资活动现金流入小计(万元),0,0,0,2023,2023,2023,0,2324,404,4399,0,0,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2838,2656,2619,278,207,72,16,1323,1118,86,21,156,7,52,
投资所支付的现金(万元),,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),22000,,,2000,2000,2000,2000,1900,,3381,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,
投资活动现金流出小计(万元),24838,2656,2619,2278,2207,2072,2016,3223,1118,3467,21,156,7,52,
投资活动产生的现金流量净额(万元),-24838,-2656,-2619,-256,-185,-50,-2016,-899,-714,932,-21,-156,-7,-52,
吸收投资收到的现金(万元),87995,87995,,,,,,2855,2855,,,100,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,50,
发行债券收到的现金(万元),,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,1608,1608,,,,,,
筹资活动现金流入小计(万元),87995,87995,0,0,0,0,0,4463,4463,0,0,100,0,50,
偿还债务支付的现金(万元),,,,,,,,,,,,,,50,
分配股利、利润或偿付利息所支付的现金(万元),3306,,,,,,,2289,,,1539,,,1,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1562,1562,6,51,27,27,11,243,,1539,,,,,
筹资活动现金流出小计(万元),4869,1562,6,51,27,27,11,2532,0,1539,1539,0,0,51,
筹资活动产生的现金流量净额(万元),83126,86433,-6,-51,-27,-27,-11,1931,4463,-1539,-1539,100,0,-1,
汇率变动对现金及现金等价物的影响(万元),3,-6,-2,2,3,-3,-47,-13,-1,-58,0,7,-0,-0,
现金及现金等价物净增加额(万元),62233,83829,-3055,8917,2104,1310,-3410,3424,1259,1963,-2499,1623,-68,-79,
加:期初现金及现金等价物余额(万元),16413,16413,16413,7495,7495,7495,7495,4071,4071,2108,3539,1915,1983,2062,
期末现金及现金等价物余额(万元),78646,100242,13358,16413,9600,8805,4085,7495,5330,4071,1039,3539,1915,1983,
净利润(万元),,14801,,16791,,7624,,6713,2682,3020,870,1063,154,-11,
少数股东损益(万元),,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,317,,530,,110,,193,93,78,20,31,6,13,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,87,,216,,104,,171,76,96,33,41,28,28,
无形资产摊销(万元),,33,,21,,10,,10,,,,,,,
长期待摊费用摊销(万元),,106,,112,,37,,25,5,1,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,,,,,3,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,6,,-2,,3,,-13,1,15,,,,1,
投资损失(万元),,,,-23,,-23,,-24,-4,-29,,,,,
递延所得税资产减少(万元),,-110,,-139,,-97,,-56,-27,-23,-3,-5,-1,-1,
递延所得税负债增加(万元),,-0,,-0,,-0,,-3,,2,0,2,,,
存货的减少(万元),,-23618,,-30903,,-11177,,-9349,-3698,-2971,-1159,-1581,-735,200,
经营性应收项目的减少(万元),,-6817,,-11196,,-6570,,-9124,-4997,-2121,-2480,-1400,774,-78,
经营性应付项目的增加(万元),,16400,,33355,,11457,,13847,3308,4517,1779,3519,-286,-178,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,-1147,,461,,-90,,15,72,42,,,,,
经营活动产生现金流量净额(万元),,58,,9222,,1390,,2406,-2489,2627,-939,1672,-60,-27,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),78646,100242,13358,16413,9600,8805,4085,7495,5330,4071,1039,2539,1915,1983,
现金的期初余额(万元),16413,16413,16413,7495,7495,7495,7495,4071,4071,2108,3539,1915,1983,2062,
现金等价物的期末余额(万元),,,,,,,,,,,,1000,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),62233,83829,-3055,8917,2104,1310,,3424,1259,1963,-2499,1623,-68,-79,

