报告日期,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-06-30,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1435,,2592,,1226,,1849,744,1306,604,957,736,649,
无形资产摊销(万元),,104,,169,,69,,344,204,366,162,323,322,322,
长期待摊费用摊销(万元),,112,,117,,101,,218,107,102,21,6,0,3,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,,,,58,22,22,56,
固定资产报废损失(万元),,-3,,2,,1,,6,5,141,,,,,
公允价值变动损失(万元),,-85,,-39,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,901,,447,,501,,1029,524,843,371,718,885,386,
投资损失(万元),,-156,,18,,11,,-115,-115,-157,-69,-31,-28,3,
递延所得税资产减少(万元),,-245,,95,,-154,,-173,297,705,493,-273,-483,-204,
递延所得税负债增加(万元),,,,,,,,,,,,,,,
存货的减少(万元),,-659,,6744,,-2753,,-7920,-5298,-2773,3126,-4440,-4004,-2330,
经营性应收项目的减少(万元),,3685,,-3452,,-587,,-33049,-18029,-22894,-34780,-16091,-40042,-17860,
经营性应付项目的增加(万元),,-8145,,-13343,,-1447,,23748,12956,5479,7307,8721,19256,6744,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,1227,,2427,,1200,,2453,,,,,,,
经营活动产生现金流量净额(万元),,6474,,15461,,8865,,8633,5167,8064,-6932,12192,-3643,-1991,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),36452,37393,27096,26056,9997,16718,16146,17665,14224,12495,12161,5980,2995,470,
现金的期初余额(万元),26056,26056,26056,17665,17665,17665,17665,12495,12495,5980,5980,2995,470,1544,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),10397,11337,1040,8390,-7668,-947,-1519,5170,1729,6516,6181,2984,2525,-1074,

