报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
支付给职工以及为职工支付的现金(万元),7053,4716,2651,10293,7722,5068,2665,8732,6382,4335,2319,7196,5254,3479,1799,6489,4809,3279,7066,6238,5771,4029,
支付的各项税费(万元),1827,1671,959,3102,2318,1511,774,2473,1378,894,505,2784,2383,1425,822,2894,2048,1457,2047,2817,2704,2331,
支付的其他与经营活动有关的现金(万元),1986,1248,624,3670,2694,1904,786,3147,2475,1561,588,2302,1522,889,514,1868,1425,867,2213,2156,1937,1552,
经营活动现金流出小计(万元),40611,28304,15135,65307,53736,34846,18314,62509,49710,33115,16565,47461,34940,22837,11600,47180,34779,23253,45599,45632,46738,39329,
经营活动产生的现金流量净额(万元),6210,4603,4065,5561,3845,3638,2768,3112,2225,1833,-134,4108,2309,1475,425,5040,4197,1703,2593,3722,3931,2842,
收回投资所收到的现金(万元),,,,,,,,,14800,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,57,57,34,,145,118,97,51,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),34,33,21,53,28,27,,19,19,8,8,56,46,2,3,11,11,5,10,247,8,17,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,6777,6700,4200,3000,18000,,11400,6700,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),34,33,21,6886,6785,4262,3000,18164,14937,11505,6759,56,46,2,3,11,11,5,10,247,8,17,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1661,832,803,5820,4530,3194,1581,6771,4929,3376,2832,5978,3131,1802,1098,1232,974,727,3644,5072,2502,1567,
投资所支付的现金(万元),,,,,,,,,11300,,,,1200,,,,,,,,660,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,3700,3700,3700,,14300,,6900,4700,6700,549,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),1661,832,803,9520,8230,6894,1581,21071,16229,10276,7532,12678,4880,1802,1098,1232,974,727,3644,5072,3162,1567,
投资活动产生的现金流量净额(万元),-1628,-798,-783,-2634,-1445,-2633,1419,-2906,-1292,1229,-773,-12623,-4835,-1800,-1095,-1221,-963,-722,-3634,-4825,-3154,-1551,
吸收投资收到的现金(万元),,,,,,,,,,,,14200,14200,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),1500,1500,,5100,4800,4300,,4000,4000,3000,,1200,500,,,5300,1300,500,4880,5639,3740,2600,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,229,50,,,,414,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),1500,1500,229,5150,4800,4300,0,4414,4000,3000,0,15400,14700,0,0,5300,1300,500,4880,5639,3740,2600,
偿还债务支付的现金(万元),4800,4300,,4000,4000,3500,,1200,500,,,5300,1300,500,,6540,1800,1000,4185,3534,1935,1265,
分配股利、利润或偿付利息所支付的现金(万元),1625,1598,59,1708,1651,779,19,3135,3086,3034,14,203,176,119,62,361,288,196,372,894,4348,146,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,307,13,
支付其他与筹资活动有关的现金(万元),,,,,,,15,,,,,1284,1284,,,,,,,,,,
筹资活动现金流出小计(万元),6425,5898,59,5708,5651,4279,34,4335,3586,3034,14,6787,2760,619,62,6901,2088,1196,4557,4427,6283,1411,
筹资活动产生的现金流量净额(万元),-4925,-4398,170,-558,-851,21,-34,79,414,-34,-14,8613,11940,-619,-62,-1601,-788,-696,323,1211,-2543,1189,
汇率变动对现金及现金等价物的影响(万元),9,-2,-18,16,21,2,-27,-58,-43,-25,-6,34,10,8,-2,27,18,-1,-2,-1,-1,-7,
现金及现金等价物净增加额(万元),-334,-596,3434,2384,1569,1027,4125,227,1304,3002,-928,133,9425,-937,-734,2246,2465,285,-720,107,-1767,2474,
加:期初现金及现金等价物余额(万元),6061,6061,6061,3677,3765,3677,3765,3450,3450,3450,4010,3318,3318,3318,3318,1072,1072,1072,1792,1685,3452,978,
期末现金及现金等价物余额(万元),5727,5465,9495,6061,5334,4704,7890,3677,4754,6452,3082,3450,12742,2381,2584,3318,3536,1357,1072,1792,1685,3452,
净利润(万元),,450,,4293,,2183,,4490,,2085,,4146,,,,3823,,1750,2112,3659,4086,3305,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,67,,119,,118,,76,,-9,,115,,,,47,,24,33,19,-5,51,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1020,,1941,,960,,1678,,764,,1133,,,,1081,,544,854,828,841,794,
无形资产摊销(万元),,65,,120,,60,,103,,49,,80,,,,75,,37,70,61,52,5,
长期待摊费用摊销(万元),,197,,618,,275,,264,,104,,352,,,,279,,124,243,227,130,100,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-16,,-30,,-12,,22,,12,,22,,,,11,,-3,8,-146,35,3,
固定资产报废损失(万元),,,,12,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,96,,194,,93,,197,,63,,164,,,,328,,194,304,205,141,82,
投资损失(万元),,,,-57,,-34,,-145,,-97,,,,,,,,,,,,,
递延所得税资产减少(万元),,-18,,-24,,-23,,-19,,1,,-27,,,,-6,,-3,-10,3,6,-4,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,705,,345,,-2768,,-2481,,-2504,,-1831,,,,67,,-1272,-1430,-179,-342,-1157,
经营性应收项目的减少(万元),,4309,,-43,,969,,-2319,,409,,-3399,,,,-1002,,-510,-663,145,-30,-1603,
经营性应付项目的增加(万元),,-2272,,-1939,,1817,,1246,,955,,3353,,,,337,,818,1071,-1101,-984,1266,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,11,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,4603,,5561,,3638,,3112,,1833,,4108,,,,5040,,1703,2593,3722,3931,2842,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),5727,5465,9495,6061,5334,4704,7890,3677,4754,6452,3082,3450,12742,2381,2584,3318,3536,1357,1072,1792,1685,3452,
现金的期初余额(万元),6061,6061,6061,3677,3765,3677,3765,3450,3450,3450,4010,3318,3318,3318,3318,1072,1072,1072,1792,1685,3452,978,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-334,-596,3434,2384,1569,1027,4125,227,1304,3002,-928,133,9425,-937,-734,2246,2465,285,-720,107,-1767,2474,

