报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
公允价值变动损失(万元),,-2101,,-425323,,-344415,,326843,,150014,,-67757,,-9864,,-16075,,11488,-16796,14508,9108,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-591795,,-922010,,-527725,,-624038,,-244443,,-423638,,53977,,-27824,,119876,-159379,-178272,45461,
投资损失(万元),,,,,,,,,,,,,,,,,,-165938,,,-243824,
递延所得税资产减少(万元),,-90032,,-14518,,28135,,-138766,,-20253,,-62038,,-16610,,-13835,,-23011,-501,-20104,-39155,
递延所得税负债增加(万元),,,,,,,,6464,,-21229,,25019,,5580,,2976,,6848,-5342,4711,-2604,
存货的减少(万元),,,,,,,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-3287377,,-7865511,,-3346339,,-4234538,,-3215775,,-1301207,,-112245,,-2708124,,-1413610,-5278549,-3331244,-2916097,
经营性应付项目的增加(万元),,2269151,,9382367,,4285805,,10118536,,4580816,,9297331,,399370,,5538447,,3150077,5731037,1296060,7003032,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-820737,,1308742,,672478,,6410403,,1662769,,8323310,,728862,,3488618,,2052599,897819,-1703231,4370224,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),9420302,6756144,5005916,7405643,5552742,8395467,9976634,4553191,7816395,7599924,7845728,5494058,5431809,2144471,2916169,3162572,3931813,96219,1963545,3965420,76916,
现金的期初余额(万元),7405643,7405643,7405643,4553191,4553191,4553191,4553191,5494058,5494058,5494058,5494058,3162572,3154106,3162572,3162572,1963545,1963545,91041,3965420,7451902,47737,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,2666591,,,7374986,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,1872504,,,2646123,
现金及现金等价物的净增加额(万元),2014659,-649499,-2399727,2852451,999551,3842275,5423442,-940866,2322338,2105866,2351671,2331486,2277703,-1018101,-246403,1199027,1968269,799266,-2001875,-3486482,4758042,

