报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2010-12-31,2009-12-31,2008-12-31,
支付的其他与经营活动有关的现金(万元),32004,21890,8899,23458,15963,8971,4855,20723,11122,7261,3418,17634,12526,7517,2626,15519,12121,12114,8730,10306,7132,3880,
经营活动现金流出小计(万元),239391,162069,74634,216705,144898,95343,46505,175203,130230,84009,42509,149402,108074,71638,32120,132530,118120,109042,100653,72308,49591,68358,
经营活动产生的现金流量净额(万元),8143,7038,3584,32576,18396,10815,8552,21458,7624,9940,3422,17321,11888,10908,6018,10180,5093,3610,4420,7035,5841,5042,
收回投资所收到的现金(万元),,,,1800,16000,9800,8000,20000,,,,,0,,,,,79,,83,,,
取得投资收益所收到的现金(万元),,,,106,152,53,32,320,,,,,0,,,,,,,,,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),718,619,35,352,183,122,14,57,13,6,,36,18,14,8,25,157,50,33,49,19,50,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,0,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,2408,,169,,,,,,,,0,,,6,596,326,139,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),718,619,2444,2258,16504,9976,8046,20378,13,6,0,36,18,14,8,31,753,454,172,132,19,50,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),23104,15534,10623,22444,13395,9140,4488,19624,10792,5245,2802,11723,8000,4561,2623,7242,3930,8386,8863,5892,2586,2895,
投资所支付的现金(万元),1000,,10054,13531,26538,21200,9000,23500,,,,,0,,,935,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),11412,11412,,,,,,,,,,,0,,,,,,,,,1796,
支付的其他与投资活动有关的现金(万元),,,,0,,25,,,23000,12000,,126,124,124,124,400,,306,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),35515,26946,20677,35975,39933,30365,13488,43124,33792,17245,2802,11849,8124,4685,2747,8577,3930,8693,8863,5892,2586,4691,
投资活动产生的现金流量净额(万元),-34797,-26327,-18233,-33717,-23429,-20390,-5442,-22747,-33779,-17239,-2802,-11813,-8106,-4671,-2739,-8546,-3176,-8238,-8690,-5760,-2567,-4641,
吸收投资收到的现金(万元),,,,5680,5680,5680,5680,62246,62246,62246,,,0,,,,,,6000,5342,,3015,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),71186,58486,28482,75037,58561,39446,12342,50526,48689,49640,19799,41782,30423,21453,11776,68447,41004,54391,15820,29307,24356,34033,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),17853,2370,31,618,168,,6,809,767,35,1445,4134,2656,1573,992,208,2970,,,,,,
筹资活动现金流入小计(万元),89039,60856,28513,81335,64410,45126,18028,113581,111702,111921,21244,45916,33080,23027,12768,68655,43974,54391,21820,34649,24356,37047,
偿还债务支付的现金(万元),59553,34370,8383,30320,25442,21173,9313,54982,42885,28088,6724,38568,24606,18221,9177,58766,41156,43940,14084,29099,24174,35344,
分配股利、利润或偿付利息所支付的现金(万元),7537,6308,1029,10121,9207,7844,431,11238,7195,2547,733,7791,6843,5188,343,3669,2650,4056,3489,2986,1576,1139,
其中：子公司支付给少数股东的股利、利润(万元),,200,,1705,1682,1313,,2788,1157,1167,,1826,1797,1797,,1261,716,1404,475,174,126,98,
支付其他与筹资活动有关的现金(万元),14526,12410,8771,25253,18089,2196,566,3029,3202,2253,673,3818,2644,1432,895,4716,2376,1340,14,0,,15,
筹资活动现金流出小计(万元),81616,53088,18182,65695,52739,31214,10310,69249,53282,32888,8130,50177,34093,24841,10415,67151,46182,49336,17587,32085,25750,36498,
筹资活动产生的现金流量净额(万元),7424,7768,10331,15641,11671,13913,7718,44333,58421,79033,13114,-4262,-1013,-1814,2352,1504,-2208,5055,4233,2564,-1394,550,
汇率变动对现金及现金等价物的影响(万元),251,-67,84,1629,1624,197,-1051,-924,-607,-221,-19,431,202,119,-61,233,-10,-171,224,-103,-57,-207,
现金及现金等价物净增加额(万元),-18979,-11588,-4234,16128,8263,4535,9777,42120,31660,71513,13715,1678,2970,4542,5570,3371,-301,256,187,3736,1823,744,
加:期初现金及现金等价物余额(万元),72670,72670,72670,56542,56542,56542,56542,14422,14422,14422,14422,12744,12744,12744,12744,9372,9673,9417,9230,4510,2687,1942,
期末现金及现金等价物余额(万元),53692,61083,68436,72670,64805,61077,66319,56542,46081,85934,28137,14422,15714,17285,18314,12744,9372,9673,9417,8246,4510,2687,
净利润(万元),,4842,,20261,,11313,,22467,,12178,,17577,,8991,,9685,6707,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,302,,1521,,275,,649,,33,,1255,,787,,808,433,,,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4759,,6064,,2745,,4938,,2377,,4184,,2002,,3491,3104,,,,,,
无形资产摊销(万元),,222,,360,,157,,263,,127,,253,,127,,253,254,,,,,,
长期待摊费用摊销(万元),,43,,94,,35,,81,,43,,133,,72,,147,170,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-193,,64,,3,,-2,,4,,56,,26,,115,-91,,,,,,
固定资产报废损失(万元),,5,,31,,4,,357,,0,,62,,23,,46,7,,,,,,
公允价值变动损失(万元),,,,-510,,,,,,,,-90,,-88,,395,505,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,3366,,3487,,1715,,2328,,1172,,2110,,774,,1998,1817,,,,,,
投资损失(万元),,-32,,-135,,-71,,-375,,,,126,,124,,400,-296,,,,,,
递延所得税资产减少(万元),,-21,,-1449,,-756,,459,,607,,-944,,98,,-423,-5,,,,,,
递延所得税负债增加(万元),,-23,,69,,,,-61,,-61,,-11,,-5,,-123,14,,,,,,
存货的减少(万元),,-300,,-1081,,4074,,-7284,,-1551,,-6246,,2365,,-2154,-2308,,,,,,
经营性应收项目的减少(万元),,625,,-3873,,-5906,,-15383,,-5292,,-7987,,-1988,,-11692,-5112,,,,,,
经营性应付项目的增加(万元),,-7072,,6644,,-3989,,13021,,304,,6841,,-2400,,7233,-105,,,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,515,,1029,,1216,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,7038,,32576,,10815,,21458,,9940,,17321,,10908,,10180,5093,,,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),53692,61083,68436,72670,64805,61077,66319,56542,46081,85934,28137,14422,15714,17285,18314,12744,9372,9673,9417,,,,
现金的期初余额(万元),72670,72670,72670,56542,56542,56542,56542,14422,14422,14422,14422,12744,12744,12744,12744,9372,9673,9417,9230,,,,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-18979,-11588,-4234,16128,8263,4535,9777,42120,31660,71513,13715,1678,2970,4542,5570,3371,-301,256,187,,,,

