报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),370,261,57,1058,838,583,88,676,421,271,114,502,275,216,182,476,346,437,230,330,40,
投资所支付的现金(万元),1204,1311,1414,40403,32439,28675,14517,43216,17000,17000,9000,12600,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,177,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,18,81,157,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),1574,1572,1471,41461,33277,29258,14605,43892,17421,17271,9114,13102,275,216,182,476,346,437,248,411,374,
投资活动产生的现金流量净额(万元),239,11,45,823,809,704,210,3267,1370,1427,-68,-10483,-275,-216,-182,-474,-343,-416,-245,-352,-374,
吸收投资收到的现金(万元),,,,943,953,10,,1785,1785,1785,,19495,22190,,,,,,,31,1602,
其中：子公司吸收少数股东投资收到的现金(万元),,,,943,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),6842,4383,,2483,1500,1500,1500,4536,4536,4536,2036,1034,1133,142,,4856,2159,14302,9882,7053,15597,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),856,969,290,,,,210,1310,625,550,,2000,1547,873,1595,,,141,1969,5388,5084,
筹资活动现金流入小计(万元),7698,5352,290,3426,2453,1510,1710,7630,6946,6870,2036,22529,24870,1015,1595,4856,2159,14443,11851,12473,22283,
偿还债务支付的现金(万元),4501,3229,1500,3500,3500,3500,1000,2043,2045,1036,1036,4579,3536,3536,1717,6549,3621,13276,11223,16149,16898,
分配股利、利润或偿付利息所支付的现金(万元),1306,1313,45,780,789,751,39,1262,1369,1316,105,1641,1533,1457,1357,1652,1527,2244,651,539,748,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),2320,975,22,1380,1659,1264,470,511,842,473,239,721,2796,81,34,1168,1329,1522,563,368,7771,
筹资活动现金流出小计(万元),8126,5518,1567,5660,5949,5516,1509,3817,4256,2824,1379,6941,7865,5073,3108,9369,6477,17042,12437,17055,25416,
筹资活动产生的现金流量净额(万元),-429,-166,-1277,-2235,-3496,-4006,201,3814,2689,4046,656,15588,17005,-4058,-1514,-4514,-4317,-2599,-585,-4583,-3133,
汇率变动对现金及现金等价物的影响(万元),138,-4,-37,68,299,280,-45,-161,-54,-25,-7,48,15,29,-9,120,97,-28,-41,90,-13,
现金及现金等价物净增加额(万元),4244,2269,-2782,445,449,1845,1849,-5446,-4036,1393,-2627,7244,17614,-1722,-651,-627,-707,-365,3745,-1165,2878,
加:期初现金及现金等价物余额(万元),7098,7098,7098,6653,6653,6653,7689,12099,12099,12099,12099,4856,4856,4856,4856,5482,5482,5847,2102,3267,389,
期末现金及现金等价物余额(万元),11342,9367,4316,7098,7102,8498,9538,6653,8063,13492,9472,12099,22469,3134,4204,4856,4775,5482,5847,2102,3267,
净利润(万元),,1705,,2959,,1583,,1844,,700,,2791,,1612,,4224,,4072,4044,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,53,,730,,88,,148,,5,,299,,83,,55,,88,331,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,141,,207,,98,,141,,49,,79,,38,,54,,64,77,,,
无形资产摊销(万元),,36,,83,,44,,85,,42,,78,,36,,70,,48,11,,,
长期待摊费用摊销(万元),,94,,153,,55,,28,,6,,7,,1,,67,,76,76,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,-14,,3,,2,,-0,,0,,4,5,,,
固定资产报废损失(万元),,1,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,-13,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,109,,158,,233,,338,,289,,425,,183,,710,,771,738,,,
投资损失(万元),,-93,,-275,,-111,,-337,,,,-5,,,,,,,18,,,
递延所得税资产减少(万元),,-5,,-202,,-25,,-21,,9,,-95,,-13,,-6,,22,-70,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,835,,-247,,-1919,,-3239,,-2131,,47,,-427,,-1180,,739,-339,,,
经营性应收项目的减少(万元),,-144,,-5311,,636,,-12196,,1783,,1661,,2462,,-3031,,-1212,-3403,,,
经营性应付项目的增加(万元),,-344,,3411,,4062,,661,,-4811,,-3197,,-1452,,3277,,-1992,3142,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,43,,123,,122,,196,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,2429,,1788,,4867,,-12366,,-4055,,2091,,2523,,4240,,2679,4616,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),11342,9367,4316,7098,7102,8498,9538,6653,8063,13492,9472,12099,22469,3134,4204,4856,4775,5482,5847,2102,3267,
现金的期初余额(万元),7098,7098,7098,6653,6653,6653,7689,12099,12099,12099,12099,4856,4856,4856,4856,5482,5482,5847,2102,3267,389,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),4244,2269,-2782,445,449,1845,1849,-5446,-4036,1393,-2627,7244,17614,-1722,-651,-627,-707,-365,3745,-1165,2878,

