报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
筹资活动产生的现金流量净额(万元),23304,15619,3794,22223,-10217,-7005,-855,11296,10827,-2998,30339,7629,35743,1773,2275,
汇率变动对现金及现金等价物的影响(万元),77,4,-48,94,100,3,-121,-196,-145,-79,88,1,23,0,-0,
现金及现金等价物净增加额(万元),-47402,-51800,-55774,19300,-45659,-41389,-39828,14365,-22252,-38917,30328,-18769,6047,-12792,10130,
加:期初现金及现金等价物余额(万元),95031,95031,95031,75731,75731,75731,75731,61366,61366,61366,31038,31038,24991,37783,27653,
期末现金及现金等价物余额(万元),47629,43231,39257,95031,30072,34342,35904,75731,39114,22449,61366,12268,31038,24991,37783,
净利润(万元),,7243,,19736,,6020,,18932,,-1589,17280,1584,7558,3735,9063,
少数股东损益(万元),,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,
资产减值准备(万元),,1805,,1207,,807,,893,,535,728,720,4154,1020,-401,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,990,,1889,,901,,1468,,715,1281,635,973,667,667,
无形资产摊销(万元),,510,,979,,473,,1124,,660,1343,575,536,342,263,
长期待摊费用摊销(万元),,41,,174,,58,,121,,62,94,49,217,56,126,
待摊费用的减少(万元),,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,4,,-6,,2,,-1073,,16,11,7,-3,-11,37,
固定资产报废损失(万元),,0,,389,,187,,,,,,,,,,
公允价值变动损失(万元),,-101,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,
财务费用(万元),,1255,,2543,,1336,,2944,,1559,2119,981,1188,800,725,
投资损失(万元),,-2098,,-4603,,-2900,,-1952,,-892,-2229,-1924,199,285,659,
递延所得税资产减少(万元),,-342,,-643,,-89,,-93,,-3,77,-6,-104,-73,92,
递延所得税负债增加(万元),,10,,,,,,,,,,,,,,
存货的减少(万元),,-5927,,-5905,,-9373,,-7081,,-15852,4579,-11856,34,2355,-16627,
经营性应收项目的减少(万元),,-41781,,-12621,,-20075,,-11486,,-13024,-3653,-15548,7269,-14988,-10566,
经营性应付项目的增加(万元),,-16461,,13920,,-7339,,1349,,-10920,349,-5916,-10244,-8364,38416,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,
其他(万元),,,,34,,,,45,,,,,4399,8095,,
经营活动产生现金流量净额(万元),,-54853,,17091,,-29991,,5190,,-38733,21977,-30701,16176,-6084,22453,
债务转为资本(万元),,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,
现金的期末余额(万元),47629,43231,39257,95031,30072,34342,35904,75731,39114,22449,61366,12268,31038,24991,37783,
现金的期初余额(万元),95031,95031,95031,75731,75731,75731,75731,61366,61366,61366,31038,31038,24991,37783,27653,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-47402,-51800,-55774,19300,-45659,-41389,,14365,,-38917,30328,-18769,6047,-12792,10130,

