报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
经营性应付项目的增加(万元),,-31337,,23181,,6858,,2016,,10180,,30733,5507,-300,,4927,1949,14287,,33119,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,-3411,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,11467,,28266,,15662,,6188,,1872,,31118,24232,14906,,24644,12140,12208,,35837,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),29905,49622,33503,56425,45106,82198,44815,90166,22693,25281,84675,20602,19183,18833,16414,18044,7151,10418,13831,14393,13732,8918,
现金的期初余额(万元),56425,56425,66143,90166,90166,90166,90166,20602,20602,20602,20602,18044,18044,18044,18044,10418,10418,14393,14393,13732,8918,1372,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-26520,-6803,-32640,-33742,-45060,-7969,-45351,69565,2091,4679,64073,2558,1139,788,-1630,7626,-3267,-3975,-562,661,4814,7546,

