报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
财务费用(万元),,-92,,490,,278,,449,,379,,658,,770,,742,,,,
投资损失(万元),,-4338,,-4734,,-1652,,-687,,114,,1002,,-77,,951,,,,
递延所得税资产减少(万元),,17,,-941,,-89,,-1959,,-47,,-499,,-637,,-735,,,,
递延所得税负债增加(万元),,0,,,,,,,,,,,,,,,,,,
存货的减少(万元),,2089,,-12545,,-7659,,-28080,,-10895,,14069,,-10978,,3915,,,,
经营性应收项目的减少(万元),,-7294,,-22280,,-17671,,-16453,,-7270,,-13260,,3102,,-2741,,,,
经营性应付项目的增加(万元),,-590,,9697,,-8244,,34563,,11817,,898,,6676,,2060,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,-12614,,-1959,,8724,,-1819,,-2607,,-20293,,-19881,,-42642,,,,
经营活动产生现金流量净额(万元),,12812,,40668,,9849,,43961,,14250,,29197,,26624,,2754,,,,
债务转为资本(万元),,0,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,0,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,0,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),57303,30755,35323,34410,28771,60288,39624,138323,135238,21936,27269,42990,11588,17381,18471,1861,1770,16778,14267,
现金的期初余额(万元),34576,34576,34576,138323,138323,138323,140340,42990,42990,42990,42990,17381,20881,1861,1861,1770,16778,14267,6778,
现金等价物的期末余额(万元),,0,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,0,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),22727,-3821,747,-103913,-109552,-78035,-100717,95333,92248,-21054,-15722,25609,-9293,15520,16610,91,-15008,2511,7488,

