报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
筹资活动产生的现金流量净额(万元),-5457,-1461,-1106,-5054,-6210,-10443,-5820,39313,1535,3920,3242,-6940,-800,-10987,-7437,-5058,
汇率变动对现金及现金等价物的影响(万元),-5,22,92,-242,-180,-2,-62,157,78,43,76,-59,56,15,-72,-65,
现金及现金等价物净增加额(万元),-5137,-337,-7728,-38073,-44782,-37122,-32950,40686,4021,5293,1829,-3044,324,8799,-609,-1986,
加:期初现金及现金等价物余额(万元),15791,15791,15791,53864,54204,53864,53864,13178,13178,13178,13178,16222,16222,7423,8032,10018,
期末现金及现金等价物余额(万元),10654,15454,8063,15791,9422,16742,20914,53864,17199,18471,15008,13178,16547,16222,7423,8032,
净利润(万元),,1823,,3984,,1725,,7785,,3894,,7120,,12686,2697,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,309,,-345,,-19,,767,,385,,1207,,788,366,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1193,,2081,,1027,,1909,,956,,1510,,1742,1877,,
无形资产摊销(万元),,128,,286,,105,,209,,104,,228,,281,316,,
长期待摊费用摊销(万元),,64,,34,,21,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-4,,-0,,55,,41,,75,,368,1,,
固定资产报废损失(万元),,25,,67,,69,,,,,,,,,,,
公允价值变动损失(万元),,-81,,50,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,353,,828,,278,,551,,668,,634,,1373,1416,,
投资损失(万元),,-360,,-485,,-373,,-179,,,,675,,-10456,1035,,
递延所得税资产减少(万元),,17,,-149,,-31,,37,,0,,-22,,49,56,,
递延所得税负债增加(万元),,-2,,-22,,,,,,,,,,,,,
存货的减少(万元),,-603,,1506,,-1223,,-2787,,829,,-4971,,-88,233,,
经营性应收项目的减少(万元),,-4185,,1540,,2486,,-6968,,-1459,,-304,,-1019,3457,,
经营性应付项目的增加(万元),,5358,,-2893,,-1849,,4936,,-792,,1416,,2748,-3362,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,0,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,4040,,6478,,2217,,6315,,4628,,7570,,8473,8093,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),10654,15454,8063,15791,9422,16742,20914,53864,17199,18471,15008,13178,16547,16222,7423,8032,
现金的期初余额(万元),15791,15791,15791,53864,54204,53864,53864,13178,13178,13178,13178,16222,16222,7423,8032,10018,
现金等价物的期末余额(万元),,,,0,,0,,,,,,,,,,,
现金等价物的期初余额(万元),,,,0,,0,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-5137,-337,-7728,-38073,-44782,-37122,-32950,40686,,5293,1829,-3044,324,8799,-609,-1986,

