报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
期末现金及现金等价物余额(万元),23883,24029,29284,41445,29315,17509,23568,25365,13302,21384,11120,25409,7414,8837,5044,4858,4014,2385,5839,
净利润(万元),,3729,,11158,,6323,,9383,,4050,,9374,,4726,,9125,9259,9671,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-40,,51,,-120,,200,,-53,,89,,218,,211,97,-41,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1887,,3408,,1649,,3040,,1500,,3110,,1567,,3200,3242,2948,,
无形资产摊销(万元),,45,,68,,22,,46,,18,,35,,17,,31,30,30,,
长期待摊费用摊销(万元),,81,,167,,73,,72,,14,,28,,14,,2,7,8,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-84,,200,,1,,109,,,,192,,-289,,-405,-74,38,,
固定资产报废损失(万元),,,,,,6,,,,27,,28,,0,,2,8,9,,
公允价值变动损失(万元),,627,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,-14,,-4,,,17,221,,
投资损失(万元),,-18,,-1050,,-510,,-1520,,-784,,-989,,-428,,-819,-993,-1230,,
递延所得税资产减少(万元),,5,,-163,,4,,-28,,-22,,18,,-15,,-16,9,-18,,
递延所得税负债增加(万元),,-34,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-1379,,-270,,-369,,-2838,,-1019,,665,,917,,1361,336,-1931,,
经营性应收项目的减少(万元),,-2669,,6567,,-5467,,6601,,1626,,-1787,,128,,-3075,-3673,1960,,
经营性应付项目的增加(万元),,107,,-6601,,1714,,1483,,-1616,,-1036,,-940,,460,-1315,788,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,828,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,2259,,14364,,3325,,16547,,3741,,9713,,5910,,10077,6952,12453,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),23883,24029,29284,41445,29315,17509,23568,25365,13302,21384,11120,25409,7414,8837,5044,4858,4014,2385,5839,
现金的期初余额(万元),40259,40259,40259,25365,25365,25365,25365,25409,25412,25409,25409,4858,4858,4858,4858,4014,2385,5839,3154,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-16376,-16229,-10975,16080,3950,-7856,-1797,-44,-12110,-4025,-14289,20551,2556,3979,186,844,1630,-3454,2684,

