报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
处置固定资产、无形资产和其他长期资产的损失(万元),,-1,,-3,,-0,,-829,,-0,,-4,,,4,1,,
固定资产报废损失(万元),,13,,11,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,3,,-42,,-10,,-44,,-13,,30,,,18,-2,,
投资损失(万元),,,,,,,,,,,,,,,,,,
递延所得税资产减少(万元),,-193,,-50,,60,,101,,-8,,-123,,,19,-47,,
递延所得税负债增加(万元),,-0,,-1,,-0,,-0,,-0,,-0,,,2,-0,,
存货的减少(万元),,-3403,,333,,-707,,1770,,369,,1114,,,-2549,-1971,,
经营性应收项目的减少(万元),,-522,,-2992,,-1586,,-10428,,-5453,,-197,,,-447,545,,
经营性应付项目的增加(万元),,743,,452,,-201,,-1347,,-1136,,-2303,,,519,1382,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-3282,,609,,457,,-4479,,-2707,,4687,,,3397,5305,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),21301,23357,26835,26904,25382,31747,31669,32586,6092,7033,10774,12562,7562,8261,12334,5979,5985,
现金的期初余额(万元),26904,26904,26904,32586,32586,32586,32586,12562,12562,12562,12562,12334,12334,12334,5979,5985,5071,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-5604,-3547,-69,-5681,-7204,-839,-917,20023,-6470,-5529,-1788,228,-4772,-4073,6355,-6,915,

