报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
投资活动现金流出小计(万元),64574,38941,17227,135877,103456,71945,32751,100914,59594,32323,4977,45558,34506,24535,18068,55062,47493,17777,13709,15793,20190,7603,
投资活动产生的现金流量净额(万元),-2166,3932,1968,-23616,-18288,-15644,-17790,-26274,-25693,-26796,-1472,-6056,-6156,-3912,-5519,-4395,-10489,-6431,-5572,-1992,-6059,-2489,
吸收投资收到的现金(万元),,,,,,,,37000,38844,38844,38844,,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),3000,3000,,,,,,1475,,,,,,,,2008,1990,2743,368,4631,5912,3429,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,276,,251,,,,426,,,,,,,,,,,
筹资活动现金流入小计(万元),3000,3000,0,0,0,276,0,38725,38844,38844,38844,426,0,0,0,2008,1990,2743,368,4631,5912,3429,
偿还债务支付的现金(万元),44,30,15,60,47,30,14,3076,1559,794,401,1395,1014,668,329,1034,714,450,338,5287,6706,5924,
分配股利、利润或偿付利息所支付的现金(万元),3107,3055,15,1940,1926,1907,13,3089,3081,61,29,2636,2618,2584,2536,140,143,56,42,159,174,257,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),31,16,,26,,,,2418,3882,3882,3882,,,,,,,,,,,,
筹资活动现金流出小计(万元),3183,3101,30,2025,1973,1937,27,8583,8522,4736,4311,4031,3631,3252,2865,1173,857,506,380,5446,6880,6181,
筹资活动产生的现金流量净额(万元),-183,-101,-30,-2025,-1973,-1661,-27,30143,30323,34108,34533,-3605,-3631,-3252,-2865,835,1133,2237,-13,-815,-968,-2752,
汇率变动对现金及现金等价物的影响(万元),100,11,10,-117,-138,-126,-56,-290,-296,-87,-6,64,57,95,3,147,150,-27,-55,-69,-22,-11,
现金及现金等价物净增加额(万元),1965,3739,-1604,-14822,-15781,-15184,-18599,10095,3941,6758,30769,-790,-5238,-4509,-9028,9573,-3859,728,-5192,1776,-275,1217,
加:期初现金及现金等价物余额(万元),13290,13290,13290,28112,28112,28112,28112,18016,18016,18016,18016,18807,18807,18807,18807,9234,9234,8505,8505,6730,7005,5788,
期末现金及现金等价物余额(万元),15255,17028,11686,13290,12331,12927,9513,28112,21957,24774,48785,18016,13569,14298,9778,18807,5375,9234,3313,8505,6730,7005,
净利润(万元),,3740,,8290,,3654,,9090,,4075,,9899,7328,4104,,6978,5024,7137,,6810,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,67,,397,,227,,347,,112,,226,335,168,,321,68,511,,307,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1873,,3189,,1434,,2781,,1251,,2247,1641,1082,,1895,1366,1429,,1091,,,
无形资产摊销(万元),,121,,208,,98,,116,,58,,101,72,48,,102,78,91,,90,,,
长期待摊费用摊销(万元),,193,,136,,79,,48,,51,,46,31,29,,80,53,101,,147,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-3,,90,,84,,46,,42,,18,7,-0,,122,85,1,,28,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,83,,11,,42,,763,,462,,-806,-582,-329,,26,7,79,,2,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,40,,176,,153,,375,,142,,55,55,-12,,238,178,85,,229,,,
投资损失(万元),,-1631,,-1642,,-935,,-2822,,-787,,-1321,-559,-332,,-109,-65,-38,,-204,,,
递延所得税资产减少(万元),,39,,-178,,-105,,9,,-74,,18,-68,-39,,-12,-24,-157,,-67,,,
递延所得税负债增加(万元),,6,,-11,,-0,,-74,,-57,,169,70,21,,207,242,48,,80,,,
存货的减少(万元),,-1184,,370,,1557,,-2532,,-179,,-1035,385,705,,1490,2157,-1021,,-139,,,
经营性应收项目的减少(万元),,1253,,-4316,,-3068,,1072,,-2262,,-1827,-4677,-611,,1254,-3901,-1490,,-2528,,,
经营性应付项目的增加(万元),,-5027,,3654,,-973,,-2870,,-3301,,1016,456,-2275,,394,77,-1826,,-1193,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,325,,561,,,,168,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-104,,10936,,2247,,6516,,-467,,8807,4493,2561,,12985,5347,4950,,4652,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),15255,17028,11686,13290,12331,12927,9513,28112,21957,24774,48785,18016,13569,14298,9778,18807,5375,9234,3313,8505,6730,7005,
现金的期初余额(万元),13290,13290,13290,28112,28112,28112,28112,18016,18016,18016,18016,18807,18807,18807,18807,9234,9234,8505,8505,6730,7005,5788,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),1965,3739,-1604,-14822,-15781,-15184,-18599,10095,3941,6758,30769,-790,-5238,-4509,-9028,9573,-3859,728,-5192,1776,-275,1217,

