报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
经营活动现金流出小计(万元),77893,52894,24421,106292,81189,58273,24600,82503,65073,41961,24172,77392,58429,83277,86539,82939,
经营活动产生的现金流量净额(万元),17686,17899,4792,7,1553,-5111,4246,7299,2236,1095,28,13608,6041,9506,6409,2025,
收回投资所收到的现金(万元),35925,15898,9170,35979,19341,14000,,,,,,,,131,,,
取得投资收益所收到的现金(万元),480,693,433,287,266,158,50,,,,,,,,,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,,,10,10,10,21,200,8,3,,37,37,33,,49,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),36410,16591,9602,36276,19617,14168,71,200,8,3,0,37,37,164,0,49,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),5591,1765,1021,6127,5554,1070,761,1395,856,773,99,4010,2585,880,882,1345,
投资所支付的现金(万元),35105,19382,12684,39833,21989,10000,3064,9000,,,,,,,108,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,2605,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),40696,21147,13705,45960,27543,13676,3825,10395,856,773,99,4010,2585,880,990,1345,
投资活动产生的现金流量净额(万元),-4286,-4556,-4103,-9685,-7925,492,-3754,-10195,-848,-770,-99,-3973,-2548,-715,-990,-1296,
吸收投资收到的现金(万元),,,,,,,,33046,,,,,,11700,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),45518,42518,22914,52801,41504,36033,24113,38235,30207,24407,16569,52473,38041,71961,61972,56980,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),45518,42518,22914,52801,41504,36033,24113,71281,30207,24407,16569,52473,38041,83661,61972,56980,
偿还债务支付的现金(万元),61063,49931,26448,41670,28502,24341,19819,40911,25445,23745,15835,57274,37341,89718,56747,56757,
分配股利、利润或偿付利息所支付的现金(万元),2425,2127,505,4232,3637,866,266,1752,1186,786,308,2073,1574,6971,3302,3404,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,
筹资活动现金流出小计(万元),63488,52058,26953,45902,32139,25207,20085,42664,26631,24531,16142,59346,38915,96689,60049,60160,
筹资活动产生的现金流量净额(万元),-17969,-9540,-4039,6899,9364,10826,4028,28617,3577,-124,427,-6874,-874,-13028,1923,-3180,
汇率变动对现金及现金等价物的影响(万元),227,215,-444,978,835,460,-288,-1144,-529,-456,54,784,-551,-1299,-551,-319,
现金及现金等价物净增加额(万元),-4342,4019,-3795,-1800,3827,6667,4233,24578,4436,-255,410,3545,2067,-5536,6791,-2770,
加:期初现金及现金等价物余额(万元),31218,31218,33653,33018,33018,33018,33018,8440,8440,8440,8440,4894,4894,10430,3639,6410,
期末现金及现金等价物余额(万元),26875,35236,29858,31218,36845,39685,37250,33018,12876,8185,8849,8440,6961,4894,10430,3639,
净利润(万元),,3544,,3931,,4143,,6707,,3685,,7781,,6414,5044,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,-568,,2367,,531,,296,,489,,606,,52,-102,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,937,,1837,,927,,1804,,929,,1740,,1823,1852,,
无形资产摊销(万元),,234,,327,,144,,179,,80,,121,,106,100,,
长期待摊费用摊销(万元),,5,,23,,23,,13,,6,,3,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,33,,30,,110,,38,,69,,91,178,,
固定资产报废损失(万元),,1,,,,,,,,,,,,,,,
公允价值变动损失(万元),,244,,-222,,-827,,-157,,153,,-319,,287,-25,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,1287,,1195,,473,,2769,,1194,,1244,,4251,3855,,
投资损失(万元),,-822,,-287,,-158,,,,,,,,,,,
递延所得税资产减少(万元),,176,,-100,,93,,53,,-40,,1258,,-143,-9,,
递延所得税负债增加(万元),,-49,,,,,,,,,,,,,,,
存货的减少(万元),,-1868,,-15178,,-9426,,-1313,,1040,,16368,,-3338,-9125,,
经营性应收项目的减少(万元),,18461,,-16065,,-15730,,5119,,-936,,-5869,,8420,1082,,
经营性应付项目的增加(万元),,-3684,,22146,,14667,,-8281,,-5543,,-9393,,-8456,3560,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,17899,,7,,-5111,,7299,,1095,,13608,,9506,6409,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),26875,35236,29858,31218,36845,39685,37250,33018,12876,8185,8849,8440,6961,4894,10430,3639,
现金的期初余额(万元),31218,31218,33653,33018,33018,33018,33018,8440,8440,8440,8440,4894,4894,10430,3639,6410,
现金等价物的期末余额(万元),,0,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,0,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-4342,4019,-3795,-1800,3827,6667,4233,24578,4436,-255,410,3545,2067,-5536,6791,-2770,

