报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
支付的其他与经营活动有关的现金(万元),5098,3400,1752,6234,5439,3504,1789,6345,4763,2977,1511,6421,4529,2849,1368,5546,4084,2713,5178,4840,5453,3279,
经营活动现金流出小计(万元),62908,41911,20700,93259,69116,45562,23694,82386,60141,41639,22740,74931,56367,37745,20607,63428,50197,31605,61475,56234,50498,40552,
经营活动产生的现金流量净额(万元),9798,5849,4132,6273,3690,3665,2487,10099,8439,4073,7,5118,3432,2762,-1039,7962,2488,4017,8446,6549,5046,8124,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,1250,,,
取得投资收益所收到的现金(万元),945,792,299,472,302,256,128,413,247,92,,5,5,,,,,,4,1,2,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),49,44,1,252,136,59,41,65,48,45,21,146,56,38,10,76,54,17,83,28,53,196,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),47000,29800,13600,40401,31200,26700,15200,43150,27800,13900,,65,52,,,203,80,,49,,1452,7276,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),47994,30636,13899,41125,31638,27015,15369,43629,28095,14037,21,217,113,38,10,279,134,17,136,1279,1507,7472,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3329,2410,1116,6865,5145,3702,1921,10122,7680,6356,3115,5573,3400,2608,1512,5721,4413,2723,6267,2228,2871,2429,
投资所支付的现金(万元),2650,2650,,,,,,,,,,,,,,1500,1500,,,,1250,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,801,393,887,
支付的其他与投资活动有关的现金(万元),47800,31400,16200,38700,30100,26000,16500,58200,43000,27800,16900,,,,,,,,,,1411,6961,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),53779,36460,17316,45565,35245,29702,18421,68322,50680,34156,20015,5573,3400,2608,1512,7221,5913,2723,6267,3029,5924,10276,
投资活动产生的现金流量净额(万元),-5785,-5824,-3417,-4440,-3607,-2687,-3052,-24694,-22585,-20120,-19994,-5356,-3287,-2571,-1502,-6942,-5779,-2706,-6131,-1750,-4418,-2804,
吸收投资收到的现金(万元),1342,1342,1342,,,,,33765,33765,33765,33765,,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,2100,2100,2100,2100,13900,12300,9400,8300,13000,10300,6700,10690,15134,14060,17829,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,5055,22811,
筹资活动现金流入小计(万元),1342,1342,1342,0,0,0,0,35865,35865,35865,35865,13900,12300,9400,8300,13000,10300,6700,10690,15134,19115,40640,
偿还债务支付的现金(万元),,,,,,,,11100,11100,11000,11000,13500,12900,10200,6100,10190,6490,4800,12687,16591,11509,18648,
分配股利、利润或偿付利息所支付的现金(万元),1828,1828,,2500,2500,2449,,2543,2543,2493,42,784,697,248,138,561,477,369,1944,2610,1615,2356,
其中：子公司支付给少数股东的股利、利润(万元),409,409,,,,,,,,,,358,358,,,132,132,132,117,,475,179,
支付其他与筹资活动有关的现金(万元),207,207,,,,,,1467,1457,1457,902,120,40,,,80,40,40,80,225,8634,23761,
筹资活动现金流出小计(万元),2035,2035,0,2500,2500,2449,0,15110,15100,14950,11944,14404,13637,10448,6238,10831,7007,5209,14710,19426,21758,44765,
筹资活动产生的现金流量净额(万元),-693,-693,1342,-2500,-2500,-2449,0,20755,20765,20915,23921,-504,-1337,-1048,2062,2169,3293,1491,-4020,-4292,-2644,-4125,
汇率变动对现金及现金等价物的影响(万元),27,-15,-24,26,-13,12,-28,-89,-91,-62,-20,109,30,21,-15,145,85,26,-68,-240,-50,-32,
现金及现金等价物净增加额(万元),3346,-683,2034,-642,-2430,-1459,-593,6071,6528,4807,3914,-633,-1162,-836,-494,3334,88,2828,-1774,268,-2065,1163,
加:期初现金及现金等价物余额(万元),10473,10473,10473,11115,11115,11115,11115,5044,5044,5044,5044,5677,5677,5677,5677,2343,2343,2343,4117,3849,5914,4751,
期末现金及现金等价物余额(万元),13820,9791,12508,10473,8685,9655,10522,11115,11571,9851,8958,5044,4515,4841,5183,5677,2431,5171,2343,4117,3849,5914,
净利润(万元),,2908,,7161,,3658,,8270,,4811,,8494,,4029,,6998,,,6991,7046,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-97,,534,,-79,,261,,-257,,572,,42,,397,,,135,255,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2095,,3894,,2156,,3299,,1585,,2767,,1301,,2172,,,1661,1646,,,
无形资产摊销(万元),,33,,72,,37,,70,,39,,61,,30,,34,,,46,50,,,
长期待摊费用摊销(万元),,226,,341,,156,,257,,115,,253,,124,,463,,,161,116,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-20,,-54,,-18,,-50,,3,,11,,1,,1,,,47,26,,,
固定资产报废损失(万元),,-0,,11,,-12,,0,,,,,,,,,,,197,268,,,
公允价值变动损失(万元),,8,,,,43,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,15,,-26,,-12,,121,,93,,269,,190,,299,,,408,553,,,
投资损失(万元),,-471,,-495,,-313,,-356,,-175,,-428,,-101,,-181,,,-18,59,,,
递延所得税资产减少(万元),,3,,176,,-21,,-112,,-26,,-178,,-79,,-89,,,-100,-47,,,
递延所得税负债增加(万元),,-151,,341,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-120,,-3724,,-1911,,-1862,,838,,-4269,,-2018,,-809,,,-2162,392,,,
经营性应收项目的减少(万元),,2664,,-5088,,-2102,,-2029,,1873,,-6097,,-1317,,-4784,,,337,-4926,,,
经营性应付项目的增加(万元),,-1158,,3221,,2135,,2287,,-4796,,3711,,581,,3479,,,747,1112,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,-84,,-92,,-53,,-56,,-32,,-48,,-22,,-19,,,-4,,,,
经营活动产生现金流量净额(万元),,5849,,6273,,3665,,10099,,4073,,5118,,2762,,7962,,,8446,6549,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),13820,9791,12508,10473,8685,9655,10522,11115,11571,9851,8958,5044,4515,4841,5183,5677,2431,5171,2343,4117,3849,5914,
现金的期初余额(万元),10473,10473,10473,11115,11115,11115,11115,5044,5044,5044,5044,5677,5677,5677,5677,2343,2343,2343,4117,3849,5914,4751,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3346,-683,2034,-642,-2430,-1459,-593,6071,6528,4807,3914,-633,-1162,-836,-494,3334,88,2828,-1774,268,-2065,1163,

