报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
收到的其他与投资活动有关的现金(万元),38500,22500,17500,17800,,,,530,,,,208,180,3728,1390,7460,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),39677,23350,17975,18096,3056,156,21,553,12,5,4,229,270,3754,1396,7519,11,140,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),38159,29944,21323,41843,32609,25070,7312,26048,15369,11501,5327,20588,13547,13961,4838,13198,598,2368,
投资所支付的现金(万元),,,,,,,,1020,1020,1020,1020,1020,1020,,,,2,10,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),44000,23000,14000,27800,35800,22000,25000,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),82159,52944,35323,69643,68409,47070,32312,27068,16389,12521,6347,21608,14567,13961,4838,13198,600,2378,
投资活动产生的现金流量净额(万元),-42482,-29594,-17348,-51547,-65352,-46914,-32290,-26515,-16377,-12516,-6342,-21378,-14297,-10206,-3442,-5679,-589,-2238,
吸收投资收到的现金(万元),,,,2940,2940,2940,,56214,,,,2940,1588,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,2940,,2940,,,,,,2940,,,,,,,
取得借款收到的现金(万元),26268,18726,5275,23375,11856,3514,3467,19271,17060,6277,4884,6685,4085,4133,966,8479,6727,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),1440,436,20,,313,202,,,327,1276,1104,270,158,,,2161,,,
筹资活动现金流入小计(万元),27708,19162,5295,26315,15109,6657,3467,75486,17387,7552,5988,9895,5831,4133,966,10640,6727,0,
偿还债务支付的现金(万元),26685,19449,9118,14772,13499,3722,1804,2919,3193,1521,691,2573,2325,1939,31,12052,3875,1000,
分配股利、利润或偿付利息所支付的现金(万元),8524,8159,328,11802,11554,11135,255,623,436,215,39,163,135,15,11,4093,7861,1372,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,514,361,664,253,1107,2084,30,30,,693,106,1360,393,,2994,279,
筹资活动现金流出小计(万元),35209,27608,9959,26934,25717,15110,3165,5626,3659,1766,729,3429,2566,3313,435,16146,14730,2651,
筹资活动产生的现金流量净额(万元),-7501,-8445,-4664,-619,-10608,-8453,302,69859,13728,5786,5259,6466,3266,820,531,-5506,-8003,-2651,
汇率变动对现金及现金等价物的影响(万元),25,-16,111,-17,-40,148,6,-32,-75,-68,-4,-37,-1,-96,34,42,,,
现金及现金等价物净增加额(万元),-32112,-27504,-16541,-21154,-59172,-51849,-30733,63589,6543,2149,-664,-1232,424,1733,1104,-472,-691,1094,
加:期初现金及现金等价物余额(万元),44656,44656,44656,65810,65810,65810,65810,2221,2221,2221,2221,3453,3453,1720,1720,2192,2883,1789,
期末现金及现金等价物余额(万元),12543,17152,28114,44656,6638,13961,35077,65810,8765,4371,1557,2221,3877,3453,2824,1720,2192,2883,
净利润(万元),,6326,,17372,,9013,,15312,,7954,,13663,,11297,6784,14009,10664,9514,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,56,,-120,,-278,,400,,102,,142,,30,126,-96,205,149,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,5236,,8736,,4078,,6260,,2918,,3941,,2664,1291,2302,2168,1657,
无形资产摊销(万元),,81,,146,,52,,98,,48,,151,,96,72,99,96,92,
长期待摊费用摊销(万元),,111,,145,,70,,57,,23,,40,,8,4,8,39,70,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,12,,27,,-8,,26,,-6,,133,,70,6,53,152,-82,
固定资产报废损失(万元),,,,1,,,,6,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,768,,1168,,416,,678,,242,,191,,128,-23,229,211,216,
投资损失(万元),,-516,,-268,,-128,,130,,143,,371,,,,,,,
递延所得税资产减少(万元),,10,,-1127,,-0,,-128,,-20,,30,,-105,-107,-208,33,90,
递延所得税负债增加(万元),,,,1072,,,,,,,,,,,,,,,
存货的减少(万元),,1619,,-6287,,-4152,,-3692,,-2573,,481,,-4282,-2917,-1189,-1825,-2472,
经营性应收项目的减少(万元),,1254,,2098,,-4864,,-9917,,-1645,,-7756,,-1272,-2574,-6280,-6325,-6976,
经营性应付项目的增加(万元),,-4496,,8178,,-815,,11070,,1774,,2466,,2583,1318,1744,2484,3724,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,89,,-114,,-12,,-24,,-12,,-136,,,,,,,
经营活动产生现金流量净额(万元),,10552,,31029,,3371,,20276,,8947,,13718,,11215,3980,10672,7901,5983,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),12543,17152,28114,44656,6638,13961,35077,65810,8765,4371,1557,2221,3877,3453,2824,1720,2192,2883,
现金的期初余额(万元),44656,44656,44656,65810,65810,65810,65810,2221,2221,2221,2221,3453,3453,1720,1720,2192,2883,1789,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-32112,-27504,-16541,-21154,-59172,-51849,-30733,63589,6543,2149,-664,-1232,424,1733,1104,-472,-691,1094,

