报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),11867,8338,5188,14520,9756,6755,4016,11772,8500,6721,3793,11485,8170,5846,3682,10994,8373,5580,3297,8690,6765,5211,4163,
支付的各项税费(万元),6682,6081,3272,8559,8786,5169,2034,10273,8474,5973,3167,7907,6371,4026,2298,8394,6490,4899,2231,7433,4409,4088,3470,
支付的其他与经营活动有关的现金(万元),4932,3168,1529,8066,4911,3298,1887,7092,5104,2918,1350,6401,4921,2627,898,6564,4334,2619,1151,5204,3933,3410,2079,
经营活动现金流出小计(万元),62543,44182,23066,73429,55856,34537,16722,68167,52137,35304,18864,69040,51374,33546,16915,64505,51324,34623,15437,54851,39225,29866,24666,
经营活动产生的现金流量净额(万元),-11528,-8840,-5454,-2324,-5220,-996,-492,13172,10601,6195,-350,19073,8631,3501,-1823,11731,-2246,-2733,3570,17835,15352,6571,6520,
收回投资所收到的现金(万元),146205,106200,35800,260900,229500,186400,88800,286000,206200,129200,72000,72400,5600,3500,3500,12100,9600,9000,800,24800,9000,,,
取得投资收益所收到的现金(万元),164,109,354,2103,2036,1984,1047,3098,2104,1159,597,348,22,10,6,180,172,159,3,204,51,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,,0,,,,0,,,,175,175,150,,150,150,150,,392,1,3,3,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,100,100,100,150,100,,120,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),146369,106309,36154,263003,231536,188384,89847,289098,208304,130359,72597,72923,5796,3660,3506,12530,10021,9409,953,25496,9052,123,3,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),4161,3328,2259,14132,11788,7784,3872,3966,2687,1918,1751,3565,3112,2469,1945,4605,4096,2914,1380,3455,2700,5024,3592,
投资所支付的现金(万元),132305,108405,34105,218750,158260,147050,91250,295790,215990,143940,72740,145700,71400,6200,6200,12100,9600,9600,9600,24800,9000,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),242,242,,4294,3830,3830,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,1162,,,,,,,,,,,,126,126,111,89,,,,896,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),136708,111975,36363,238338,173878,158664,95122,299756,218677,145858,74491,149265,74512,8669,8145,16831,13822,12625,11069,28255,11700,5024,4488,
投资活动产生的现金流量净额(万元),9661,-5666,-209,24665,57658,29720,-5275,-10659,-10373,-15500,-1894,-76341,-68716,-5009,-4639,-4301,-3800,-3216,-10116,-2759,-2648,-4901,-4485,
吸收投资收到的现金(万元),18,15,15,889,819,769,769,,,,,67640,67640,67640,,,,,,,,,6548,
其中：子公司吸收少数股东投资收到的现金(万元),,15,15,889,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,7000,6000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,7523,
筹资活动现金流入小计(万元),18,15,15,889,819,769,769,0,0,0,0,67640,67640,67640,0,0,0,0,0,0,0,7000,20070,
偿还债务支付的现金(万元),,,,27,,,,,,,,,,,,,,,,,3000,8000,2000,
分配股利、利润或偿付利息所支付的现金(万元),3510,,,27002,27000,,,12150,12150,6397,,,,,,9619,9619,9619,,1257,42,156,13822,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,400,400,400,400,654,483,194,,,,,,,,,11611,
筹资活动现金流出小计(万元),3510,0,0,27028,27000,0,0,12550,12550,6797,400,654,483,194,0,9619,9619,9619,0,1257,3042,8156,27434,
筹资活动产生的现金流量净额(万元),-3492,15,15,-26140,-26181,769,769,-12550,-12550,-6797,-400,66986,67157,67446,0,-9619,-9619,-9619,0,-1257,-3042,-1156,-7363,
汇率变动对现金及现金等价物的影响(万元),323,320,-116,461,377,128,-214,-301,-196,-104,-20,135,50,37,-10,53,37,33,20,9,-70,-5,9,
现金及现金等价物净增加额(万元),-5036,-14171,-5764,-3338,26633,29620,-5213,-10338,-12518,-16206,-2663,9853,7122,65975,-6472,-2135,-15628,-15535,-6527,13829,9591,509,-5319,
加:期初现金及现金等价物余额(万元),24067,22286,24067,25625,25625,25625,25625,35963,35963,35963,35963,26110,26110,26110,26110,28245,28245,28245,28245,14417,4825,4316,9635,
期末现金及现金等价物余额(万元),19031,8115,18303,22286,52257,55245,20412,25625,23445,19757,33300,35963,33232,92085,19638,26110,12617,12710,21719,28245,14417,4825,4316,
净利润(万元),,5346,,18542,,9832,,18581,,8763,,16107,,7708,,13368,,7095,,12507,8742,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,282,,717,,214,,609,,365,,373,,406,,119,,95,,387,256,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1122,,1553,,599,,1179,,556,,1246,,633,,1269,,623,,1184,1077,,,
无形资产摊销(万元),,181,,329,,150,,203,,107,,213,,107,,198,,94,,185,159,,,
长期待摊费用摊销(万元),,100,,244,,115,,210,,88,,232,,129,,240,,126,,211,119,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,3,,2,,2,,,,2,,274,,1,,-482,,0,,-11,1,,,
固定资产报废损失(万元),,,,1,,,,10,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-746,,-425,,-128,,277,,104,,-124,,-31,,-51,,-33,,-9,112,,,
投资损失(万元),,-101,,-2218,,-1925,,-3233,,-1159,,-348,,-10,,-180,,-159,,-204,-51,,,
递延所得税资产减少(万元),,2,,-77,,-17,,-20,,-35,,-141,,-62,,-136,,-88,,-47,-46,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-3576,,-6726,,-4416,,-4552,,-3430,,-11268,,-5163,,-11468,,-8203,,-9849,-6073,,,
经营性应收项目的减少(万元),,-2755,,-8943,,-4913,,-892,,-1465,,-1763,,-3606,,59,,-1556,,-2175,-2788,,,
经营性应付项目的增加(万元),,-10004,,-5495,,-582,,635,,2205,,14044,,3304,,8641,,-807,,15513,13706,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,1305,,172,,73,,165,,92,,228,,85,,154,,80,,143,136,,,
经营活动产生现金流量净额(万元),,-8840,,-2324,,-996,,13172,,6195,,19073,,3501,,11731,,-2733,,17835,15352,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),19031,8115,18303,22286,52257,55245,20412,25625,23445,19757,33300,35963,33232,92085,19638,26110,12617,12710,21719,28245,14417,4825,4316,
现金的期初余额(万元),24067,22286,24067,25625,25625,25625,25625,35963,35963,35963,35963,26110,26110,26110,26110,28245,28245,28245,28245,14417,4825,4316,9635,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-5036,-14171,-5764,-3338,26633,29620,-5213,-10338,-12518,-16206,-2663,9853,7122,65975,-6472,-2135,-15628,-15535,-6527,13829,9591,509,-5319,

