报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
递延所得税负债增加(万元),,-3,,3,,,,,,,,,,,,,
存货的减少(万元),,-1678,,-1339,,-3332,,180,,,,-61,,991,,,
经营性应收项目的减少(万元),,-9786,,-12503,,-18304,,-7921,,,,8597,,12239,,,
经营性应付项目的增加(万元),,2957,,1837,,2225,,3264,,,,4344,,-1732,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,-80,,,,5,,-71,,,,270,,145,,,
经营活动产生现金流量净额(万元),,-2114,,5579,,-12963,,9973,,,,21991,,18470,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),12220,30238,26994,61067,20384,35463,52554,37701,22903,25119,27126,39630,27255,30273,30510,27799,
现金的期初余额(万元),61067,61067,61067,37701,37701,37701,37785,39630,39630,39630,39757,30273,30273,30510,27799,42040,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-48847,-30829,-34073,23366,-17317,-2238,14769,-1929,,-14511,-12631,9357,-3018,-237,2711,-14240,

