报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
筹资活动现金流出小计(万元),1060,1060,0,1763,1668,703,608,466,346,311,0,1606,1570,6642,1114,2425,
筹资活动产生的现金流量净额(万元),-1060,-1060,0,-1763,-1668,-703,-608,15049,-346,-311,0,-1606,-1570,758,-114,-425,
汇率变动对现金及现金等价物的影响(万元),42,12,-20,42,46,11,-25,-30,-21,-10,-2,29,16,18,-8,5,
现金及现金等价物净增加额(万元),262,599,837,-7428,-8125,-7603,279,16874,1616,283,-389,-2495,-2403,2688,-1419,1078,
加:期初现金及现金等价物余额(万元),11523,11523,11523,18951,18951,18951,18951,2077,2077,2077,2077,4572,4572,1884,3303,2226,
期末现金及现金等价物余额(万元),11785,12122,12360,11523,10826,11348,19230,18951,3694,2360,1688,2077,2169,4572,1884,3303,
净利润(万元),,962,,3021,,1978,,3527,2494,1674,,3018,2072,3414,3511,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,53,,-70,,23,,183,65,97,,6,38,102,71,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,761,,1402,,685,,1369,1025,684,,930,626,740,756,,
无形资产摊销(万元),,56,,110,,54,,95,68,41,,68,49,50,44,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-21,,-6,,-8,,-4,-2,-2,,-2,1,5,0,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,-8,,-42,,-10,,32,18,7,,-21,-8,65,125,,
投资损失(万元),,-212,,-71,,,,,,,,,,-17,-15,,
递延所得税资产减少(万元),,-6,,-45,,-3,,-19,-1,-6,,-2,-6,-16,-10,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,
存货的减少(万元),,-85,,-137,,-273,,-283,-724,-346,,-266,-251,-29,-161,,
经营性应收项目的减少(万元),,1351,,-720,,-713,,-2597,-479,-1096,,-2702,-1486,-1625,-1630,,
经营性应付项目的增加(万元),,-390,,382,,-276,,220,182,27,,915,260,405,269,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,-4,,-3,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,2457,,3821,,1457,,2523,2646,1080,,1944,1294,3095,2960,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),11785,12122,12360,11523,10826,11348,19230,18951,3694,2360,1688,2077,2169,4572,1884,3303,
现金的期初余额(万元),11523,11523,11523,18951,18951,18951,18951,2077,2077,2077,2077,4572,4572,1884,3303,2226,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),262,599,837,-7428,-8125,-7603,279,16874,1616,283,-389,-2495,-2403,2688,-1419,1078,

