报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
经营性应收项目的减少(万元),,359,,-9825,,-11656,,-2335,,-3309,,-3430,,-5953,,7522,-5512,,,,,
经营性应付项目的增加(万元),,11079,,6317,,4139,,1178,,377,,396,,-1464,,-7284,4285,,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,-86,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,13672,,4660,,-995,,8015,,2528,,11724,,920,,13342,7522,,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),46182,27405,31095,33553,26289,22827,29092,23269,27385,47824,56167,10656,11149,7889,10626,6997,12274,3939,7467,3122,7295,
现金的期初余额(万元),33553,33553,33453,23269,23269,23269,23269,10656,10656,10656,12516,6997,6997,6997,9955,12274,7467,7467,3122,7295,15270,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),12630,-6148,-2358,10284,3020,-441,5823,12613,16729,37168,43651,3659,4153,892,671,-5277,4807,-3528,4345,-4172,-7975,

