报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,
其他(万元),,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-4021,,6221,,-4306,,3978,-2185,8742,1853,6198,1475,1589,6654,
债务转为资本(万元),,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,
现金的期末余额(万元),33770,31192,38648,22070,13351,12689,16634,24137,18958,29143,8463,8445,7927,7642,9285,
现金的期初余额(万元),22070,22070,22070,24137,24137,24137,24137,29143,29143,8445,8445,7701,7642,9285,7820,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),11700,9122,16578,-2068,-10786,-11448,,-5005,-10185,20698,18,744,285,-1643,1465,

