报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
取得借款收到的现金(万元),45608,41608,13000,33000,33000,33000,23000,8100,5100,5100,5100,8000,4748,,0,,,6119,,3913,990,800,
发行债券收到的现金(万元),,,,,,,,,,,0,,,,0,,,,,,,,
收到其他与筹资活动有关的现金(万元),,5802,300,,250,250,,,,,0,7959,,,0,150,150,320,260,,,,
筹资活动现金流入小计(万元),45608,47410,13300,34824,35074,35074,23000,59868,56070,40476,39679,15959,4748,0,0,150,150,15439,3260,3913,990,1300,
偿还债务支付的现金(万元),33000,33000,23000,8000,8000,5000,5117,9444,1444,1444,100,,,,0,6309,3930,3926,,931,859,600,
分配股利、利润或偿付利息所支付的现金(万元),2069,2202,522,3167,2661,2164,,2558,1551,1356,417,290,241,,160,76,37,916,13,2611,42,58,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,0,,,,0,,,,,,,,
支付其他与筹资活动有关的现金(万元),11630,4622,9998,28948,21824,6503,,10426,23929,5456,2211,,,300,300,,,2470,70,376,101,,
筹资活动现金流出小计(万元),46699,39825,33520,40115,32485,13667,5117,22427,26924,8256,2727,290,241,300,460,6384,3967,7313,83,3918,1003,658,
筹资活动产生的现金流量净额(万元),-1090,7586,-20220,-5290,2589,21408,17883,37441,29146,32220,36951,15669,4507,-300,-460,-6234,-3817,8126,3177,-4,-13,642,
汇率变动对现金及现金等价物的影响(万元),263,-21,-87,41,15,-0,0,1,1,0,0,-1,-0,-0,0,15,10,11,0,1,0,1,
现金及现金等价物净增加额(万元),-22908,-15560,-28715,12186,-1331,15609,5770,12602,15882,9582,16239,3708,-6746,-1611,-7214,5892,-310,-2229,3495,2521,1391,58,
加:期初现金及现金等价物余额(万元),36857,36857,36857,24671,24671,24671,24671,12069,12069,12069,12069,8361,8361,8361,8361,2469,2469,4698,4698,2177,786,728,
期末现金及现金等价物余额(万元),13949,21296,8142,36857,23340,40281,30441,24671,27951,21651,28309,12069,1615,6750,1147,8361,2158,2469,8193,4698,2177,786,
净利润(万元),,2775,,9809,,7201,,14922,,7215,,9765,4020,2218,,7034,5406,6420,,9972,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,409,,787,,413,,761,,444,,1468,972,925,,264,341,814,,1014,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2924,,3053,,1314,,2236,,1082,,1743,1272,819,,1185,847,660,,423,,,
无形资产摊销(万元),,33,,54,,24,,37,,17,,30,23,15,,28,21,21,,18,,,
长期待摊费用摊销(万元),,619,,929,,344,,423,,186,,231,136,85,,158,108,119,,77,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,14,,1,,3,,0,,,,,,,,112,,33,,-0,,,
固定资产报废损失(万元),,134,,18,,,,47,,0,,6,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,835,,1597,,935,,1781,,543,,111,241,,,380,37,917,,416,,,
投资损失(万元),,-39,,-178,,-61,,-178,,,,,,,,,,-0,,,,,
递延所得税资产减少(万元),,-63,,-64,,0,,52,,6,,-200,-137,-130,,30,19,-62,,107,,,
递延所得税负债增加(万元),,374,,322,,41,,20,,-7,,14,-9,3,,57,,,,,,,
存货的减少(万元),,-21841,,-49206,,-34945,,25108,,20601,,-58060,-29802,-16921,,-6007,-1537,-8479,,-9817,,,
经营性应收项目的减少(万元),,-8335,,-25380,,-22868,,-80961,,-37787,,-35784,-13035,-14456,,6512,5605,-49216,,-17594,,,
经营性应付项目的增加(万元),,12524,,96943,,42663,,41026,,-10931,,71016,27244,27778,,7676,-3374,43280,,21840,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,828,,2963,,-325,,1379,,-93,,-52,-37,-25,,-30,-21,,,,,,
经营活动产生现金流量净额(万元),,-8808,,41649,,-5259,,6654,,-18724,,-9711,-9112,310,,17399,7450,-5494,,6457,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),13949,21296,8142,36857,23340,40281,30441,24671,27951,21651,28309,12069,1615,6750,1147,8361,2158,2469,8193,4698,2177,786,
现金的期初余额(万元),36857,36857,36857,24671,24671,24671,24671,12069,12069,12069,12069,8361,8361,8361,8361,2469,2469,4698,4698,2177,786,728,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-22908,-15560,-28715,12186,-1331,15609,5770,12602,15882,9582,16239,3708,-6746,-1611,-7214,5892,-310,-2229,3495,2521,1391,58,

