报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
无形资产摊销(万元),,240,,486,,168,,338,,124,57,161,,176,,164,233,169,165,
长期待摊费用摊销(万元),,565,,920,,396,,774,,375,188,401,,106,,146,102,85,60,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,-1,,-2,,0,,,,1,,0,,0,0,1,0,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,134,,-89,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,129,,357,,115,,397,,198,103,560,,213,,515,247,245,386,
投资损失(万元),,-47,,-66,,,,12,,,,41,,41,,58,-155,-123,0,
递延所得税资产减少(万元),,-181,,-230,,-76,,-156,,-98,-324,-165,,-73,,-126,-64,-72,-38,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,1,,-4,,1,,6,,-11,-12,71,,75,,50,-115,-18,,
经营性应收项目的减少(万元),,-5017,,-6114,,-2766,,-5620,,-4341,320,-3708,,-3958,,-7446,200,-4981,-4268,
经营性应付项目的增加(万元),,2537,,2981,,-5499,,8060,,-1388,-2816,6139,,-1727,,1521,-3086,2643,-2632,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,0,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-1762,,4299,,-6309,,9741,,-3708,-2875,8689,,-4479,,-1014,888,2069,-3322,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),12306,15614,13158,14558,15801,17723,12554,22047,16871,8499,9047,9775,5363,6918,3775,4984,5323,6452,5855,
现金的期初余额(万元),14638,14638,14558,22047,22151,22047,22151,9775,9888,9888,9775,4984,4992,4984,4984,5323,6452,5855,4259,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2332,976,-1401,-7488,-6349,-4323,-9597,12272,6983,-1389,-728,4791,371,1934,-1209,-339,-1129,597,1597,

