报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
投资活动产生的现金流量净额(万元),-4181,-1327,-445,-12269,-8381,-8177,-5823,-8372,-5878,-3412,-1987,-5651,-5329,-8452,-2689,692,-3779,-1863,
吸收投资收到的现金(万元),,,,,,,,18665,19723,,,,,,,693,3630,72,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,72,
取得借款收到的现金(万元),30630,20630,20630,39706,19980,16980,3500,30770,11570,8570,5840,17500,12650,7637,5000,1500,1300,500,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,526,526,150,,120,,,
筹资活动现金流入小计(万元),30630,20630,20630,39706,19980,16980,3500,49435,31293,8570,5840,18026,13176,7787,5000,2313,4930,572,
偿还债务支付的现金(万元),20473,12399,2247,38830,28270,18030,1800,5970,2510,1610,1500,13587,8637,2000,1500,1300,500,,
分配股利、利润或偿付利息所支付的现金(万元),1935,1616,1018,4335,3809,3398,510,1265,843,531,209,825,641,419,250,229,81,9,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),281,261,5,209,95,30,30,464,950,464,262,,,526,526,170,275,,
筹资活动现金流出小计(万元),22690,14275,3270,43374,32174,21458,2340,7699,4303,2605,1971,14412,9278,2945,2276,1699,856,9,
筹资活动产生的现金流量净额(万元),7940,6355,17360,-3668,-12194,-4478,1160,41736,26990,5965,3869,3614,3898,4842,2724,614,4074,563,
汇率变动对现金及现金等价物的影响(万元),-1,-1,-1,24,-8,-8,1,-53,-19,-19,0,67,17,79,15,14,-45,-4,
现金及现金等价物净增加额(万元),-64,2602,15659,-15450,-18812,-8757,-3765,34788,22417,2773,2371,-102,-552,-1446,1978,1009,1038,-2222,
加:期初现金及现金等价物余额(万元),20029,20029,20029,35479,35479,35479,35479,691,691,691,691,793,793,2238,2238,1230,191,2413,
期末现金及现金等价物余额(万元),19964,22630,35688,20029,16667,26723,31715,35479,23108,3464,3062,691,240,793,4216,2238,1230,191,
净利润(万元),,-1172,,3401,,4813,,11135,,3694,,3930,,3056,1405,3366,2535,656,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-54,,737,,46,,358,,223,,163,,314,111,235,630,303,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1438,,2284,,964,,1537,,729,,773,,376,171,225,151,103,
无形资产摊销(万元),,61,,103,,47,,47,,20,,40,,38,19,37,37,8,
长期待摊费用摊销(万元),,33,,150,,53,,101,,47,,7,,191,95,93,37,47,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,2,,32,,13,,14,,9,,19,,0,,,,,
固定资产报废损失(万元),,,,12,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,844,,1831,,977,,1461,,549,,344,,78,112,116,126,12,
投资损失(万元),,,,15,,10,,-100,,-91,,-65,,-7,-3,-13,,,
递延所得税资产减少(万元),,-389,,-483,,-6,,-45,,-26,,12,,-41,-17,-34,-90,-19,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-2367,,-7579,,-5245,,492,,1045,,-304,,-1058,-385,-2346,-368,-761,
经营性应收项目的减少(万元),,-668,,10643,,4291,,-14503,,-7373,,-4672,,-1507,1032,-2723,-2853,-1705,
经营性应付项目的增加(万元),,-153,,-10684,,-2057,,978,,1412,,1623,,645,-612,733,582,436,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-2425,,463,,3906,,1477,,238,,1869,,2086,1927,-311,788,-918,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),19964,22630,35688,20029,16667,26723,31715,35479,23108,3464,3062,691,240,793,4216,2238,1230,191,
现金的期初余额(万元),20029,20029,20029,35479,35479,35479,35479,691,691,691,691,793,793,2238,2238,1230,191,2413,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-64,2602,15659,-15450,-18812,-8757,-3765,34788,22417,2773,2371,-102,-552,-1446,1978,1009,1038,-2222,

