报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
支付的其他与经营活动有关的现金(万元),78053,48992,22600,76274,50360,32344,20884,71599,52375,35997,16373,62807,45759,59804,35708,38079,27386,16309,
经营活动现金流出小计(万元),330821,213402,100748,388484,281206,177817,87514,331445,236893,152865,74993,279954,203614,207428,141048,156081,115882,81132,
经营活动产生的现金流量净额(万元),36481,15609,-1154,52962,25949,11520,-3978,28353,15869,5884,-4527,29214,15910,22039,12640,22597,7555,8844,
收回投资所收到的现金(万元),214,,,,,,,681,681,681,681,,,,,,,,
取得投资收益所收到的现金(万元),6,,,,,,,687,687,687,687,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,5,5,34,21,6,5,28,24,24,5,159,11,25,23,41,304,24,
处置子公司及其他营业单位收到的现金净额(万元),3891,1000,,,,,,,,,,0,,,,,51,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),4118,1005,5,34,21,6,5,1396,1392,1392,1373,159,11,25,23,41,354,24,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),21402,12728,5531,34627,24817,15682,6962,37985,29510,20383,6504,42971,35280,33589,19201,44787,7682,5871,
投资所支付的现金(万元),4148,3500,,8864,8864,8000,,3121,1300,1300,300,,,406,406,,500,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,4384,906,463,1657,,
支付的其他与投资活动有关的现金(万元),,,,803,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),25550,16228,5531,44294,33681,23682,6962,41107,30810,21683,6804,42971,35280,38379,20513,45250,9839,5871,
投资活动产生的现金流量净额(万元),-21432,-15223,-5526,-44260,-33660,-23676,-6958,-39711,-29418,-20291,-5431,-42811,-35269,-38354,-20489,-45209,-9484,-5847,
吸收投资收到的现金(万元),650,250,250,1077,,,,44083,43883,,,200,200,44374,44374,1167,,,
其中：子公司吸收少数股东投资收到的现金(万元),650,250,250,1077,,,,200,,,,200,200,,,,,,
取得借款收到的现金(万元),11724,4486,4486,29503,27403,11263,,15215,15215,3400,,50655,41656,20500,17500,52713,22980,14480,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,2100,2100,10000,,,
筹资活动现金流入小计(万元),12374,4736,4736,30580,27403,11263,0,59298,59098,3400,0,50855,41856,66974,63974,63880,22980,14480,
偿还债务支付的现金(万元),19295,5645,1180,12600,7584,3037,223,28180,18779,10116,123,20707,14972,20090,20000,35960,14480,8000,
分配股利、利润或偿付利息所支付的现金(万元),8971,6313,2255,7661,6680,2601,1151,5256,2666,1752,900,3865,2437,4128,4488,3137,1326,1619,
其中：子公司支付给少数股东的股利、利润(万元),1275,1275,1275,3616,,,591,1734,,,,604,604,1280,1282,,151,963,
支付其他与筹资活动有关的现金(万元),,,,,,,,2486,880,,,,,10000,10000,2100,,,
筹资活动现金流出小计(万元),28266,11958,3435,20261,14265,5638,1374,35923,22325,11868,1023,24572,17409,34218,34488,41197,15806,9619,
筹资活动产生的现金流量净额(万元),-15892,-7222,1301,10318,13138,5625,-1374,23376,36773,-8468,-1023,26283,24447,32756,29486,22683,7174,4861,
汇率变动对现金及现金等价物的影响(万元),72,31,-12,104,16,-29,-92,-59,-39,-30,-7,40,-3,31,-0,-14,-3,-0,
现金及现金等价物净增加额(万元),-770,-6804,-5391,19125,5444,-6559,-12401,11959,23184,-22906,-10988,12726,5085,16472,21636,57,5243,7858,
加:期初现金及现金等价物余额(万元),84060,84060,84196,64936,64936,64936,64936,52976,52976,52976,52976,40250,40250,23778,23419,23721,18003,10145,
期末现金及现金等价物余额(万元),83290,77256,78805,84060,70379,58376,52535,64936,76161,30070,41988,52976,45335,40250,45055,23778,23245,18003,
净利润(万元),,17344,,25539,,10515,,20810,,8900,,18632,,14369,11295,4009,5994,5126,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,1309,,1463,,962,,1449,,881,,837,,426,282,349,386,420,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,11432,,20951,,9910,,16067,,7462,,12404,,6701,4744,4687,3557,2777,
无形资产摊销(万元),,962,,1535,,702,,1379,,674,,232,,89,63,74,92,40,
长期待摊费用摊销(万元),,2505,,3958,,1849,,3031,,1417,,2191,,1386,1018,1315,1267,916,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,8,,113,,13,,80,,32,,16,,-101,-107,33,36,5,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,7,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,1951,,3421,,1511,,3586,,1798,,2915,,2859,2291,1928,1262,748,
投资损失(万元),,182,,225,,79,,-632,,-697,,92,,82,30,,,,
递延所得税资产减少(万元),,-206,,106,,-72,,684,,642,,68,,1312,970,-1254,544,460,
递延所得税负债增加(万元),,-40,,737,,491,,-6,,4,,-10,,25,28,,,,
存货的减少(万元),,-3325,,-3334,,-3591,,-1318,,-900,,-1381,,-1498,-1090,1151,-2225,-1612,
经营性应收项目的减少(万元),,-32136,,-24299,,-28080,,-35936,,-26619,,-39742,,-32049,-19263,13027,11206,-2907,
经营性应付项目的增加(万元),,15623,,22683,,17230,,19160,,12307,,32933,,28405,12379,-2708,-14564,2864,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,-136,,,,,,-17,,27,,31,,-14,,,
经营活动产生现金流量净额(万元),,15609,,52962,,11520,,28353,,5884,,29214,,22039,12640,22597,7555,8844,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),83290,77256,78805,84060,70379,58376,52535,64936,76161,30070,41988,52976,45335,40250,45055,23778,23245,18003,
现金的期初余额(万元),84060,84060,84196,64936,64936,64936,64936,52976,52976,52976,52976,40250,40250,23778,23419,23721,18003,10145,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-770,-6804,-5391,19125,5444,-6559,-12401,11959,23184,-22906,-10988,12726,5085,16472,21636,57,5243,7858,

