报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
取得借款收到的现金(万元),2571,2571,,,,,,,,,,,,,,,2000,3400,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,34,,,,,,,,,,,,30,,800,220,
筹资活动现金流入小计(万元),2677,2642,35,3307,3200,0,0,49968,49968,49968,45968,0,0,0,0,30,8200,4200,220,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,100,2000,3300,,
分配股利、利润或偿付利息所支付的现金(万元),3020,2990,43,3430,2485,2485,,1864,1867,,,1861,1861,1861,1574,12,1656,82,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,0,,1613,1005,520,,1302,718,718,,,,,,,,800,220,
筹资活动现金流出小计(万元),3020,2990,43,5043,3491,3006,0,3166,2585,718,0,1861,1861,1861,1574,112,3656,4182,220,
筹资活动产生的现金流量净额(万元),-343,-348,-9,-1737,-291,-3006,0,46802,47383,49250,45968,-1861,-1861,-1861,-1574,-82,4544,18,0,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,0,0,
现金及现金等价物净增加额(万元),-23790,-12337,-21671,24934,10802,1821,-15079,-11249,11049,11156,39809,5242,1087,-1092,-8603,8869,4907,2267,1310,
加:期初现金及现金等价物余额(万元),37936,37936,37936,13002,13002,13002,35195,24251,24031,24031,24284,19008,19008,19008,19042,10140,5233,2966,1656,
期末现金及现金等价物余额(万元),14145,25598,16265,37936,23804,14823,20116,13002,35080,35187,64093,24251,20095,17916,10439,19008,10140,5233,2966,
净利润(万元),,5873,,13965,,4819,,10322,,3471,,8754,,,,6853,6419,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,422,,833,,302,,131,,184,,159,,,,264,315,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,886,,1764,,809,,1371,,650,,1083,,,,914,942,,,
无形资产摊销(万元),,181,,342,,134,,226,,101,,195,,,,160,163,,,
长期待摊费用摊销(万元),,112,,635,,705,,631,,559,,738,,,,852,535,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,0,,11,,1,,-104,,,,-0,-0,,,
固定资产报废损失(万元),,,,35,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,1216,,,,,,,,,,,,12,100,,,
投资损失(万元),,-382,,-1802,,-1050,,-953,,,,,,,,,-137,,,
递延所得税资产减少(万元),,-2,,-98,,0,,-6,,-28,,-8,,,,-27,-328,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-1060,,-6121,,-3739,,-5028,,-1642,,-1152,,,,-463,380,,,
经营性应收项目的减少(万元),,-24559,,-21333,,-16151,,-7574,,-4196,,-4317,,,,-643,1353,,,
经营性应付项目的增加(万元),,9199,,11598,,5378,,9862,,2935,,4512,,,,4923,-5956,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-9331,,1035,,-8793,,8993,,2033,,9859,,,,12844,3785,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),14145,25598,16265,37936,23804,,20116,13002,35080,35187,64093,24251,20095,17916,10439,19008,10140,5233,2966,
现金的期初余额(万元),37936,37936,37936,13002,13002,,35195,24251,24031,24031,24284,19008,19008,19008,19042,10140,5233,2966,1656,
现金等价物的期末余额(万元),,,,,,14823,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,13002,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-23790,-12337,-21671,24934,10802,1821,-15079,-11249,11049,11156,39809,5242,1087,-1092,-8603,8869,4907,2267,1310,

