报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
筹资活动现金流出小计(万元),13037,8210,6906,12551,12363,3422,103,15819,10613,6376,816,10175,9970,7103,7256,95,9591,9116,6884,
筹资活动产生的现金流量净额(万元),22803,5290,2594,-1251,-1063,578,897,22852,24258,23895,-816,-1475,-2270,-1503,-156,-95,-2936,38,2981,
汇率变动对现金及现金等价物的影响(万元),0,0,-0,2,2,0,-3,0,-0,-0,-0,2,0,0,0,0,0,0,0,
现金及现金等价物净增加额(万元),-433,-3288,-3705,4454,1804,-3193,-2233,1982,1129,20321,-2390,1486,-608,-828,465,-613,-540,-2503,1951,
加:期初现金及现金等价物余额(万元),9616,9616,9616,5162,5162,5162,5162,3180,3180,3180,3180,1694,1694,1694,1229,1229,1769,4272,2321,
期末现金及现金等价物余额(万元),9183,6328,5911,9616,6965,1969,2929,5162,4309,23501,790,3180,1086,866,1694,616,1229,1769,4272,
净利润(万元),,2489,,6304,,2383,,4765,,2210,,4574,,2138,4269,402,5388,6292,3686,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,531,,-120,,127,,316,,350,,416,,507,745,-53,826,288,202,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,765,,710,,347,,683,,342,,668,,334,686,173,685,653,450,
无形资产摊销(万元),,71,,94,,43,,81,,39,,79,,39,79,20,78,74,54,
长期待摊费用摊销(万元),,,,,,,,,,,,15,,9,18,4,18,6,3,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,-795,,1,,1,,0,,2,,2,1,,-0,-1,173,
固定资产报废损失(万元),,0,,0,,0,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,245,,479,,236,,408,,177,,332,,179,395,94,422,476,130,
投资损失(万元),,,,-583,,-134,,-32,,,,,,,,,,,,
递延所得税资产减少(万元),,-76,,72,,-4,,4,,-2,,-28,,-78,-110,9,-125,-27,-32,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-56,,-9736,,-2612,,-6009,,-1165,,1505,,1014,-3627,-1156,2873,-463,-867,
经营性应收项目的减少(万元),,-3562,,620,,-3494,,-9143,,-6235,,-2916,,-3452,-5504,398,-5185,-5856,-4466,
经营性应付项目的增加(万元),,-3152,,7229,,1555,,5241,,1089,,-944,,348,3659,-366,-2038,-2250,-220,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,49,,87,,39,,97,,56,,105,,58,105,23,88,110,1225,
经营活动产生现金流量净额(万元),,-2695,,4362,,-1512,,-3588,,-3141,,3806,,1099,716,-452,3029,-698,339,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),9183,6328,5911,9616,6965,1969,2929,5162,4309,23501,790,3180,1086,866,1694,616,1229,1769,4272,
现金的期初余额(万元),9616,9616,9616,5162,5162,5162,5162,3180,3180,3180,3180,1694,1694,1694,1229,1229,1769,4272,2321,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-433,-3288,-3705,4454,1804,-3193,-2233,1982,1129,20321,-2390,1486,-608,-828,465,-613,-540,-2503,1951,

