报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
支付的其他与经营活动有关的现金(万元),14805,8732,4759,19309,15004,9207,4675,16476,11395,8072,3675,13345,9206,5144,9083,8149,4405,
经营活动现金流出小计(万元),105790,66936,30297,113003,84138,50250,27461,113393,80107,49410,24737,117149,78311,52838,99117,82081,77007,
经营活动产生的现金流量净额(万元),-3314,-1839,-4403,6356,-6876,2458,-5473,13676,-907,7098,-13546,9967,-13428,-10704,1643,-1645,4662,
收回投资所收到的现金(万元),23500,13500,,45500,20000,20000,20000,25260,17260,17260,15350,47901,40541,28994,18175,2600,,
取得投资收益所收到的现金(万元),272,272,,948,387,387,387,98,22,22,19,207,287,157,32,1,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,6,6,,,1,,,,123,123,118,100,8,0,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,1895,1800,1800,1477,500,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),23772,13772,0,46454,20393,20387,20387,25359,17282,17282,15369,50126,42751,31069,19784,3109,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1771,1256,116,6415,6350,5471,1153,1265,856,803,492,5824,4958,4738,13153,8955,6948,
投资所支付的现金(万元),22200,21850,16850,66793,32600,29100,,45260,17260,17260,15355,32052,24692,14892,34024,2600,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,1800,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),23971,23106,16966,73208,38950,34571,1153,46525,18116,18063,15847,37875,29650,19630,47177,13355,6948,
投资活动产生的现金流量净额(万元),-198,-9334,-16966,-26754,-18557,-14184,19234,-21166,-834,-781,-478,12251,13102,11440,-27393,-10246,-6948,
吸收投资收到的现金(万元),29,10,,1881,,,,33351,33351,,,,,,25150,13538,269,
其中：子公司吸收少数股东投资收到的现金(万元),,,,7,,,,,,,,,,,,,,
取得借款收到的现金(万元),34805,25000,16000,46457,27702,16950,4500,7450,7450,4450,,16973,15055,13055,28661,20800,15550,
发行债券收到的现金(万元),9920,9920,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,5000,7064,,
筹资活动现金流入小计(万元),44754,34930,16000,48339,27702,16950,4500,40801,40801,4450,0,16973,15055,13055,58811,41402,15819,
偿还债务支付的现金(万元),38605,20100,8000,17708,6502,2502,,6813,3563,3563,2618,13470,8640,2270,15435,22180,15100,
分配股利、利润或偿付利息所支付的现金(万元),3457,1108,489,3754,3289,230,67,8719,8615,8546,31,1076,947,362,12669,671,1087,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),110,110,,105,105,105,,1147,685,140,40,12369,12064,7030,,2763,6101,
筹资活动现金流出小计(万元),42172,21318,8489,21566,9896,2837,67,16679,12864,12249,2689,26915,21650,9662,28104,25613,22288,
筹资活动产生的现金流量净额(万元),2582,13612,7511,26773,17806,14113,4433,24122,27937,-7799,-2689,-9942,-6595,3393,30707,15789,-6469,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-930,2440,-13858,6375,-7627,2387,18194,16632,26196,-1481,-16714,12276,-6922,4128,4956,3898,-8756,
加:期初现金及现金等价物余额(万元),46611,46611,46611,40235,40235,40235,40235,23603,23603,23603,23603,11328,11328,11328,6371,2473,11229,
期末现金及现金等价物余额(万元),45681,49050,32753,46611,32608,42622,58429,40235,49800,22123,6890,23603,4406,15456,11328,6371,2473,
净利润(万元),,10653,,18043,,10944,,19442,,,,17567,,,15063,10519,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,1282,,2081,,729,,701,,,,243,,,1055,127,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1407,,2708,,1312,,2633,,,,2597,,,1437,761,,
无形资产摊销(万元),,192,,202,,133,,190,,,,159,,,82,148,,
长期待摊费用摊销(万元),,114,,112,,43,,49,,,,4,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,3,,-5,,10,,,,,,61,,,64,0,,
固定资产报废损失(万元),,,,0,,,,5,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,1404,,1302,,242,,473,,,,961,,,1531,904,,
投资损失(万元),,-272,,-948,,-387,,-98,,,,-207,,,-32,-1,,
递延所得税资产减少(万元),,-318,,-416,,-134,,-115,,,,-43,,,-255,-181,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,
存货的减少(万元),,-6393,,-3434,,-923,,-3099,,,,3201,,,3876,-1141,,
经营性应收项目的减少(万元),,-12010,,-16167,,-7851,,-11030,,,,-1164,,,-11771,-15237,,
经营性应付项目的增加(万元),,2099,,2812,,-1659,,4525,,,,-7751,,,4388,4955,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,67,,,,,,,,-5660,,,-13796,-2500,,
经营活动产生现金流量净额(万元),,-1839,,6356,,2458,,13676,,,,9967,,,1643,-1645,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),45681,49050,32753,46611,32608,42622,58429,40235,49800,22123,6890,23603,4406,15456,11328,6371,2473,
现金的期初余额(万元),46611,46611,46611,40235,40235,40235,40235,23603,23603,23603,23603,11328,11328,11328,6371,2473,11229,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-930,2440,-13858,6375,-7627,2387,18194,16632,26196,-1481,-16714,12276,-6922,4128,4956,3898,-8756,

