报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
经营活动产生的现金流量净额(万元),20869,13727,6787,26311,18678,8368,387,27049,18443,14826,5701,19180,13098,16372,
收回投资所收到的现金(万元),7990,7990,,835,320,320,290,9870,9635,87520,17425,69680,48800,136830,
取得投资收益所收到的现金(万元),853,853,,928,12,12,8,45,41,1697,770,1259,440,213,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,3,,,,,,10,10,0,,14,7,0,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,49,49,383,2035,2147,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,
投资活动现金流入小计(万元),8846,8846,0,1763,332,332,298,9925,9686,89266,18244,71336,51282,139190,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1598,946,827,1685,1373,1239,551,3373,2450,17867,3213,4509,3420,5817,
投资所支付的现金(万元),16418,14768,6000,815,800,300,,290,,67327,18177,84350,68250,143225,
质押贷款净增加额(万元),,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,506,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,
投资活动现金流出小计(万元),18016,15714,6827,2500,2173,1539,551,3663,2450,85700,21390,88859,71670,149042,
投资活动产生的现金流量净额(万元),-9170,-6868,-6827,-737,-1841,-1207,-253,6262,7236,3566,-3146,-17523,-20388,-9852,
吸收投资收到的现金(万元),,,,90445,90445,,,,,,,,,2417,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,500,
筹资活动现金流入小计(万元),0,0,0,90445,90445,0,0,0,0,0,0,0,0,2917,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),8000,8000,,,,,,,,,,,,1238,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,1310,156,52,,252,129,1023,628,2275,,1000,
筹资活动现金流出小计(万元),8000,8000,0,1310,156,52,0,252,129,1023,628,2275,0,2238,
筹资活动产生的现金流量净额(万元),-8000,-8000,0,89135,90289,-52,0,-252,-129,-1023,-628,-2275,0,679,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,85,26,91,,,
现金及现金等价物净增加额(万元),3700,-1141,-40,114709,107126,7108,134,33059,25550,17454,1953,-526,-7291,7199,
加:期初现金及现金等价物余额(万元),168688,168688,168688,53980,54273,53980,53980,20921,21404,3467,3467,3993,11284,4084,
期末现金及现金等价物余额(万元),172388,167547,168648,168688,161399,61088,54114,53980,46954,20921,5420,3467,3993,11284,
净利润(万元),,14940,,26393,,10050,,47882,,19165,7793,19525,17586,11895,
少数股东损益(万元),,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,338,,815,,665,,204,,86,-9,-16,-21,-43,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1290,,2499,,1237,,1722,,1700,875,1545,1293,697,
无形资产摊销(万元),,485,,957,,479,,956,,952,476,952,932,925,
长期待摊费用摊销(万元),,0,,1,,0,,1,,1,1,1,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,1,,,,1,,73,,38,20,53,368,39,
固定资产报废损失(万元),,7,,6,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,-85,-26,-91,,30,
投资损失(万元),,-858,,-928,,-12,,-35655,,-4456,-2110,-3764,-2577,-577,
递延所得税资产减少(万元),,-155,,-135,,-120,,-39,,134,128,-51,13,-15,
递延所得税负债增加(万元),,43,,123,,,,6599,,,,,,,
存货的减少(万元),,76,,759,,564,,322,,-697,-448,103,-423,-560,
经营性应收项目的减少(万元),,-6705,,-17059,,-13766,,-5139,,-2340,123,-32,406,1045,
经营性应付项目的增加(万元),,4469,,13288,,9473,,10529,,730,-1144,1308,-4136,2143,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,-204,,-407,,-204,,-407,,-403,22,-352,-343,795,
经营活动产生现金流量净额(万元),,13727,,26311,,8368,,27049,,14826,5701,19180,13098,16372,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),172388,167547,168648,168688,161399,61088,54114,53980,46954,20921,5420,3467,3993,11284,
现金的期初余额(万元),168688,168688,168688,53980,54273,53980,53980,20921,21404,3467,3467,3993,11284,4084,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3700,-1141,-40,114709,107126,7108,,33059,,17454,1953,-526,-7291,7199,

