报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,408,,757,,163,,542,,291,,733,,915,,799,,,
投资损失(万元),,-368,,-850,,-379,,167,,,,106,,73,,-102,,,
递延所得税资产减少(万元),,-47,,141,,-56,,-309,,-314,,28,,-43,,-96,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,-71,,,
存货的减少(万元),,-3733,,-613,,-2370,,-17,,-1382,,-1521,,1251,,-814,,,
经营性应收项目的减少(万元),,-10382,,-6073,,-6906,,-26355,,2976,,-6042,,1328,,61,,,
经营性应付项目的增加(万元),,10598,,801,,1171,,26904,,-1480,,5875,,-3377,,114,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,2699,,5107,,-4116,,9854,,4198,,8866,,5890,,4601,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,849,,1658,,,
现金的期末余额(万元),19428,13783,15077,18214,17400,12342,7575,13071,41945,4842,5152,5434,6959,6147,3503,1571,2567,2942,
现金的期初余额(万元),18214,18214,18195,13071,13071,13071,13071,5434,5434,5434,5434,6147,7117,1571,1571,2567,2942,2440,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),1214,-4431,-3118,5143,4329,-729,-5496,7637,36511,-592,-281,-713,-158,4576,1932,-996,-375,502,

