报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-03-31,2016-12-31,2015-12-31,2014-12-31,
现金及现金等价物净增加额(万元),17039,26607,19405,-2357,-10564,-8565,-8810,8201,-2158,-2708,2512,638,
加:期初现金及现金等价物余额(万元),11470,11470,11470,13827,13827,13827,13827,5626,5626,8334,5822,5185,
期末现金及现金等价物余额(万元),28508,38077,30875,11470,3263,5262,5018,13827,3468,5626,8334,5822,
净利润(万元),,7528,,15391,,7583,,13493,2069,6398,17611,5566,
少数股东损益(万元),,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,
资产减值准备(万元),,175,,29,,157,,94,-6,236,101,-48,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2116,,4353,,2183,,4911,1360,5496,5305,5067,
无形资产摊销(万元),,38,,59,,27,,54,13,53,51,51,
长期待摊费用摊销(万元),,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-88,,,,,,30,,,,-0,
固定资产报废损失(万元),,,,1,,1,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,
财务费用(万元),,,,94,,94,,235,72,296,744,1119,
投资损失(万元),,-239,,-362,,-210,,-121,-30,-76,,,
递延所得税资产减少(万元),,-21,,23,,-2,,18,1,-35,-9,7,
递延所得税负债增加(万元),,,,,,,,,,,,,
存货的减少(万元),,-1114,,-5247,,-403,,984,-1988,1715,-6360,925,
经营性应收项目的减少(万元),,10052,,-8501,,-8423,,-7637,-4156,512,5700,-2297,
经营性应付项目的增加(万元),,1736,,4814,,2029,,3414,-1036,-490,2124,1373,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,20184,,10655,,3035,,15474,-3702,14104,25269,11763,
债务转为资本(万元),,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,
现金的期末余额(万元),28508,38077,30875,11470,3263,5262,5018,13827,3468,5626,8334,5822,
现金的期初余额(万元),11470,11470,11470,13827,13827,13827,13827,5626,5626,8334,5822,5185,
现金等价物的期末余额(万元),,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),17039,26607,19405,-2357,-10564,-8565,,8201,-2158,-2708,2512,638,

