报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,239,,-133,,259,,1772,,459,,539,578,,
固定资产报废损失(万元),,,,1170,,,,,,,,,,,
公允价值变动损失(万元),,5439,,-60644,,-38145,,-68,,-68,,71,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,7244,,11075,,4713,,12882,,4998,,-5304,-1263,,
投资损失(万元),,-12594,,-7964,,-5961,,-3979,,-3421,,227,-29043,,
递延所得税资产减少(万元),,-2014,,-602,,-1788,,-19555,,369,,2043,-3261,,
递延所得税负债增加(万元),,1981,,847,,-1432,,445,,377,,2590,-1610,,
存货的减少(万元),,-15775,,-22624,,-11230,,-21476,,-15898,,-26130,-2439,,
经营性应收项目的减少(万元),,-43950,,-93808,,-5953,,-33352,,-17723,,11339,-53003,,
经营性应付项目的增加(万元),,-6261,,32728,,-50025,,50277,,-10587,,32527,24734,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,6799,,4399,,-231,,,,-3106,,,,,
经营活动产生现金流量净额(万元),,97881,,164043,,49826,,179361,,57433,,175679,73860,,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),463840,369976,511131,575769,92364,138036,173246,246614,130514,130129,176164,250730,100207,73831,
现金的期初余额(万元),575769,575769,575769,246614,246614,246614,247239,250730,250730,250730,250730,100207,73831,41633,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-111929,-205793,-64638,329155,-154250,-108579,-73993,-4115,-120216,-120601,-74566,150523,26376,32198,

