报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,
支付的其他与投资活动有关的现金(万元),10000,,,,,,,,,,21,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,
投资活动现金流出小计(万元),20238,7663,765,10054,8228,3302,1205,5030,1232,10068,9303,56423,
投资活动产生的现金流量净额(万元),-20238,-7663,-765,-10032,-8228,-3302,-1205,-4998,-1198,-1392,-4056,9640,
吸收投资收到的现金(万元),109324,109324,,500,500,500,,98,98,14060,575,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,500,500,500,,98,98,,575,,
取得借款收到的现金(万元),,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,257,,545,,
筹资活动现金流入小计(万元),109324,109324,0,500,500,500,0,98,355,14060,1120,0,
偿还债务支付的现金(万元),,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),,,,5006,5006,5006,,221,,,,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,221,,,,,
支付其他与筹资活动有关的现金(万元),1752,1737,,783,783,90,,1244,802,1872,,159,
筹资活动现金流出小计(万元),1752,1737,0,5789,5789,5096,0,1465,802,1872,0,159,
筹资活动产生的现金流量净额(万元),107572,107587,0,-5289,-5289,-4596,0,-1367,-447,12188,1120,-159,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,
现金及现金等价物净增加额(万元),125029,117331,11522,9317,3687,2150,5688,13486,6444,18153,3618,10420,
加:期初现金及现金等价物余额(万元),61123,61123,61123,51806,51806,51806,51806,38320,38320,20167,16549,6129,
期末现金及现金等价物余额(万元),186152,178454,72645,61123,55493,53956,57494,51806,44763,38320,20167,16549,
净利润(万元),,17069,,20474,,10488,,11022,,5727,,,
少数股东损益(万元),,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,
资产减值准备(万元),,383,,783,,235,,390,,146,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,584,,1082,,511,,848,,661,,,
无形资产摊销(万元),,2606,,913,,298,,469,,196,,,
长期待摊费用摊销(万元),,52,,95,,25,,54,,80,,,
待摊费用的减少(万元),,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-15,,,,7,,,,,
固定资产报废损失(万元),,3,,14,,1,,4,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,
投资损失(万元),,264,,321,,328,,621,,-475,,,
递延所得税资产减少(万元),,46,,6,,53,,-67,,-99,,,
递延所得税负债增加(万元),,,,,,,,,,,,,
存货的减少(万元),,2,,11,,11,,-17,,7,,,
经营性应收项目的减少(万元),,-9005,,-10063,,-4547,,-4529,,-2207,,,
经营性应付项目的增加(万元),,5401,,11017,,2647,,11050,,3321,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,17407,,24638,,10049,,19852,,7357,,,
债务转为资本(万元),,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,
现金的期末余额(万元),186152,178454,72645,61123,55493,53956,57494,51806,44763,38320,20167,16549,
现金的期初余额(万元),61123,61123,61123,51806,51806,51806,51806,38320,38320,20167,16549,6129,
现金等价物的期末余额(万元),,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),125029,117331,11522,9317,3687,2150,,13486,6444,18153,3618,10420,

