报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),41821,21395,21375,95019,29526,29452,28121,18,18,0,0,216,200,200,32078,3028,1010,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),4611,3594,2371,7387,5428,3964,1180,8603,5367,3096,2010,2102,1975,133,1726,1766,471,
投资所支付的现金(万元),,,,,,,,,,,,1530,1530,1530,28900,6346,1000,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),12468,11713,4114,2231,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),40250,17250,15200,87000,29000,29000,28000,28000,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),57329,32557,21685,96618,34428,32964,29180,36603,5367,3096,2010,3633,3505,1663,30626,8112,1471,
投资活动产生的现金流量净额(万元),-15509,-11162,-310,-1599,-4902,-3512,-1060,-36585,-5349,-3096,-2010,-3417,-3306,-1463,1452,-5084,-461,
吸收投资收到的现金(万元),,,,,,,,34558,,,,941,941,941,10674,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,1485,1485,1485,,13550,8650,7650,1000,600,600,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),772,657,371,2772,2002,1388,532,2015,234,234,234,387,387,387,5659,818,5701,
筹资活动现金流入小计(万元),772,657,371,2772,2002,1388,532,38057,1719,1719,234,14878,9978,8978,17333,1418,6301,
偿还债务支付的现金(万元),,,,,,,,6385,6385,4850,4850,9650,8650,2950,,1200,,
分配股利、利润或偿付利息所支付的现金(万元),3825,3710,,3643,3643,3643,,13,13,10,10,5421,5415,5398,14859,774,282,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,5088,108,72,
支付其他与筹资活动有关的现金(万元),1105,1098,176,1981,1707,1394,609,4485,1299,1930,1767,347,29,29,6719,3759,3273,
筹资活动现金流出小计(万元),4930,4808,176,5624,5350,5037,609,10883,7697,6791,6626,15419,14094,8377,21577,5733,3555,
筹资活动产生的现金流量净额(万元),-4158,-4151,195,-2852,-3348,-3648,-77,27175,-5978,-5072,-6392,-541,-4116,601,-4245,-4315,2746,
汇率变动对现金及现金等价物的影响(万元),-3,1,-0,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-8471,-9033,1945,3523,-5502,-5000,-9,3385,-2994,-48,-3743,5369,475,4836,1417,-1164,1631,
加:期初现金及现金等价物余额(万元),15012,15012,15012,11489,11489,11489,11489,8104,8104,8104,8104,2735,2735,2735,1318,2482,851,
期末现金及现金等价物余额(万元),6540,5978,16957,15012,5987,6489,11480,11489,5110,8056,4361,8104,3209,7571,2735,1318,2482,
净利润(万元),,4395,,9577,,4220,,8263,,4272,,6777,,,6540,6188,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-156,,323,,-7,,-56,,-32,,149,,,-67,171,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,967,,1294,,562,,1036,,514,,1031,,,886,807,,
无形资产摊销(万元),,58,,90,,45,,90,,45,,54,,,29,29,,
长期待摊费用摊销(万元),,10,,,,,,,,,,37,,,61,65,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,37,,-4,,,,-0,,,,-3,,,1,,,
固定资产报废损失(万元),,,,37,,,,,,,,,,,,,,
公允价值变动损失(万元),,-19,,-95,,-58,,-16,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,-1,,,,,,8,,7,,82,,,192,335,,
投资损失(万元),,-244,,-1011,,-436,,,,,,1,,,-33,-28,,
递延所得税资产减少(万元),,26,,18,,9,,22,,11,,-11,,,82,-1,,
递延所得税负债增加(万元),,-32,,576,,,,,,,,,,,,,,
存货的减少(万元),,573,,1405,,416,,98,,2077,,202,,,-2207,883,,
经营性应收项目的减少(万元),,2394,,-3104,,-1023,,1959,,1988,,-3811,,,3286,-4513,,
经营性应付项目的增加(万元),,-1731,,-1131,,-1567,,1392,,-762,,4733,,,-4727,4300,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,86,,,166,,,
经营活动产生现金流量净额(万元),,6278,,7974,,2160,,12795,,8120,,9327,,,4209,8235,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),6540,5978,16957,15012,5987,6489,11480,11489,5110,8056,4361,8104,3209,7571,2735,1318,2482,
现金的期初余额(万元),15012,15012,15012,11489,11489,11489,11489,8104,8104,8104,8104,2735,2735,2735,1318,2482,851,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-8471,-9033,1945,3523,-5502,-5000,-9,3385,-2994,-48,-3743,5369,475,4836,1417,-1164,1631,

