报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
净利润(万元),,659,,3801,,1265,,3796,,1344,,3745,,1357,,3366,3008,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,12,,217,,10,,3,,42,,-25,,8,,-2,-148,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,527,,1014,,205,,444,,217,,401,,185,,363,321,,,
无形资产摊销(万元),,31,,134,,71,,144,,72,,145,,73,,145,145,,,
长期待摊费用摊销(万元),,10,,37,,14,,28,,14,,26,,13,,46,48,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,54,,-5,,-5,,-3,,,,4,,4,,-3,,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,601,,1126,,394,,535,,154,,1055,,407,,651,843,,,
投资损失(万元),,,,,,,,,,,,,,,,-1,,,,
递延所得税资产减少(万元),,-2,,-63,,-2,,-58,,-100,,-34,,-20,,2,20,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,52,,-3800,,-1386,,-104,,-163,,65,,33,,-291,-255,,,
经营性应收项目的减少(万元),,2444,,-12837,,-5255,,-6144,,231,,-4069,,-1793,,-4383,-2306,,,
经营性应付项目的增加(万元),,-875,,2900,,-5246,,1408,,-640,,600,,-779,,-888,772,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,3513,,-7477,,-9934,,47,,1171,,1913,,-512,,-994,2449,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),1403,4633,1568,5370,2829,809,1663,6443,2993,8389,9287,1179,177,3994,5272,4822,1159,438,1760,
现金的期初余额(万元),5370,5370,6040,6443,6778,6778,6778,1179,1179,1179,1179,4822,4822,4822,4822,1159,438,1760,824,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-3967,-737,-4472,-1073,-3949,-5969,-5115,5264,1814,7210,8108,-3643,-4645,-828,450,3663,721,-1322,937,

