报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
支付的其他与经营活动有关的现金(万元),3882,2322,1225,5804,4049,2410,1046,4741,3012,1966,891,4377,3059,5128,8328,4322,
经营活动现金流出小计(万元),34924,23353,14451,44489,34189,22653,9851,38166,27171,18373,10061,39576,31210,43300,45554,27981,
经营活动产生的现金流量净额(万元),-8496,-7619,-8375,4119,-12691,-9764,-6294,5293,-4445,-4121,-4222,-2976,-13944,9276,9328,2605,
收回投资所收到的现金(万元),23900,14500,,29000,7000,,,,,,,,,180,,,
取得投资收益所收到的现金(万元),224,141,,328,265,184,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,1,0,1,1,1,0,5,4,3,,1,,1,1,5,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),24126,14642,0,29329,7266,185,0,5,4,3,0,1,0,181,1,5,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),677,374,159,521,426,310,38,151,121,13,3,656,374,557,942,1029,
投资所支付的现金(万元),31300,28500,14500,29000,14000,7000,,,,,,,,479,20,274,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,695,,175,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),31977,28874,14659,29521,14426,7310,38,151,121,13,3,656,374,1732,962,1478,
投资活动产生的现金流量净额(万元),-7851,-14232,-14658,-192,-7160,-7125,-38,-146,-117,-10,-3,-655,-374,-1551,-961,-1473,
吸收投资收到的现金(万元),619,619,,,,,,25272,,,,,,,,1370,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,1000,1000,1000,1000,3000,3000,2300,2700,2500,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,0,,,,
筹资活动现金流入小计(万元),619,619,0,0,0,0,0,26272,1000,1000,1000,3000,3000,2300,2700,3870,
偿还债务支付的现金(万元),,,,,,,,4000,3000,1000,1000,,,5000,2500,2700,
分配股利、利润或偿付利息所支付的现金(万元),2678,2678,,2667,2667,2667,,161,157,122,86,1990,1382,181,1094,147,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,3787,30,30,,324,,,,,
筹资活动现金流出小计(万元),2678,2678,0,2667,2667,2667,0,7948,3187,1152,1086,2314,1382,5181,3594,2847,
筹资活动产生的现金流量净额(万元),-2059,-2059,0,-2667,-2667,-2667,0,18324,-2187,-152,-86,686,1618,-2881,-894,1023,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,-0,
现金及现金等价物净增加额(万元),-18406,-23910,-23033,1260,-22518,-19556,-6332,23470,-6749,-4283,-4311,-2945,-12700,4844,7472,2154,
加:期初现金及现金等价物余额(万元),44057,44057,44057,42798,42798,42798,42798,19327,19327,19327,19804,22273,22632,17428,9956,7802,
期末现金及现金等价物余额(万元),25651,20147,21024,44057,20279,23241,36466,42798,12579,15044,15493,19327,9933,22273,17428,9956,
净利润(万元),,2720,,7217,,2474,,5751,,2256,,4872,,9104,8053,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,1047,,1526,,1009,,919,,292,,754,,480,845,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,237,,466,,158,,615,,295,,818,,856,897,,
无形资产摊销(万元),,21,,34,,14,,26,,13,,26,,25,23,,
长期待摊费用摊销(万元),,79,,170,,82,,114,,62,,266,,279,243,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-8,,-5,,2,,26,,-0,,34,,2,-32,,
固定资产报废损失(万元),,5,,4,,,,,,,,,,2,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,107,,68,,62,,181,171,,
投资损失(万元),,-141,,-328,,,,0,,,,,,-281,,,
递延所得税资产减少(万元),,-71,,-145,,-109,,-101,,-37,,-176,,-17,246,,
递延所得税负债增加(万元),,,,,,,,0,,,,,,,,,
存货的减少(万元),,-2042,,280,,-1690,,690,,-722,,2915,,-2795,-675,,
经营性应收项目的减少(万元),,-5640,,-6313,,-7613,,-9147,,-6075,,-3380,,3400,-3668,,
经营性应付项目的增加(万元),,-3826,,1214,,-4091,,6293,,-271,,-9167,,-1958,1063,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,2161,,
经营活动产生现金流量净额(万元),,-7619,,4119,,-9764,,5293,,-4121,,-2976,,9276,9328,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),25651,20147,21024,44057,20279,23241,36466,42798,12579,15044,15493,19327,9933,22273,17428,9956,
现金的期初余额(万元),44057,44057,44057,42798,42798,42798,42798,19327,19327,19327,19804,22273,22632,17428,9956,7802,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-18406,-23910,-23033,1260,-22518,-19556,-6332,23470,-6749,-4283,-4311,-2945,-12700,4844,7472,2154,

