报告日期,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2017-12-31,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
经营活动现金流出小计(万元),473501,288098,145883,562408,425188,269088,105738,578627,444758,83486,282767,125197,176592,235888,205597,
经营活动产生的现金流量净额(万元),12399,11324,-25262,17113,7587,8767,6921,10295,-2871,4042,-1305,-4241,15010,4182,11779,
收回投资所收到的现金(万元),,,,5000,,,5000,,,,,,,,,
取得投资收益所收到的现金(万元),,,,5,,5,5,14,,,0,0,443,175,181,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,,,,,29,25,13,2,0,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,8000,,,,,1494,421,10636,10249,7935,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),0,0,0,5005,0,8005,5005,14,29,25,1507,423,11079,10423,8116,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1099,1126,522,2457,1302,1103,76,1910,3938,650,2345,779,1957,2064,4777,
投资所支付的现金(万元),30000,,,5000,,,5000,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,1000,,,
支付的其他与投资活动有关的现金(万元),,,,,,8063,,,135,135,1130,450,321,7286,12065,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),31099,1126,522,7457,1302,9166,5076,1910,4073,785,3475,1229,3278,9350,16842,
投资活动产生的现金流量净额(万元),-31099,-1126,-522,-2452,-1302,-1161,-71,-1896,-4044,-760,-1968,-806,7801,1073,-8726,
吸收投资收到的现金(万元),78387,,,,,,,,,,9400,9400,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,
取得借款收到的现金(万元),67990,53550,41800,64310,42210,31270,12600,51630,43930,7890,41950,24870,51898,65313,70959,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,670,755,1080,
筹资活动现金流入小计(万元),146377,53550,41800,64310,42210,31270,12600,51630,43930,7890,51350,34270,52568,66068,72040,
偿还债务支付的现金(万元),102008,48550,12300,69670,42870,31930,13260,46360,33610,7890,42000,24920,64723,66239,71213,
分配股利、利润或偿付利息所支付的现金(万元),1445,1226,557,2274,1786,1152,574,2079,1464,363,5565,4734,3174,3737,3422,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,15,15,,,,
支付其他与筹资活动有关的现金(万元),657,,,,,,,201,,,137,,1201,805,500,
筹资活动现金流出小计(万元),104110,49776,12857,71944,44656,33082,13834,48640,35074,8253,47702,29654,69097,70780,75135,
筹资活动产生的现金流量净额(万元),42268,3774,28943,-7634,-2446,-1812,-1234,2990,8856,-363,3648,4616,-16530,-4713,-3096,
汇率变动对现金及现金等价物的影响(万元),82,263,159,679,426,161,-102,124,-874,-131,622,247,424,-29,-458,
现金及现金等价物净增加额(万元),23650,14235,3317,7705,4266,5955,5514,11513,1067,2789,997,-184,6705,514,-500,
加:期初现金及现金等价物余额(万元),31375,31375,31375,23669,23669,23669,23669,12157,11090,11090,10093,10093,3388,2874,3374,
期末现金及现金等价物余额(万元),55025,45610,34692,31375,27935,29625,29184,23669,12157,13879,11090,9909,10093,3388,2874,
净利润(万元),,,,19129,,10822,,12423,12874,2979,12574,8295,6526,6317,2333,
少数股东损益(万元),,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,
资产减值准备(万元),,,,-1287,,-1524,,556,442,-140,115,131,-693,1404,131,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,,,4611,,2244,,4319,3654,912,4352,1763,2771,2862,3028,
无形资产摊销(万元),,,,137,,68,,137,135,34,135,67,127,122,101,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,,,-25,97,63,3,,,
固定资产报废损失(万元),,,,0,,,,2,-25,,,,,,,
公允价值变动损失(万元),,,,,,-3,,,-135,,-315,80,330,207,-87,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,
财务费用(万元),,,,1591,,983,,1968,2351,490,922,547,2463,3773,3877,
投资损失(万元),,,,-5,,-5,,-14,135,,731,52,-443,-175,-181,
递延所得税资产减少(万元),,,,40,,74,,-98,-12,47,-79,-26,-14,61,-51,
递延所得税负债增加(万元),,,,,,,,,,,,,,-13,13,
存货的减少(万元),,,,6924,,3017,,-21813,-9440,-5418,-29375,-9673,6,-855,1721,
经营性应收项目的减少(万元),,,,-20223,,-9389,,9240,-6301,7835,-869,-12191,11607,-2575,-12653,
经营性应付项目的增加(万元),,,,6195,,2480,,3575,-6551,-2672,10406,6649,-7673,-6947,13549,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,,,17113,,8767,,10295,-2871,4042,-1305,-4241,15010,4182,11779,
债务转为资本(万元),,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,
现金的期末余额(万元),55025,45610,34692,31375,27935,29625,29184,23669,12157,13879,11090,9909,10093,3388,2874,
现金的期初余额(万元),31375,31375,31375,23669,23669,23669,23669,12157,11090,11090,10093,10093,3388,2874,3374,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),23650,14235,3317,7705,4266,5955,5514,11513,1067,2789,997,-184,6705,514,-500,

