报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
投资活动产生的现金流量净额(万元),-6689,-3587,-1179,-9315,-539,-4309,-1406,-14564,-5277,-580,-145,-1957,-1455,-816,-540,-2302,-1990,-1790,-3398,-2591,-3920,-540,
吸收投资收到的现金(万元),44219,206,191,263,,,,13294,13294,810,,18220,18373,,,,,,,,660,4180,
其中：子公司吸收少数股东投资收到的现金(万元),304,206,191,150,,,,319,319,,,,,,,,,,,,,,
取得借款收到的现金(万元),13178,7008,,,,,,,,,,,,,,300,300,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),57397,7214,191,263,0,0,0,13294,13294,810,0,18220,18373,0,0,300,300,0,0,0,660,4180,
偿还债务支付的现金(万元),,,,,,,,100,100,100,100,300,300,300,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),4632,4507,1366,1513,1564,1564,,98,98,0,0,1369,1368,5,4,7,3,,,,829,330,
其中：子公司支付给少数股东的股利、利润(万元),147,147,,,,,,98,98,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),250,154,428,100,46,7,7,45,33,33,33,761,342,,,0,0,0,0,0,,,
筹资活动现金流出小计(万元),4882,4661,1793,1612,1611,1571,7,243,231,133,133,2430,2010,305,4,7,3,0,0,0,829,330,
筹资活动产生的现金流量净额(万元),52515,2553,-1602,-1349,-1611,-1571,-7,13051,13063,677,-133,15789,16363,-305,-4,293,297,-0,-0,-0,-169,3850,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),29214,-18165,-14362,-1496,-12895,-15418,-8121,4106,2858,-4134,-3689,17133,12614,-3737,-3130,2875,-3633,-3580,-508,-567,-487,5010,
加:期初现金及现金等价物余额(万元),28553,28553,28553,30049,30049,30049,30049,25943,25943,25943,25943,8810,8810,8810,8810,5935,5935,5935,6444,7011,7498,2488,
期末现金及现金等价物余额(万元),57766,10388,14191,28553,17154,14630,21928,30049,28802,21809,22253,25943,21424,5073,5680,8810,2302,2356,5935,6444,7011,7498,
净利润(万元),,-2748,,9785,,-1702,,5693,,374,,3763,,,173,3754,,341,3188,2881,3093,2351,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,471,,883,,389,,631,,213,,457,,,18,196,,80,36,178,56,197,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,660,,1080,,515,,795,,342,,598,,,144,487,,205,155,163,155,109,
无形资产摊销(万元),,181,,221,,98,,63,,11,,18,,,5,18,,9,17,15,13,,
长期待摊费用摊销(万元),,90,,159,,31,,29,,5,,,,,,13,,6,13,7,22,22,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-2,,4,,4,,,,-3,,-1,,,-1,2,,2,8,2,,1,
固定资产报废损失(万元),,,,4,,0,,-3,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,21,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,35,,144,,,,37,,0,,6,,,4,7,,0,0,0,,,
投资损失(万元),,241,,-535,,-130,,-396,,32,,-29,,,,-40,,-0,-23,,,-11,
递延所得税资产减少(万元),,55,,-143,,-50,,-523,,-43,,-23,,,-8,-42,,-6,-6,-23,4,-28,
递延所得税负债增加(万元),,-35,,209,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-1183,,-172,,-496,,-73,,-319,,220,,,212,-332,,-54,105,-359,-33,-28,
经营性应收项目的减少(万元),,-8774,,-9364,,-4259,,-5035,,-2508,,-2054,,,-728,-236,,-1367,-1313,-1095,-28,-1261,
经营性应付项目的增加(万元),,-6123,,6628,,-3940,,3933,,-2335,,344,,,-2404,1057,,-1006,710,255,320,325,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,265,,,,467,,,,0,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-17131,,9168,,-9538,,5619,,-4230,,3300,,,-2585,4884,,-1790,2889,2024,3602,1700,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),57766,10388,14191,28553,17154,14630,21928,30049,28802,21809,22253,25943,21424,5073,5680,8810,2302,2356,5935,6444,7011,7498,
现金的期初余额(万元),28553,28553,28553,30049,30049,30049,30049,25943,25943,25943,25943,8810,8810,8810,8810,5935,5935,5935,6444,7011,7498,2488,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),29214,-18165,-14362,-1496,-12895,-15418,-8121,4106,2858,-4134,-3689,17133,12614,-3737,-3130,2875,-3633,-3580,-508,-567,-487,5010,

