报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
长期待摊费用摊销(万元),,192,,279,,134,,182,,87,,75,,53,81,39,30,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-19,,-42,,-48,,18,,4,,-35,,-45,-326,23,64,
固定资产报废损失(万元),,3,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,3,,-110,,-50,,20,,20,,71,,23,107,259,92,
投资损失(万元),,-336,,-784,,,,-47,,,,,,,,,,
递延所得税资产减少(万元),,-21,,-157,,-8,,-29,,-10,,-16,,-51,26,-36,-15,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,
存货的减少(万元),,303,,-819,,-564,,-466,,-414,,162,,287,460,-555,-452,
经营性应收项目的减少(万元),,619,,-4285,,-2476,,-635,,-468,,-1031,,-589,3712,-3359,-701,
经营性应付项目的增加(万元),,-1125,,2018,,1089,,-1294,,-712,,958,,1899,-3756,3794,1606,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,159,,,,25,,,,-25,,268,,-20,-40,-31,-25,
经营活动产生现金流量净额(万元),,3033,,4249,,1875,,5054,,2110,,6535,,4196,4477,4267,3783,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),6114,5645,5826,8420,15145,15730,14779,15151,12305,3968,5053,4339,3213,3273,1716,2689,2410,
现金的期初余额(万元),8420,8420,8420,15151,15151,15151,15151,4339,4339,4339,4339,1716,1716,1716,2689,2410,1739,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2306,-2776,-2595,-6730,-5,579,-371,10812,7966,-370,715,2622,1496,1557,-973,279,672,

