报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
筹资活动产生的现金流量净额(万元),-2999,-1922,-2062,2727,3593,3508,3717,19935,17534,-1281,-34,-4707,-4863,-8500,1953,4097,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-3001,4820,-929,-1405,85,2225,993,-476,17406,-130,-2492,-3322,-4220,1578,1860,1099,
加:期初现金及现金等价物余额(万元),4613,3690,3690,5095,5095,5095,5095,5571,5571,5571,5571,8892,8892,7315,5455,4356,
期末现金及现金等价物余额(万元),1612,8510,2760,3690,5180,7320,6088,5095,22977,5440,3079,5571,4673,8892,7315,5455,
净利润(万元),,351,,429,,512,,2734,,2543,,3692,2776,3201,389,-230,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,107,,179,,6,,349,,408,,588,137,366,131,133,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,347,,633,,314,,594,,293,,605,303,634,587,433,
无形资产摊销(万元),,89,,122,,59,,111,,54,,110,56,117,90,89,
长期待摊费用摊销(万元),,172,,111,,129,,70,,35,,105,59,136,95,123,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,0,,0,,0,,,,12,12,3,4,-6,
固定资产报废损失(万元),,,,,,,,,,,,,,0,,,
公允价值变动损失(万元),,,,,,,,0,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,208,,446,,202,,140,,67,,220,152,761,904,618,
投资损失(万元),,-283,,-610,,-276,,-55,,,,,,,,,
递延所得税资产减少(万元),,-4,,-20,,-1,,7,,-8,,-74,-21,-42,-8,-20,
递延所得税负债增加(万元),,,,,,,,0,,,,,,,,,
存货的减少(万元),,1657,,-1531,,-184,,966,,1091,,1010,1420,-366,-1151,-177,
经营性应收项目的减少(万元),,226,,-473,,-2558,,-4211,,-5805,,-1751,-4186,-829,-2832,-1868,
经营性应付项目的增加(万元),,-3458,,2253,,883,,-5957,,2840,,-2916,99,6354,3230,-71,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,0,,,,,,,,,
经营活动产生现金流量净额(万元),,-587,,1539,,-914,,-5253,,1518,,1601,806,10335,1440,-977,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),1612,8510,2760,3690,5180,7320,6088,5095,22977,5440,3079,5571,4673,8892,7315,5455,
现金的期初余额(万元),4613,3690,3690,5095,5095,5095,5095,5571,5571,5571,5571,8892,8892,7315,5455,4356,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-3001,4820,-929,-1405,85,2225,993,-476,17406,-130,-2492,-3322,-4220,1578,1860,1099,

