报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
收回投资所收到的现金(万元),17500,10500,5000,10000,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),304,183,125,121,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),16,16,,280,-37,2,,137,93,93,93,9,2,,,64,51,49,11181,6,5,37,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),8,,,28,28,8,8,51,51,8,,57,,,,959,,,67,1250,396,15348,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),17827,10699,5125,10430,-9,10,8,189,144,101,93,65,2,0,0,1023,51,49,11248,1256,401,15385,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),608,515,338,1843,1555,1169,520,12138,9086,5180,1614,8533,6097,4974,3014,1570,1414,1057,9507,6152,23747,17275,
投资所支付的现金(万元),29500,25000,10500,15025,15025,,,,,,,,,,,,,,,,,13721,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,107,,,550,,,450,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),30108,25515,10838,16868,16580,1169,520,12138,9086,5180,1614,8533,6097,4974,3014,1677,1414,1057,10058,6152,23747,31446,
投资活动产生的现金流量净额(万元),-12281,-14816,-5712,-6439,-16589,-1158,-512,-11949,-8942,-5079,-1520,-8467,-6096,-4974,-3014,-654,-1363,-1008,1190,-4897,-23346,-16061,
吸收投资收到的现金(万元),,,,,,,,,,,,7030,,,,,,,,,4067,7309,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,15000,15000,15000,8000,28800,28800,28800,10000,41750,24000,24000,19000,46500,29000,18000,46457,25773,52300,20233,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,15000,15000,15000,8000,28800,28800,28800,10000,48780,24000,24000,19000,46500,29000,18000,46457,25773,56367,27542,
偿还债务支付的现金(万元),,,,35000,24000,21300,8000,36550,32750,32750,8000,50500,26500,23500,20000,52044,33176,22000,51704,25000,45900,14226,
分配股利、利润或偿付利息所支付的现金(万元),3132,3132,,3801,3660,3511,200,3086,2819,2596,281,3511,3136,2748,392,4642,4209,3740,4234,2566,7606,3695,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,106,106,106,106,723,,,,,,,,,,533,
筹资活动现金流出小计(万元),3132,3132,0,38801,27660,24811,8200,39742,35675,35452,8387,54734,29636,26248,20392,56686,37384,25740,55938,27566,53506,18454,
筹资活动产生的现金流量净额(万元),-3132,-3132,0,-23801,-12660,-9811,-200,-10942,-6875,-6652,1613,-5954,-5636,-2248,-1392,-10186,-8384,-7740,-9481,-1793,2861,9088,
汇率变动对现金及现金等价物的影响(万元),198,-7,-108,194,131,17,-29,66,85,69,2,18,6,3,-1,-23,2,-4,-5,-26,-53,-121,
现金及现金等价物净增加额(万元),3508,-4311,-5670,5899,-1960,3412,-1028,1549,3187,-459,-1852,3868,936,1780,-3623,-1734,-3923,-992,2254,882,-12045,12367,
加:期初现金及现金等价物余额(万元),20959,20959,20959,15060,15060,15060,15060,13511,13511,13511,13624,9642,9642,9642,9642,11376,11376,11376,9123,8241,20286,7919,
期末现金及现金等价物余额(万元),24467,16648,15290,20959,13099,18472,14032,15060,16697,13052,11773,13511,10578,11422,6019,9642,7453,10385,11376,9123,8241,20286,
净利润(万元),,3522,,10219,,5322,,10377,,4866,,6407,,3908,,5905,,2860,8175,3563,9129,4159,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,681,,2964,,536,,2426,,713,,4011,,2461,,3195,,1523,2369,1956,986,-51,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4313,,8875,,4442,,7516,,3728,,7375,,3691,,7593,,3783,7613,7329,5697,4566,
无形资产摊销(万元),,115,,223,,112,,193,,96,,459,,229,,464,,234,535,592,591,351,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-13,,-47,,-1,,-33,,14,,-4,,,,-33,,-29,-446,-4,3,-7,
固定资产报废损失(万元),,,,4,,,,,,,,,,,,,,,,,,1,
公允价值变动损失(万元),,,,,,,,,,,,,,,,-87,,217,-266,353,,-92,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-37,,358,,278,,1234,,585,,1588,,843,,2171,,781,1603,524,1831,1608,
投资损失(万元),,-183,,-121,,,,,,,,,,,,107,,0,493,,,153,
递延所得税资产减少(万元),,468,,-170,,2,,-22,,29,,-188,,-162,,-42,,-15,-278,-488,-1461,-42,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-3824,,-7664,,-10414,,-5950,,-6873,,2978,,4050,,6689,,3280,-7588,-5671,5362,-22527,
经营性应收项目的减少(万元),,7526,,14218,,-12366,,-11634,,-3390,,-12903,,-12436,,7179,,4789,-5212,-4271,4926,-219,
经营性应付项目的增加(万元),,1075,,7086,,26454,,20268,,11435,,8548,,6416,,-24013,,-9662,3553,3714,-18571,20082,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,11478,
经营活动产生现金流量净额(万元),,13644,,35945,,14365,,24376,,11204,,18271,,9000,,9129,,7761,10550,7597,8493,19462,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),24467,16648,15290,20959,13099,18472,14032,15060,16697,13052,11773,13511,10578,11422,6019,9642,7453,10385,11376,9123,8241,20286,
现金的期初余额(万元),20959,20959,20959,15060,15060,15060,15060,13511,13511,13511,13624,9642,9642,9642,9642,11376,11376,11376,9123,8241,20286,7919,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3508,-4311,-5670,5899,-1960,3412,-1028,1549,3187,-459,-1852,3868,936,1780,-3623,-1734,-3923,-992,2254,882,-12045,12367,

