报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
筹资活动产生的现金流量净额(万元),-8107,-11330,-4200,-3150,-1926,-1684,-244,47315,47516,30547,31733,-5423,-2799,-722,-93,-5593,3312,1769,1653,
汇率变动对现金及现金等价物的影响(万元),438,37,-168,225,482,43,-256,-246,-134,-67,-30,157,-4,31,-52,324,-78,-176,-18,
现金及现金等价物净增加额(万元),-4755,-6764,-3859,7285,-2157,-1994,-3862,5215,6947,159,30819,796,529,356,-786,557,-118,-2981,3261,
加:期初现金及现金等价物余额(万元),15569,15569,15569,8283,8283,8283,8283,3068,3068,3068,3068,2272,2272,2272,2272,1715,1834,4815,1554,
期末现金及现金等价物余额(万元),10813,8805,11709,15569,6126,6289,4421,8283,10015,3227,33887,3068,2801,2628,1486,2272,1715,1834,4815,
净利润(万元),,5322,,7178,,3216,,5748,,2100,,5942,,2933,,7400,5790,3947,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,113,,1036,,109,,470,,195,,67,,125,,150,74,64,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2225,,4043,,1964,,3010,,1397,,2657,,1300,,1903,1858,1591,,
无形资产摊销(万元),,204,,371,,183,,200,,75,,148,,74,,143,132,39,,
长期待摊费用摊销(万元),,80,,141,,92,,19,,5,,10,,5,,8,3,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-3,,,,,,1,,,,-4,,,,,1,-1,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,56,,-307,,362,,251,,-37,,223,,190,,300,675,408,,
投资损失(万元),,-75,,-573,,-545,,-534,,-211,,,,,,,,,,
递延所得税资产减少(万元),,-26,,-323,,-25,,-69,,-43,,15,,8,,-20,-16,-34,,
递延所得税负债增加(万元),,-24,,-48,,-21,,-11,,,,,,,,,,,,
存货的减少(万元),,65,,-3574,,-2676,,-1919,,-513,,-713,,-184,,-212,-541,265,,
经营性应收项目的减少(万元),,-4103,,-5377,,-2905,,980,,-303,,-62,,-271,,136,-2198,-440,,
经营性应付项目的增加(万元),,4334,,8725,,1774,,-259,,-1180,,93,,-1106,,-505,1092,732,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,197,,,
经营活动产生现金流量净额(万元),,8167,,11291,,1528,,7886,,1485,,8377,,3075,,9303,7067,6572,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),10813,8805,11709,15569,6126,6289,4421,8283,10015,3227,33887,3068,2801,2628,1486,2272,1715,1834,4815,
现金的期初余额(万元),15569,15569,15569,8283,8283,8283,8283,3068,3068,3068,3068,2272,2272,2272,2272,1715,1834,4815,1554,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-4755,-6764,-3859,7285,-2157,-1994,-3862,5215,6947,159,30819,796,529,356,-786,557,-118,-2981,3261,

