报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
经营活动现金流出小计(万元),214231,140078,68942,253339,138643,87210,40809,102997,74498,44792,18305,71424,53686,34679,16121,66452,51652,28405,57677,58272,53451,52620,
经营活动产生的现金流量净额(万元),-365,-731,-4360,-13632,-15780,-13278,-10458,-4684,-9412,-5679,-1803,1653,-5106,-3179,-2642,3756,-3781,190,4087,3431,2142,1274,
收回投资所收到的现金(万元),13246,4000,,24500,,,,8000,,,,56,56,,,,,,,,,,
取得投资收益所收到的现金(万元),59,36,,161,,,,98,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),139,73,11,393,194,49,1,210,178,40,20,297,285,214,152,245,163,126,217,415,692,97,
处置子公司及其他营业单位收到的现金净额(万元),262,262,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,502,,8598,6074,2521,,5045,3030,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),13707,4370,513,25054,8792,6123,2522,8308,5223,3070,20,354,341,214,152,245,163,126,217,415,692,97,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2125,1821,395,2225,1097,812,496,1787,1246,1141,505,2056,1000,1320,536,1116,932,716,2462,2961,3690,1283,
投资所支付的现金(万元),9100,7300,,15500,,,,12000,,,,,,,,,,,50,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,200,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,4000,,7000,7000,2000,,8000,8000,3000,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),11225,9121,4595,17725,8097,7812,2496,13787,9246,9141,3505,2056,1000,1320,536,1116,932,716,2512,2961,3690,1283,
投资活动产生的现金流量净额(万元),2482,-4751,-4082,7329,695,-1689,26,-5478,-4022,-6071,-3484,-1702,-659,-1106,-384,-871,-769,-591,-2295,-2547,-2998,-1186,
吸收投资收到的现金(万元),95,,,1138,,,,400,220,130,,11612,5,5,,,,,245,,4720,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,300,,,,400,220,130,,5,5,5,,,,,245,,,,
取得借款收到的现金(万元),10320,8700,5500,6300,10800,10300,4300,1020,510,10,,10,10,10,10,110,110,100,,10,,500,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,10339,,,,6,,,,204,,28,,,,,379,,28,71,
筹资活动现金流入小计(万元),10415,8700,5500,17777,10800,10300,4300,1426,730,140,0,11826,15,43,10,110,110,100,624,10,4748,571,
偿还债务支付的现金(万元),7780,6660,3814,1000,,,,1010,500,,,10,10,,,110,100,100,,10,500,50,
分配股利、利润或偿付利息所支付的现金(万元),1817,1637,189,2584,611,243,27,1144,1140,1115,,850,850,850,0,602,600,602,330,326,18,19,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),2504,2518,,4264,0,131,,331,1,1,,851,0,,,76,2,46,,440,,,
筹资活动现金流出小计(万元),12101,10815,4004,7848,611,375,27,2485,1641,1115,0,1711,860,850,0,788,702,747,330,777,518,69,
筹资活动产生的现金流量净额(万元),-1685,-2115,1496,9929,10189,9925,4273,-1059,-911,-975,0,10115,-845,-807,10,-678,-592,-647,294,-767,4230,502,
汇率变动对现金及现金等价物的影响(万元),58,9,-57,50,86,6,-34,-101,-72,-32,-15,129,112,79,-15,80,33,-5,-60,-120,-46,6,
现金及现金等价物净增加额(万元),489,-7587,-7003,3676,-4810,-5035,-6194,-11323,-14417,-12758,-5302,10194,-6498,-5013,-3031,2288,-5109,-1053,2026,-1,3328,596,
加:期初现金及现金等价物余额(万元),20728,19372,20728,15696,15039,14521,15039,25844,26037,26037,26037,15650,15650,15650,16041,13362,13362,13362,11336,11337,8009,7412,
期末现金及现金等价物余额(万元),21217,11785,13725,19371,10229,9486,8846,14521,11620,13279,20735,25844,9151,10637,13011,15650,8253,12309,13362,11336,11337,8009,
净利润(万元),,2076,,5560,,1109,,2316,,721,,3089,,1239,,3065,,1701,1411,3020,3259,3019,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-68,,40,,27,,69,,32,,56,,27,,179,,17,20,14,16,19,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,999,,1809,,985,,1904,,928,,1733,,827,,1692,,868,1750,1767,1502,672,
无形资产摊销(万元),,32,,52,,26,,35,,18,,36,,17,,29,,14,19,13,9,3,
长期待摊费用摊销(万元),,73,,116,,54,,60,,25,,49,,22,,45,,22,25,16,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-24,,-87,,-42,,-103,,-26,,-105,,-101,,-180,,-82,-93,24,-301,-80,
固定资产报废损失(万元),,,,4,,0,,,,0,,,,,,,,,,,,,
公允价值变动损失(万元),,,,-6,,0,,,,0,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,110,,348,,89,,112,,32,,-129,,-79,,-78,,7,60,120,64,12,
投资损失(万元),,-96,,-331,,-70,,-93,,-30,,-0,,-0,,-0,,-1,-6,,,,
递延所得税资产减少(万元),,-7,,-1,,-3,,-5,,-8,,-7,,-5,,-16,,-18,-2,1,-1,1,
递延所得税负债增加(万元),,,,-0,,0,,0,,0,,,,,,,,,,,,,
存货的减少(万元),,-2181,,-1727,,-1426,,-700,,-2291,,-920,,-1826,,591,,-368,107,282,-1428,-900,
经营性应收项目的减少(万元),,-3610,,-22962,,-15129,,-9408,,-7041,,-2824,,-3197,,-1179,,-2333,-349,1622,-2867,-1839,
经营性应付项目的增加(万元),,1967,,3554,,1102,,1130,,1961,,674,,-103,,-391,,364,1143,-3447,1890,368,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-731,,-13632,,-13278,,-4684,,-5679,,1653,,-3179,,3756,,190,4087,3431,2142,1274,
债务转为资本(万元),,,,,,,,,,0,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,0,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,0,,,,,,,,,,,,,
现金的期末余额(万元),21217,11785,13725,19371,10229,9486,8846,14521,11620,13279,20735,25844,9151,10637,13011,15650,8253,12309,13362,11336,11337,8009,
现金的期初余额(万元),20728,19372,20728,15696,15039,14521,15039,25844,26037,26037,26037,15650,15650,15650,16041,13362,13362,13362,11336,11337,8009,7412,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),489,-7587,-7003,3676,-4810,-5035,-6194,-11323,-14417,-12758,-5302,10194,-6498,-5013,-3031,2288,-5109,-1053,2026,-1,3328,596,

