报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
现金及现金等价物净增加额(万元),-2719,-614,3267,479,-402,-3064,-1702,-1116,-2643,1236,35007,743,-1731,-1853,-2830,453,2898,-2046,1237,
加:期初现金及现金等价物余额(万元),5744,5744,5747,5265,5265,5265,5267,6381,6381,6381,6463,5638,5638,5638,5638,5186,2287,4334,3097,
期末现金及现金等价物余额(万元),3026,5131,9014,5744,4863,2201,3564,5265,3738,7617,41470,6381,3907,3785,2808,5638,5186,2287,4334,
净利润(万元),,3696,,7583,,4406,,8003,,3993,,7267,,3878,,6375,5030,6445,5221,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-996,,-158,,92,,791,,-166,,1173,,145,,336,1200,516,553,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,888,,1746,,867,,1695,,850,,1095,,545,,1099,1060,999,839,
无形资产摊销(万元),,200,,89,,46,,82,,38,,73,,36,,42,24,22,22,
长期待摊费用摊销(万元),,,,314,,163,,188,,29,,214,,104,,188,140,123,148,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,1,,1,,,,,,,,,,-2,,,-10,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,230,,245,,57,,30,,29,,85,,25,,206,438,656,586,
投资损失(万元),,-1390,,-884,,-662,,-518,,,,,,,,,,,,
递延所得税资产减少(万元),,47,,138,,41,,-1000,,-99,,-120,,98,,-143,216,-432,-426,
递延所得税负债增加(万元),,,,,,,,-4,,,,4,,,,,,,,
存货的减少(万元),,-1036,,-2073,,-1101,,-21,,-1646,,54,,1530,,-3387,1053,-1989,161,
经营性应收项目的减少(万元),,1574,,2119,,-1900,,-10838,,963,,-545,,-500,,2414,-8452,-2751,-9117,
经营性应付项目的增加(万元),,-652,,-3287,,-5138,,-508,,-3239,,-499,,-2230,,793,7317,15,4616,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,2609,,5832,,-3128,,-2101,,752,,8801,,3631,,7921,8025,3603,2593,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),3026,5131,9014,5744,4863,2201,3564,5265,3738,7617,41470,6381,3907,3785,2808,5638,5186,2287,4334,
现金的期初余额(万元),5744,5744,5747,5265,5265,5265,5267,6381,6381,6381,6463,5638,5638,5638,5638,5186,2287,4334,3097,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2719,-614,3267,479,-402,-3064,-1702,-1116,-2643,1236,35007,743,-1731,-1853,-2830,453,2898,-2046,1237,

