报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
支付的各项税费(万元),8487,6089,3751,11815,10349,7568,5556,14454,12217,9001,5519,15882,13810,10127,6282,16902,13621,10416,6116,12974,12821,17439,18766,
支付的其他与经营活动有关的现金(万元),7443,4985,2822,9405,7133,4113,1975,8187,5402,3580,1830,7839,5740,3676,1737,6448,4726,3402,1709,8240,9420,10563,9706,
经营活动现金流出小计(万元),38207,28321,20093,65081,49921,38768,27401,79157,55102,35790,19735,67091,45478,29106,15373,60369,44875,32105,20001,55660,61980,74086,67014,
经营活动产生的现金流量净额(万元),10655,7425,2432,5012,-353,-2285,-2366,6371,3392,3093,4166,6092,718,7510,3537,15469,7934,5108,5231,25726,12928,12127,10815,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),3,3,3,8,2,2,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),72,69,53,18,16,0,,18,6,5,4,89,48,46,,16,14,13,1,8,69,274,632,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),2600,2600,2600,11600,1600,1600,300,69,27,19,,642,642,228,228,638,638,300,300,,,20,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),2675,2672,2656,11626,1618,1602,300,87,34,24,4,731,690,274,228,655,652,313,301,8,69,294,632,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),15895,14044,8153,27219,17469,10178,4271,11870,7942,3251,1532,10348,2848,1578,890,3198,2011,1343,386,1504,3533,5151,8538,
投资所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,23,,
支付的其他与投资活动有关的现金(万元),2600,2600,2600,11600,3600,1600,5,,15,9,,,,,,,,127,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),18495,16644,10753,38819,21069,11778,4276,11870,7957,3260,1532,10348,2848,1578,890,3198,2011,1470,386,1504,3533,5173,8538,
投资活动产生的现金流量净额(万元),-15820,-13972,-8098,-27193,-19452,-10176,-3976,-11783,-7923,-3236,-1528,-9618,-2158,-1304,-662,-2544,-1359,-1156,-85,-1496,-3464,-4880,-7906,
吸收投资收到的现金(万元),,,,,,,,56348,,,,20142,20142,20142,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),27390,19190,8200,60956,32575,14230,8000,59252,46029,23553,15573,66490,49919,26419,18569,81494,72897,32228,15419,96699,102841,85629,74256,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),1503,2,1,26,21,320,12,200,5,5,2,12,7,7,,,,,,,,,,
筹资活动现金流入小计(万元),28893,19192,8201,60982,32596,14550,8012,115800,46035,23558,15574,86645,70068,46568,18569,81494,72897,32228,15419,96699,102841,85629,74256,
偿还债务支付的现金(万元),26414,10914,5000,43667,24475,10129,531,90046,40397,20071,12071,77679,58109,41772,23972,93030,80561,35215,25035,116758,104168,85058,56380,
分配股利、利润或偿付利息所支付的现金(万元),3853,3254,513,3643,3036,2598,324,4113,3517,2878,572,2654,2013,1453,714,3369,2583,1774,947,5082,5744,8689,10834,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),730,687,684,185,69,14,,1840,949,930,,828,813,360,2,39,31,20,18,43,18,484,6290,
筹资活动现金流出小计(万元),30997,14855,6197,47495,27580,12740,856,95998,44863,23879,12643,81161,60935,43586,24688,96438,83175,37009,26000,121883,109929,94231,73504,
筹资活动产生的现金流量净额(万元),-2104,4337,2004,13487,5016,1810,7156,19801,1172,-321,2931,5484,9134,2983,-6119,-14944,-10278,-4781,-10581,-25184,-7089,-8602,752,
汇率变动对现金及现金等价物的影响(万元),-65,-54,-68,-317,-196,-168,-118,-73,-53,-31,4,8,-10,,,,,,,,,,,
现金及现金等价物净增加额(万元),-7335,-2264,-3730,-9011,-14985,-10819,695,14315,-3412,-495,5573,1967,7683,9188,-3244,-2019,-3702,-829,-5435,-954,2375,-1355,3661,
加:期初现金及现金等价物余额(万元),12951,12951,12951,21962,21962,21962,21962,7647,7647,7647,7647,5680,5680,5682,5680,7700,7700,7700,7700,8654,6279,7634,3973,
期末现金及现金等价物余额(万元),5616,10687,9221,12951,6977,11144,22658,21962,4235,7152,13220,7647,13363,14870,2437,5680,3998,6871,2264,7700,8654,6279,7634,
净利润(万元),,2129,,5164,,2964,,6347,,2627,,5879,,2120,,4181,,1114,,3529,3541,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,156,,504,,455,,480,,271,,766,,196,,373,,86,,318,199,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2432,,4803,,2540,,4851,,2360,,4190,,2068,,4157,,2077,,3860,3723,,,
无形资产摊销(万元),,61,,122,,61,,122,,61,,122,,61,,122,,61,,122,122,,,
长期待摊费用摊销(万元),,84,,210,,86,,219,,110,,268,,129,,306,,132,,231,593,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,307,,101,,98,,123,,125,,82,,-18,,-10,,-10,,53,-40,,,
固定资产报废损失(万元),,3,,60,,59,,17,,3,,1,,,,41,,3,,3,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,1197,,1155,,534,,2358,,1275,,2656,,1455,,4769,,2534,,6128,6180,,,
投资损失(万元),,-3,,-8,,-2,,,,,,,,,,,,,,,,,,
递延所得税资产减少(万元),,-59,,-785,,-87,,-55,,289,,303,,-226,,-23,,-234,,-878,-376,,,
递延所得税负债增加(万元),,,,-275,,-90,,275,,,,,,,,,,,,,-26,,,
存货的减少(万元),,-227,,-6791,,-5060,,-9871,,2195,,-4164,,4561,,703,,2442,,5308,-6368,,,
经营性应收项目的减少(万元),,4002,,-2766,,-483,,-3990,,-3564,,-1609,,604,,2500,,7129,,5142,2551,,,
经营性应付项目的增加(万元),,-2880,,3622,,-3258,,5479,,-2659,,-2401,,-3439,,-1649,,-10227,,1909,2829,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,224,,-103,,-102,,16,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,7425,,5012,,-2285,,6371,,3093,,6092,,7510,,15469,,5108,,25726,12928,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),5616,10687,9221,12951,6977,11144,22658,21962,4235,7152,13220,7647,13363,14870,2437,5680,3998,6871,2264,7700,8654,6279,7634,
现金的期初余额(万元),12951,12951,12951,21962,21962,21962,21962,7647,7647,7647,7647,5680,5680,5682,5680,7700,7700,7700,7700,8654,6279,7634,3973,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-7335,-2264,-3730,-9011,-14985,-10819,695,14315,-3412,-495,5573,1967,7683,9188,-3244,-2019,-3702,-829,-5435,-954,2375,-1355,3661,

