报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),93031,66756,37649,199294,129533,80343,53298,23925,22176,20400,17413,1892,1034,14299,6400,6816,
投资活动产生的现金流量净额(万元),12247,19246,1727,-71217,-52850,-60760,-48783,-6342,-4620,-2845,-9890,-1892,-1033,-14291,-6096,-6568,
吸收投资收到的现金(万元),,,,,,,,97142,,,,,,4600,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,15500,15500,12500,1500,30500,22000,49200,56300,36350,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,210,210,,510,510,510,,,,,,51,
筹资活动现金流入小计(万元),0,0,0,0,210,210,0,113152,16010,13010,1500,30500,22000,53800,56300,36401,
偿还债务支付的现金(万元),,,,3000,3000,3000,3000,30500,9500,7500,3500,42300,27058,44200,43000,40427,
分配股利、利润或偿付利息所支付的现金(万元),13333,13333,,13340,13340,12898,7,6525,6387,6217,255,7095,6920,6668,4542,4123,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),2087,,,,,,,3060,,,,,,,,,
筹资活动现金流出小计(万元),15420,13333,0,16340,16340,15898,3007,40085,15887,13717,3755,49395,33979,50868,47542,44550,
筹资活动产生的现金流量净额(万元),-15420,-13333,0,-16340,-16130,-15688,-3007,73067,123,-707,-2255,-18895,-11979,2932,8758,-8148,
汇率变动对现金及现金等价物的影响(万元),6,1,-3,4,4,2,-4,-11,-8,-6,-2,-19,7,26,2,-20,
现金及现金等价物净增加额(万元),-14076,-5587,-9411,-63592,-84936,-96227,-60506,97286,-14452,-6878,-14509,5778,-15728,12647,-3610,-19400,
加:期初现金及现金等价物余额(万元),62846,62846,62846,126438,126438,126438,126438,29152,29152,29152,29152,23374,23374,10728,14338,33738,
期末现金及现金等价物余额(万元),48770,57258,53435,62846,41502,30210,65932,126438,14701,22274,14643,29152,7647,23374,10728,14338,
净利润(万元),,13460,,28507,,11967,,25735,,9902,,19770,,13478,11949,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,544,,844,,419,,866,,417,,1501,,737,287,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1655,,2495,,1150,,2092,,970,,1927,,1911,1871,,
无形资产摊销(万元),,195,,385,,192,,379,,190,,415,,422,152,,
长期待摊费用摊销(万元),,843,,838,,480,,997,,496,,732,,571,429,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,4,,4,,-2,,7,,6,,6,5,,
固定资产报废损失(万元),,14,,19,,7,,12,,,,,,,,,
公允价值变动损失(万元),,17,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,-1,,-7,,1,,664,,370,,1241,,2021,1485,,
投资损失(万元),,-1002,,-1566,,-71,,-53,,-53,,,,,,,
递延所得税资产减少(万元),,-461,,-60,,-1,,397,,76,,-943,,-74,-291,,
递延所得税负债增加(万元),,-3,,-1,,-1,,-21,,-14,,-9,,-13,43,,
存货的减少(万元),,-8622,,-3717,,-5889,,-13360,,-16322,,-4679,,5596,-21337,,
经营性应收项目的减少(万元),,-1988,,-7683,,-7522,,-1727,,-18,,-1670,,3080,-2856,,
经营性应付项目的增加(万元),,-16153,,3901,,-20517,,14592,,661,,8292,,-5051,1989,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,0,,,,,,,,1296,,,
经营活动产生现金流量净额(万元),,-11500,,23962,,-19781,,30571,,-3320,,26584,,23980,-6274,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),48770,57258,53435,62846,41502,30210,65932,126438,14701,22274,14643,29152,7647,23374,10728,14338,
现金的期初余额(万元),62846,62846,62846,126438,126438,126438,126438,29152,29152,29152,29152,23374,23374,10728,14338,33738,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-14076,-5587,-9411,-63592,-84936,-96227,-60506,97286,-14452,-6878,-14509,5778,-15728,12647,-3610,-19400,

