报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
无形资产摊销(万元),,198,,283,,129,,80,,34,,62,,31,,62,,62,63,81,79,
长期待摊费用摊销(万元),,8,,38,,20,,30,,9,,9,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,10,,6,,8,,-2,,2,,-0,,-51,,-29,0,-13,-6,
固定资产报废损失(万元),,5,,,,,,,,,,,,,,,,,0,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,306,,67,,74,,39,,162,,72,,160,,197,55,31,-10,
投资损失(万元),,,,2,,,,,,-90,,,,,,,,,2,28,,
递延所得税资产减少(万元),,-163,,-455,,-196,,-315,,-76,,-13,,10,,-1,,51,-21,-140,-100,
递延所得税负债增加(万元),,-7,,-27,,-7,,-14,,-7,,-14,,-7,,-14,,-13,-10,-6,-18,
存货的减少(万元),,-195,,-6295,,-2454,,-3074,,-2295,,-5004,,-2985,,-2492,,-451,-27,-798,-8,
经营性应收项目的减少(万元),,-1781,,-27618,,-10725,,-6415,,-8992,,1828,,1784,,1098,,-2054,-5174,-3869,-6517,
经营性应付项目的增加(万元),,-1557,,13965,,1367,,-1962,,1899,,2449,,-1444,,-575,,-22,-1786,1081,3397,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,248,,,,231,,82,,236,,217,,284,,271,315,1,107,
经营活动产生现金流量净额(万元),,-1210,,-11711,,-9082,,-6785,,-7764,,4590,,-958,,3351,,2572,-1844,1298,861,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),9527,10356,11610,15221,15125,12672,8637,14245,9484,15001,18621,16662,582,3797,2633,5817,5225,4744,3930,6173,4710,
现金的期初余额(万元),15221,15221,15221,14245,14245,14245,14245,16662,16662,16662,16662,5817,5817,5817,5817,4744,4744,3930,6173,4710,5342,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-5695,-4865,-3612,976,880,-1573,-5608,-2417,-7178,-1661,1959,10845,-5235,-2020,-3184,1074,481,814,-2243,1462,-631,

