报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),27222,15078,11500,45539,40539,25238,13500,44230,42830,35130,53166,52800,59864,49740,34620,41900,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,1300,1300,,,,,,,,
筹资活动现金流入小计(万元),27222,15078,11500,92457,87457,25238,13500,45530,44130,35130,53166,52800,59864,49740,34620,41925,
偿还债务支付的现金(万元),38460,25960,21460,44462,44412,27010,19010,54010,49010,33010,63530,56390,51010,44550,27260,17070,
分配股利、利润或偿付利息所支付的现金(万元),4187,647,445,3698,3253,2119,1665,3544,2601,1671,4556,5353,5769,5301,10112,1635,
其中：子公司支付给少数股东的股利、利润(万元),,,,33,33,33,33,18,18,18,13,9,42,219,1009,,
支付其他与筹资活动有关的现金(万元),,,0,10723,1246,,,26,,,,,,,,,
筹资活动现金流出小计(万元),42647,26607,21906,58884,48912,29130,20676,57580,51611,34681,68086,61743,56780,49851,37372,18706,
筹资活动产生的现金流量净额(万元),-15426,-11529,-10406,33573,38545,-3892,-7176,-12050,-7481,449,-14920,-8943,3084,-111,-2752,23219,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-46269,-27233,-24002,20695,22896,-16235,-18592,-59,-6665,-6270,2271,9257,-3740,6517,-1311,3768,
加:期初现金及现金等价物余额(万元),69232,63148,63148,42453,42453,43419,43419,42513,42513,42513,40242,30985,34724,28208,29519,25751,
期末现金及现金等价物余额(万元),22964,35915,39146,63148,65349,27184,24827,42453,35848,36243,42513,40242,30985,34724,28208,29519,
净利润(万元),,1163,,9754,,,,11508,,,4415,11576,8875,12734,10029,8301,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,282,,347,,,,2021,,,1733,1970,2598,1777,346,974,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3587,,7151,,,,6822,,,6332,6533,5902,4464,3986,3252,
无形资产摊销(万元),,356,,702,,,,617,,,612,599,661,707,662,602,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,10,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,6,,58,,,,-4,,,-296,-342,-1287,-4526,-1021,-2959,
固定资产报废损失(万元),,10,,545,,,,227,,,154,48,,,,5,
公允价值变动损失(万元),,,,,,,,,,,,,,,,2,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,701,,2265,,,,2900,,,3099,4344,4300,2838,2422,1264,
投资损失(万元),,-255,,-0,,,,372,,,608,473,232,-133,-231,-1285,
递延所得税资产减少(万元),,-2,,-226,,,,-407,,,-146,-325,-381,-138,-51,-103,
递延所得税负债增加(万元),,0,,-0,,,,0,,,0,0,,,,-0,
存货的减少(万元),,-12060,,-6498,,,,-2027,,,-4758,4429,-9483,-2873,2119,2444,
经营性应收项目的减少(万元),,4125,,-12128,,,,-4782,,,28775,-3440,-20446,-11817,614,-8128,
经营性应付项目的增加(万元),,3768,,-9989,,,,-10454,,,-27225,-1625,10411,12120,7026,-5115,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,1679,,-8019,,,,6793,,,13303,24238,1381,15153,25910,-746,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),22964,35915,39146,63148,65349,27184,24827,42453,35848,36243,42513,40242,30985,34724,28208,29519,
现金的期初余额(万元),69232,63148,63148,42453,42453,43419,43419,42513,42513,42513,40242,30985,34724,28208,29519,25751,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-46269,-27233,-24002,20695,22896,-16235,,-59,,-6270,2271,9257,-3740,6517,-1311,3768,

