报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
投资活动现金流入小计(万元),472,471,0,480,0,0,0,0,0,0,0,622,604,3,1501,2,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),558,43,31,2558,2644,791,5,1116,31,13,23,593,557,1193,3175,2090,
投资所支付的现金(万元),,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,222,222,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,600,600,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),558,43,31,2558,2644,791,5,1116,31,13,23,1415,1379,1193,3175,2090,
投资活动产生的现金流量净额(万元),-86,429,-31,-2078,-2643,-790,-5,-1116,-31,-13,-23,-793,-775,-1190,-1673,-2089,
吸收投资收到的现金(万元),,,,,,,,18053,,,,,,,98,200,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,794,,,,,,,98,200,
取得借款收到的现金(万元),2000,1000,,2000,1000,,,7000,4000,2000,,5890,4240,3400,4100,2100,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),2000,1000,0,2000,1000,0,0,25053,4000,2000,0,5890,4240,3400,4198,2300,
偿还债务支付的现金(万元),1000,1000,1000,7000,6000,6000,6000,3890,2240,640,640,3700,1700,5800,2100,2000,
分配股利、利润或偿付利息所支付的现金(万元),1019,40,27,1075,1046,1020,77,814,724,654,49,1005,166,637,660,560,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,512,531,,520,584,,,,,,,,,
筹资活动现金流出小计(万元),2019,1040,1027,8587,7577,7020,6597,5288,2964,1294,689,4705,1866,6437,2760,2560,
筹资活动产生的现金流量净额(万元),-19,-40,-1027,-6587,-6577,-7020,-6597,19765,1036,706,-689,1185,2374,-3037,1438,-260,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-11635,-8552,-7943,-10611,-18614,-17853,-14491,19395,-8965,-7325,-6576,487,-8337,3604,3538,-732,
加:期初现金及现金等价物余额(万元),20210,20210,20210,30821,30821,30821,30821,11425,11425,11425,11425,10939,10939,7335,3797,4528,
期末现金及现金等价物余额(万元),8575,11658,12267,20210,12207,12968,16330,30821,2460,4100,4850,11425,2602,10939,7335,3797,
净利润(万元),,-973,,3530,,-1122,,4457,300,-1048,,3790,-1225,3273,1385,1194,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,-160,,712,,-171,,433,19,-180,,201,-46,17,52,249,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,321,,485,,245,,498,371,250,,594,415,435,250,151,
无形资产摊销(万元),,38,,76,,38,,56,39,26,,40,48,28,27,27,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,,,2,,1,1,1,,3,1,-1,2,2,
固定资产报废损失(万元),,,,3,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,-9,,46,,91,,256,166,96,,169,108,219,241,142,
投资损失(万元),,,,,,,,,,,,-70,-70,,,,
递延所得税资产减少(万元),,38,,-131,,74,,-65,9,46,,-27,27,-25,-9,-39,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,
存货的减少(万元),,-6009,,-1586,,-4995,,-629,-2327,-3029,,-282,-4483,-1325,1799,-1600,
经营性应收项目的减少(万元),,-281,,-8864,,-1940,,-4615,-4187,-202,,-696,-1286,-1065,213,-1695,
经营性应付项目的增加(万元),,-1904,,3784,,-2264,,354,-4360,-3980,,-3627,-3483,6275,-188,3185,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-8940,,-1946,,-10042,,746,-9970,-8018,,95,-9994,7831,3773,1617,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),8575,11658,12267,20210,12207,12968,16330,30821,2460,4100,4850,11425,2602,10939,7335,3797,
现金的期初余额(万元),20210,20210,20210,30821,30821,30821,30821,11425,11425,11425,11425,10939,10939,7335,3797,4528,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-11635,-8552,-7943,-10611,-18614,-17853,-14491,19395,-8965,-7325,-6576,487,-8337,3604,3538,-732,

