报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,,,,,-3,,-3,,-4,,,,
固定资产报废损失(万元),,,,36,,,,37,,,,8,,1,,18,8,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,18,,14,,40,,22,,68,99,,,
投资损失(万元),,-977,,-1566,,-1012,,-986,,-691,,-576,,-397,,-416,-238,,,
递延所得税资产减少(万元),,-41,,-86,,-5,,-57,,-6,,-23,,-9,,-23,-12,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-359,,-1229,,-1153,,335,,-134,,-439,,-2195,,-907,-224,,,
经营性应收项目的减少(万元),,-3281,,-9003,,-6213,,-9900,,-4196,,-1300,,-1893,,39,-2383,,,
经营性应付项目的增加(万元),,-221,,2084,,-824,,3745,,-288,,-760,,-676,,-931,587,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-2693,,-180,,-7293,,1919,,-3740,,4193,,-4066,,4146,3152,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),5413,4753,3701,5633,2771,6945,3733,8242,19606,29531,8986,11510,2754,4142,4675,8770,6145,6776,9105,
现金的期初余额(万元),5702,5633,5633,8242,8242,8242,8242,11510,11510,11510,11510,8770,8770,8770,8770,6145,6776,9105,5241,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-289,-880,-1932,-2610,-5471,-1298,-4509,-3268,8096,18020,-2524,2740,-6016,-4628,-4095,2625,-631,-2329,3864,

