报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
财务费用(万元),,-2107,,-15517,,-14001,,-12850,-7364,-11942,-5173,-8759,,,,,
投资损失(万元),,-77480,,-145544,,-68738,,-117149,-52977,-80394,-39880,-84313,,,,,
递延所得税资产减少(万元),,2280,,-644,,588,,-2887,,-1481,-1408,3098,,,,,
递延所得税负债增加(万元),,,,,,,,,-55,,,,,,,,
存货的减少(万元),,-21619,,4853,,19337,,-4320,-3840,-13408,-9878,-14787,,,,,
经营性应收项目的减少(万元),,-85896,,-108325,,-83223,,-117718,-78492,-56076,-75443,-25972,,,,,
经营性应付项目的增加(万元),,20170,,44004,,27393,,48545,29040,-23247,17497,20064,,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,-515,,-506,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,96706,,229100,,117726,,192429,81863,95880,33029,145115,,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,12328,,,,,,,,,,,,,
现金的期末余额(万元),434083,731028,416046,401428,244589,440123,351183,636294,856712,274749,506053,476247,313785,453475,127729,82926,
现金的期初余额(万元),401428,401428,401428,636294,636294,636294,636294,274749,274749,476247,476247,453482,453482,127729,82926,230636,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),32656,329601,14618,-234866,-391705,-196171,,361545,581963,-201498,29807,22765,-139697,325746,44803,-147711,

