报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2394,,4963,,2464,,5290,,2675,,4514,,4059,,3844,,,
无形资产摊销(万元),,156,,441,,257,,539,,262,,417,,283,,211,,,
长期待摊费用摊销(万元),,576,,1171,,646,,1678,,792,,2090,,1476,,1119,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-125,,-125,,-3,,12,,15,,14,,26,,,
固定资产报废损失(万元),,0,,2,,7,,22,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,315,,1376,,525,,2173,,1274,,1961,,2478,,1697,,,
投资损失(万元),,234,,-750,,-671,,-1897,,-1334,,-730,,-134,,-175,,,
递延所得税资产减少(万元),,-326,,-73,,-51,,-149,,-12,,-90,,1,,178,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,
存货的减少(万元),,5170,,-2859,,-6364,,-16048,,-5973,,-6739,,4039,,-1965,,,
经营性应收项目的减少(万元),,7910,,355,,-923,,-10019,,1120,,-600,,-1020,,6336,,,
经营性应付项目的增加(万元),,-7238,,-6800,,-7149,,7446,,-2967,,-1558,,-4078,,-9287,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,1799,,,,,
经营活动产生现金流量净额(万元),,7429,,4978,,-6712,,-68,,1586,,10765,,17676,,13729,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),14863,13383,14092,14199,18115,9733,10966,17579,5046,6888,8476,4417,3255,2642,6853,2389,10472,5845,
现金的期初余额(万元),14199,14199,14199,17579,17579,17579,17579,4417,4417,4417,4417,2642,2642,2389,7789,3022,5845,3951,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,5400,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,5400,,7450,,,
现金及现金等价物的净增加额(万元),664,-816,-107,-3380,536,-7846,-6613,13162,629,2471,4059,1774,613,-5146,-936,-2683,4627,1895,

