报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
筹资活动现金流入小计(万元),254839,176394,88346,268977,175997,134838,69808,163182,144168,87297,32536,198505,123898,193622,130817,
偿还债务支付的现金(万元),67274,38608,16449,86254,71424,45264,26227,67560,51327,36814,7528,125878,93234,110932,50933,
分配股利、利润或偿付利息所支付的现金(万元),34969,17897,6259,19570,12722,9502,3574,21120,16327,6877,1760,14120,10318,16997,9051,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),276,191,87,3119,3119,2995,85,798,582,501,457,242,734,5920,159,
筹资活动现金流出小计(万元),102518,56696,22795,108944,87265,57760,29885,89478,68235,44193,9745,140241,104286,133849,60142,
筹资活动产生的现金流量净额(万元),152320,119698,65551,160033,88732,77078,39923,73704,75932,43104,22791,58265,19612,59773,70675,
汇率变动对现金及现金等价物的影响(万元),54,6,-101,343,472,-5,-784,-892,-170,-264,-512,429,616,800,-82,
现金及现金等价物净增加额(万元),-18154,-8891,-14391,-3131,-889,15884,3498,12988,30679,11462,-1456,77,-22771,26019,31696,
加:期初现金及现金等价物余额(万元),63398,63398,63398,66529,66529,66529,66529,53541,53541,53541,53541,53464,76236,50217,18521,
期末现金及现金等价物余额(万元),45244,54506,49007,63398,65640,82413,70028,66529,84220,65003,52085,53541,53464,76236,50217,
净利润(万元),,21829,,27280,,16811,5716,20648,,,5783,23100,15099,,,
少数股东损益(万元),,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,
资产减值准备(万元),,,,,,461,185,348,,,152,-106,1676,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,348,,348,,175,87,320,,,76,274,216,,,
无形资产摊销(万元),,7607,,8393,,3602,2309,7020,,,1728,4891,4678,,,
长期待摊费用摊销(万元),,55,,34,,17,8,35,,,9,24,38,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,3,,,,-2,,,,,,,,,,
固定资产报废损失(万元),,0,,-1,,-0,0,2,,,0,2,-1,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,
财务费用(万元),,14210,,18407,,9074,4275,12819,,,2343,9493,8145,,,
投资损失(万元),,-79,,0,,,,,,,,,,,,
递延所得税资产减少(万元),,-1424,,-3445,,-1274,-405,-536,,,-170,-3722,-1985,,,
递延所得税负债增加(万元),,854,,1304,,622,313,1302,,,530,1259,398,,,
存货的减少(万元),,-131,,-663,,-257,-66,1846,,,24,-1656,-805,,,
经营性应收项目的减少(万元),,-63522,,-87610,,-46394,-18660,-69065,,,-20031,-39047,-41664,,,
经营性应付项目的增加(万元),,6260,,12982,,-2907,1255,1203,,,809,15768,8256,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,
其他(万元),,,,,,1160,,,,,,,,,,
经营活动产生现金流量净额(万元),,-12547,,-22272,,-18912,-5324,-22359,,,-8981,8300,-6534,,,
债务转为资本(万元),,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,
现金的期末余额(万元),45244,54506,49007,63398,65640,82413,70028,66529,84220,65003,52085,53541,53464,76236,50217,
现金的期初余额(万元),63398,63398,63398,66529,66529,66529,66529,53541,53541,53541,53541,53464,76236,50217,18521,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-18154,-8891,-14391,-3131,-889,15884,3498,12988,30679,11462,-1456,77,-22771,26019,31696,

