报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,0,,,,,,,,,,,,,,,488,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),155499,89998,49107,227977,157301,102112,44656,216678,120587,40280,10575,38689,22281,15544,8151,18952,20307,9782,3922,
投资活动产生的现金流量净额(万元),-23063,-7872,-922,-20405,-23155,5474,6276,-63064,-48854,-22377,658,-12646,-8992,-8772,-1782,-13009,-10605,-4500,-2230,
吸收投资收到的现金(万元),28,37,20,3503,3183,3182,3182,44010,44010,44010,,,,,,,,107,,
其中：子公司吸收少数股东投资收到的现金(万元),,,20,321,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,4000,3500,4000,2500,11102,7068,6260,8533,
发行债券收到的现金(万元),,,0,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,0,0,,2394,2394,2394,1923,1923,1923,1923,1988,1988,1988,1988,1566,1577,1095,1127,
筹资活动现金流入小计(万元),28,37,20,3503,5577,5575,5575,45933,45933,45933,1923,5988,5488,5988,4488,12668,8645,7462,9660,
偿还债务支付的现金(万元),,,,,,,,,,,,15197,7760,5010,510,8753,3490,6873,9305,
分配股利、利润或偿付利息所支付的现金(万元),6651,6432,,5360,5358,5358,,2348,2348,2348,2191,1473,1109,1097,76,1456,1009,910,498,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),2547,2547,711,3489,2525,1955,2497,3681,3156,1950,1129,1923,1341,1428,2111,1988,1566,3737,1095,
筹资活动现金流出小计(万元),9198,8979,711,8849,7884,7313,2497,6030,5504,4298,3321,18594,10210,7535,2698,12197,6065,11520,10897,
筹资活动产生的现金流量净额(万元),-9170,-8942,-691,-5346,-2307,-1738,3078,39903,40429,41634,-1398,-12606,-4722,-1547,1790,471,2580,-4058,-1238,
汇率变动对现金及现金等价物的影响(万元),29,-14,-20,-16,-5,-6,-14,-106,-75,-34,-8,27,3,7,-17,40,-28,0,-4,
现金及现金等价物净增加额(万元),-8941,-4885,-10456,6771,-12645,4244,-2107,12472,7851,25868,-5820,-316,-2828,-8056,-8507,6407,-158,1458,2375,
加:期初现金及现金等价物余额(万元),34828,34828,34828,28056,28056,28056,26556,15584,15584,15584,15584,15900,15900,15900,15900,9493,9651,8194,5818,
期末现金及现金等价物余额(万元),25887,29943,24372,34828,15411,32300,24449,28056,23435,41452,9763,15584,13072,7844,7393,15900,9493,9651,8194,
净利润(万元),,6965,,21012,,6130,,16674,,4625,,9622,,,,4726,3929,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,175,,245,,92,,305,,97,,-17,,,,489,-4,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2262,,3544,,1614,,2503,,1196,,1832,,,,1231,1022,,,
无形资产摊销(万元),,275,,451,,188,,311,,140,,230,,,,164,119,,,
长期待摊费用摊销(万元),,653,,1279,,673,,1067,,479,,823,,,,659,581,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,1,,2,,10,,16,,-11,,6,,,,-2,1,,,
固定资产报废损失(万元),,0,,15,,,,17,,-3,,,,,,0,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,18,,0,,101,,34,,318,,,,696,436,,,
投资损失(万元),,-716,,-2011,,-955,,-591,,-48,,-64,,,,-23,-38,,,
递延所得税资产减少(万元),,-15,,728,,143,,-426,,128,,8,,,,-537,-7,,,
递延所得税负债增加(万元),,189,,1341,,,,6,,,,1,,,,3,30,,,
存货的减少(万元),,-3894,,-3331,,-1717,,-1927,,-1778,,-948,,,,-1217,-674,,,
经营性应收项目的减少(万元),,2108,,-2747,,-403,,19712,,-3447,,3404,,,,4711,1070,,,
经营性应付项目的增加(万元),,4793,,12961,,-6344,,-2808,,5232,,9695,,,,8005,1432,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,-853,,-967,,1084,,777,,0,,,,,,,,,,
经营活动产生现金流量净额(万元),,11942,,32538,,514,,35738,,6645,,24909,,,,18905,7895,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),25887,29943,24372,34828,15411,32300,24449,28056,23435,41452,9763,15584,13072,7844,7393,15900,9493,9651,8194,
现金的期初余额(万元),34828,34828,34828,28056,28056,28056,26556,15584,15584,15584,15584,15900,15900,15900,15900,9493,9651,8194,5818,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-8941,-4885,-10456,6771,-12645,4244,-2107,12472,7851,25868,-5820,-316,-2828,-8056,-8507,6407,-158,1458,2375,

