报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
收回投资所收到的现金(万元),54900,39500,17200,87972,61372,41272,22772,34744,15761,4872,,,,,,20000,15000,4306,,,
取得投资收益所收到的现金(万元),246,191,95,769,663,481,291,315,198,26,,,,,,83,54,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,,,,1,,,,,,,,11,69,21,0,3,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,1200,1200,,2168,300,30,,618,400,100,,494,34,,,50,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),55146,39691,17295,88741,63235,42953,23063,37228,16259,4928,0,618,400,100,0,20588,15157,4327,0,53,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3254,2684,1423,5976,4945,3849,1080,4521,2617,1862,59,843,374,156,7,1122,688,700,59,77,
投资所支付的现金(万元),55100,41900,16300,78500,56500,35300,15500,54616,35616,25744,,,,,,20000,15000,143,250,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),2900,,,2629,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,150,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),61254,44584,17723,87105,61595,39149,16580,59137,38233,27606,59,843,374,156,7,21122,15688,843,309,77,
投资活动产生的现金流量净额(万元),-6108,-4893,-429,1636,1640,3804,6483,-21909,-21974,-22679,-59,-224,26,-56,-7,-533,-531,3485,-309,-24,
吸收投资收到的现金(万元),685,685,685,4034,4034,,,23295,23295,23295,23295,,,,,1908,1908,1680,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,2001,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),685,685,685,4034,4034,0,0,23295,23295,23295,23295,0,0,0,0,1908,1908,1680,2001,0,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,,2001,,
分配股利、利润或偿付利息所支付的现金(万元),1807,800,,1760,1760,1760,,,,,,,,,,,,2920,16,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),32,32,,,,,,973,973,973,974,40,40,10,,365,74,3361,,,
筹资活动现金流出小计(万元),1839,832,0,1760,1760,1760,0,973,973,973,974,40,40,10,0,365,74,6280,2017,0,
筹资活动产生的现金流量净额(万元),-1154,-147,685,2274,2274,-1760,0,22322,22322,22322,22322,-40,-40,-10,0,1543,1834,-4600,-16,0,
汇率变动对现金及现金等价物的影响(万元),635,20,-393,985,1010,286,-561,-664,-466,-239,-40,452,114,107,-7,111,25,10,-27,8,
现金及现金等价物净增加额(万元),450,-3713,325,7827,6329,3981,6837,4463,2161,127,22666,4402,2456,2320,485,4283,2426,906,1574,1270,
加:期初现金及现金等价物余额(万元),25490,25490,25490,17662,17662,17662,17662,13199,13199,13199,13199,8798,8798,8798,8798,4515,4515,3609,2035,765,
期末现金及现金等价物余额(万元),25939,21777,25814,25490,23991,21643,24499,17662,15360,13326,35866,13199,11254,11118,9283,8798,6941,4515,3609,2035,
净利润(万元),,2535,,8146,,4581,,6020,,2525,,5016,,2119,,3059,,2444,2044,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,136,,222,,68,,19,,19,,117,,43,,4,,41,0,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,839,,902,,277,,443,,207,,391,,196,,334,,278,182,,
无形资产摊销(万元),,74,,93,,47,,104,,50,,101,,39,,41,,,,,
长期待摊费用摊销(万元),,25,,2,,,,5,,5,,14,,7,,11,,13,56,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,13,,-4,,-2,,,,-1,,,,-3,,-6,1,,
固定资产报废损失(万元),,,,9,,0,,0,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-20,,-969,,-286,,664,,231,,-452,,-107,,-106,,-10,43,,
投资损失(万元),,-191,,-659,,-314,,-426,,-81,,,,,,-61,,31,32,,
递延所得税资产减少(万元),,-243,,-117,,27,,-2,,-10,,-63,,-20,,-51,,12,4,,
递延所得税负债增加(万元),,-36,,320,,,,,,,,,,,,,,,,,
存货的减少(万元),,203,,-2673,,-572,,-1220,,-802,,-60,,22,,-828,,-464,-21,,
经营性应收项目的减少(万元),,-2677,,-4847,,-1454,,-1542,,-1079,,-1940,,-726,,-399,,-444,-160,,
经营性应付项目的增加(万元),,660,,1321,,-718,,651,,-341,,1091,,705,,1162,,115,-255,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,1169,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,1306,,2932,,1650,,4714,,723,,4214,,2278,,3162,,2011,1926,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),25939,21777,25814,25490,23991,21643,24499,17662,15360,13326,35866,13199,11254,11118,9283,8798,6941,4515,3609,2035,
现金的期初余额(万元),25490,25490,25490,17662,17662,17662,17662,13199,13199,13199,13199,8798,8798,8798,8798,4515,4515,3609,2035,765,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),450,-3713,325,7827,6329,3981,6837,4463,2161,127,22666,4402,2456,2320,485,4283,2426,906,1574,1270,

