报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
收到其他与筹资活动有关的现金(万元),,,,,,,6200,30000,30000,30000,18697,27000,29175,,64223,,,,,,,,
筹资活动现金流入小计(万元),473209,387248,162931,324329,272714,259713,6200,297001,191233,160923,18967,27270,29445,946284,223263,0,2575,26352,,,82876,2253,
偿还债务支付的现金(万元),146889,91048,36782,323222,241011,172179,2342,351610,350000,350000,171795,55764,55764,166189,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),22124,4630,267,19383,11897,10084,2669,57311,52376,28502,75051,64051,30418,43943,10502,9222,2032,34384,34358,,30263,7394,
其中：子公司支付给少数股东的股利、利润(万元),147,,,118,118,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),2547,,,37468,35638,35638,270,61896,44452,44452,13566,15979,,11506,,20293,,,,,,,
筹资活动现金流出小计(万元),171560,95678,37050,380073,288545,217900,5281,470817,446828,422954,260412,135794,86182,221638,10502,29515,2032,34384,34358,,30263,7394,
筹资活动产生的现金流量净额(万元),301649,291570,125881,-55745,-15832,41812,919,-173816,-255595,-262031,-241445,-108524,-56737,724646,212761,-29515,543,-8032,-34358,,52613,-5141,
汇率变动对现金及现金等价物的影响(万元),99,8,-63,152,161,36,-116,-188,-78,-78,196,80,60,155,8,-67,-4,-104,-64,,254,-23,
现金及现金等价物净增加额(万元),301419,452605,412466,-29528,-8475,65087,76297,-299802,-202010,-147396,-569202,-683344,-363692,728013,422516,-115221,-58588,-267612,-327547,598631,-418717,684333,
加:期初现金及现金等价物余额(万元),784156,784156,784156,813684,813684,813684,813684,1113485,1113485,1113485,1682687,1682687,1682687,954674,532159,647380,704834,972445,1299992,701361,1120078,435744,
期末现金及现金等价物余额(万元),1085574,1236761,1196622,784156,805209,878771,889981,813684,911476,966089,1113485,999343,1318995,1682687,954674,532159,646246,704834,972445,1299992,701361,1120078,
净利润(万元),,38530,,23568,,18787,,41221,,24367,49372,,29413,141315,55547,27259,17608,18948,43127,69466,45979,112612,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,795,,5622,,5672,,547,,231,-76,,-711,2026,545,575,27,45,-16,5,-1207,895,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3479,,6948,,3418,,5978,,2537,2763,,1428,2864,3128,3571,4104,4183,3894,3239,2928,1721,
无形资产摊销(万元),,703,,1541,,781,,1577,,780,1451,,711,1121,862,555,588,555,618,442,420,919,
长期待摊费用摊销(万元),,481,,721,,336,,428,,210,409,,295,559,681,823,843,773,906,657,432,317,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-1,,-15,,-7,,-7,,-6,-664,,-719,-238,-574,76,27,-1473,24,38,-516,,
固定资产报废损失(万元),,-2,,88,,,,56,,,,,,,,,,,,,197,183,
公允价值变动损失(万元),,-3727,,3088,,3550,,-3302,,-3200,12313,,8726,-6463,-2445,1535,-2429,4370,-132,-428,11436,-9667,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,7978,,16895,,9619,,18276,,10263,35056,,18456,36524,3883,-5,,,,,254,325,
投资损失(万元),,-1755,,-352,,-514,,-1153,,-149,-1204,,-401,-1264,1298,1466,247,2807,-7401,-2342,-14344,-16775,
递延所得税资产减少(万元),,2015,,-1957,,206,,1783,,3869,-3967,,66,-854,245,-356,481,-1003,-31,333,186,294,
递延所得税负债增加(万元),,13,,-224,,-508,,470,,550,-3235,,-1562,2664,315,12,0,-50,-506,371,-2828,2219,
存货的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-107632,,231630,,88306,,24953,,208033,432867,,441196,-529393,-595562,-116138,-129538,-22733,-21298,-10737,71781,-73428,
经营性应付项目的增加(万元),,432512,,142789,,131142,,-221756,,-223011,-1431277,,-937942,1052204,948319,-45111,151990,-201045,-309249,554091,-558341,705376,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,-7,11,
经营活动产生现金流量净额(万元),,169322,,56861,,41838,,-105672,,115969,-309746,,-303141,31438,239448,-76133,24390,-244682,-286270,606279,-417367,699506,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),1085574,1048532,1196622,567945,805209,690911,889981,623435,911476,785565,883013,999343,1102264,1170096,497891,442640,566313,629878,867464,1084368,701361,1120078,
现金的期初余额(万元),784156,567945,784156,623435,813684,623435,813684,883013,1113485,883013,1170096,1682687,1170096,497891,442640,567435,629878,867464,1084368,652663,1120078,435744,
现金等价物的期末余额(万元),,188229,,216211,,187859,,190249,,180524,230472,,216731,512591,456783,89519,79933,74955,104981,215624,,,
现金等价物的期初余额(万元),,216211,,190249,,190249,,230472,,230472,512591,,512591,456783,89519,79944,74955,104981,215624,48698,,,
现金及现金等价物的净增加额(万元),301419,452605,412466,-29528,-8475,65087,,-299802,,-147396,-569202,-683344,-363692,728013,422516,-115221,-58588,-267612,-327547,598631,-418717,684333,

