报告日期,2019-09-30,2019-06-30,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
经营活动产生的现金流量净额(万元),5272,338,13986,7043,5468,739,13162,7332,5286,1955,3718,-283,1433,-1191,-8430,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,3,3,3,,23,12,,,23,,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),0,0,3,3,3,0,23,12,0,0,23,0,0,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),9945,1134,1475,1480,1478,864,11293,8290,2786,516,8955,5752,99,155,691,
投资所支付的现金(万元),,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),9945,1134,1475,1480,1478,864,11293,8290,2786,516,8955,5752,99,155,691,
投资活动产生的现金流量净额(万元),-9945,-1134,-1472,-1478,-1475,-864,-11270,-8278,-2786,-516,-8932,-5752,-99,-155,-691,
吸收投资收到的现金(万元),47794,47794,,,,,18479,18479,6808,7200,3073,3073,,,2600,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,
取得借款收到的现金(万元),25826,14900,21800,18300,10000,7790,19210,10910,18950,6000,16900,4700,15300,14650,11450,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,1970,,356,,933,830,45816,,,,,,,
筹资活动现金流入小计(万元),73620,62694,23770,18300,10356,7790,38622,30219,71574,13200,19973,7773,15300,14650,14050,
偿还债务支付的现金(万元),30200,15000,16510,13510,7210,5000,22350,16386,19000,6000,13200,1000,15600,12800,4950,
分配股利、利润或偿付利息所支付的现金(万元),1089,666,1198,877,573,268,939,484,1296,654,1248,625,1041,751,588,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),3288,1907,524,292,274,132,48,,46093,,,,,,,
筹资活动现金流出小计(万元),34577,17573,18233,14679,8057,5400,23338,16870,66389,6654,14448,1625,16641,13551,5538,
筹资活动产生的现金流量净额(万元),39043,45121,5537,3621,2300,2390,15284,13350,5185,6546,5525,6148,-1341,1099,8512,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),34370,44325,18051,9186,6292,2265,17176,12404,7685,7985,312,113,-7,-247,-609,
加:期初现金及现金等价物余额(万元),43467,43467,25415,25415,25415,25415,8239,8239,555,555,243,243,250,497,1106,
期末现金及现金等价物余额(万元),77837,87792,43467,34602,31708,27680,25415,20643,8239,8539,555,356,243,250,497,
净利润(万元),,4146,9491,,4372,,6882,3032,5333,2740,3521,1150,598,445,233,
少数股东损益(万元),,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,
资产减值准备(万元),,162,67,,77,,49,-12,85,45,73,77,20,-4,5,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,952,1902,,950,,1645,724,1125,558,774,358,713,703,639,
无形资产摊销(万元),,98,130,,54,,88,39,78,39,78,39,78,78,78,
长期待摊费用摊销(万元),,74,148,,74,,168,85,89,21,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,-2,,-2,,306,315,,,374,,,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,
财务费用(万元),,769,1230,,578,,929,468,679,654,1252,591,1041,761,618,
投资损失(万元),,,,,,,,,,,,,,,,
递延所得税资产减少(万元),,-25,-8,,-11,,203,16,-14,-7,-8,-19,-5,1,-1,
递延所得税负债增加(万元),,,,,,,,,,20,,,,,,
存货的减少(万元),,-2020,318,,-615,,2408,2422,-2606,-576,-53,-15,-677,-866,-1672,
经营性应收项目的减少(万元),,-5353,-6742,,-3870,,-496,719,-3388,-1175,-1920,-2978,-14,-640,14,
经营性应付项目的增加(万元),,1093,6931,,3860,,980,-517,3770,-366,-373,513,-321,-1669,-8345,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,
其他(万元),,442,521,,,,,42,134,,,,,,,
经营活动产生现金流量净额(万元),,338,13986,,5468,,13162,7332,5286,1955,3718,-283,1433,-1191,-8430,
债务转为资本(万元),,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,
现金的期末余额(万元),77837,87792,43467,34602,31708,27680,25415,20643,8239,8539,555,356,243,250,497,
现金的期初余额(万元),43467,43467,25415,25415,25415,25415,8239,8239,555,555,243,243,250,497,1106,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),34370,44325,18051,9186,6292,2265,17176,12404,7685,7985,312,113,-7,-247,-609,

