报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
无形资产摊销(万元),,30,,60,,30,,60,,30,,60,60,30,52,49,53,
长期待摊费用摊销(万元),,142,,225,,99,,195,,98,,198,162,66,131,147,127,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-7,,-0,,0,,-12,,-10,,5,-0,34,-9,-50,2,
固定资产报废损失(万元),,0,,14,,,,1,,,,,,,,,,
公允价值变动损失(万元),,-20,,,,,,,,,,,,,,-43,-74,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,223,,833,,108,,586,,298,,62,283,278,389,337,225,
投资损失(万元),,-244,,-665,,-103,,-290,,-185,,-435,-432,-273,-437,-982,-780,
递延所得税资产减少(万元),,-3,,-523,,151,,-37,,-72,,-297,-22,-47,-12,6,-45,
递延所得税负债增加(万元),,5,,,,,,,,,,,,,,,,
存货的减少(万元),,13960,,-19699,,-5750,,-4678,,-1187,,496,1651,-2219,-2064,-339,743,
经营性应收项目的减少(万元),,9859,,-20693,,1782,,-13992,,-8185,,-6377,-1888,-4918,736,-9184,-6179,
经营性应付项目的增加(万元),,-24754,,20077,,-7563,,12314,,1762,,2313,859,1236,1707,3621,4438,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,856,,
经营活动产生现金流量净额(万元),,2079,,-12235,,-6746,,4342,,-2581,,3944,10837,-159,10109,2914,5849,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),17594,17134,21006,22290,23734,25864,28782,52559,9603,14775,12475,18589,20150,9314,15294,10337,10796,
现金的期初余额(万元),22290,22290,22290,52559,52559,52559,52559,18589,18589,18589,18589,20150,15294,15294,10337,10796,11928,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-4696,-5156,-1284,-30269,-28825,-26695,-23776,33970,,-3814,-6114,-1561,4856,-5980,4957,-459,-1132,

