报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),54428,31415,9621,41863,20791,15638,6716,19010,15362,9528,5670,10848,11523,7043,2914,19149,11052,9580,5570,10363,5918,
投资所支付的现金(万元),6925,6925,725,3025,19939,1925,1330,45640,34577,22000,7297,66250,,700,,50,50,25,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),3098,,,,,,,6555,,,,,,,,,,,,6,,
支付的其他与投资活动有关的现金(万元),1759,1695,,6003,1049,66,,102,,,,882,422,375,145,84,,8,,1300,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),66210,40035,10346,50891,41779,17629,8046,71307,49939,31528,12967,77981,11945,8118,3059,19283,11102,9613,5570,11669,5918,
投资活动产生的现金流量净额(万元),-63858,-37938,-9568,-50409,-41230,-17456,-8000,-3213,-12414,5700,24183,-41589,-11565,-7786,-3054,-18997,-10809,-9613,-4187,-10925,-5881,
吸收投资收到的现金(万元),2038,1629,1739,713,701,,,210,,,,87993,87060,117,95,195,105,72,35,82,7679,
其中：子公司吸收少数股东投资收到的现金(万元),419,10,120,713,701,,,210,,,,117,,117,95,195,105,72,35,82,29,
取得借款收到的现金(万元),96300,84000,19000,129000,77000,36500,15000,57083,49934,35268,12788,14547,14456,5072,3000,24244,18652,9687,13970,12332,10908,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,2062,,624,624,624,,,275,275,214,1142,,,,,,,,,664,
筹资活动现金流入小计(万元),98338,87691,20739,130337,78326,37124,15000,57293,50209,35543,13002,103682,101516,5189,3095,24439,18757,9759,14005,12414,19251,
偿还债务支付的现金(万元),67071,47050,20048,51127,39448,36982,13829,27954,20979,11544,,18466,8060,3000,1051,16063,11612,10708,14224,9700,12226,
分配股利、利润或偿付利息所支付的现金(万元),11240,10437,688,2343,1301,895,543,30023,29558,29266,92,5121,4833,4854,3693,3060,2712,585,4925,2336,709,
其中：子公司支付给少数股东的股利、利润(万元),,,,30,,,,131,,,,72,,58,,194,139,309,,,,
支付其他与筹资活动有关的现金(万元),,,,74,,,,,316,310,,2319,148,635,,568,230,,,951,1577,
筹资活动现金流出小计(万元),78310,57487,20736,53544,40749,37877,14372,57977,50853,41120,92,25906,13041,8489,4744,19690,14553,11293,19149,12987,14511,
筹资活动产生的现金流量净额(万元),20027,30204,3,76793,37577,-753,628,-684,-644,-5577,12910,77777,88474,-3300,-1649,4748,4204,-1534,-5144,-573,4740,
汇率变动对现金及现金等价物的影响(万元),3280,-291,-2599,-237,296,-452,-760,-309,-2367,-391,-140,1101,410,487,-51,-59,229,-74,-569,-94,-236,
现金及现金等价物净增加额(万元),-25889,9121,-99,43651,954,-19095,-9097,1675,-9528,2795,39337,52258,93257,405,-449,2411,2497,198,-766,3141,621,
加:期初现金及现金等价物余额(万元),103918,103918,103918,60267,60267,60267,60267,58592,58592,58592,58592,6334,6334,6334,6334,3923,3923,3725,4491,1350,729,
期末现金及现金等价物余额(万元),78029,113039,103819,103918,61221,41172,51170,60267,49065,61387,97929,58592,99591,6739,5885,6334,6420,3923,3725,4491,1350,
净利润(万元),,15501,,19665,,4218,,15343,,11181,,19861,,8003,,16500,,13126,10945,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,361,,2001,,634,,929,,523,,438,,139,,377,,-36,479,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3291,,4885,,2390,,4245,,1853,,2719,,1290,,1975,,1488,1307,,,
无形资产摊销(万元),,287,,336,,203,,241,,99,,168,,84,,146,,82,95,,,
长期待摊费用摊销(万元),,519,,642,,200,,388,,182,,608,,276,,567,,207,218,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-35,,-57,,-34,,2,,,,144,,20,,16,,7,34,,,
固定资产报废损失(万元),,54,,106,,53,,32,,19,,47,,47,,,,,,,,
公允价值变动损失(万元),,-1449,,2836,,2207,,-133,,-133,,-457,,-171,,370,,529,-308,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,2740,,442,,539,,4120,,726,,-986,,-117,,487,,108,878,,,
投资损失(万元),,1103,,3249,,218,,-584,,-193,,835,,374,,84,,-15,-79,,,
递延所得税资产减少(万元),,-9,,-677,,-327,,-147,,-100,,-25,,-234,,-167,,-114,-48,,,
递延所得税负债增加(万元),,-49,,42,,-1,,7,,,,,,,,,,-46,46,,,
存货的减少(万元),,-10952,,-4624,,-1245,,-9167,,219,,-4406,,-678,,-970,,-2224,-4049,,,
经营性应收项目的减少(万元),,-558,,-17919,,-7797,,-20653,,-15592,,-3911,,78,,-5279,,-2769,-3470,,,
经营性应付项目的增加(万元),,5707,,6576,,-1691,,11259,,4278,,-64,,1893,,2611,,1077,3085,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,633,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,17145,,17504,,-434,,5882,,3063,,14970,,11004,,16718,,11419,9134,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),78029,113039,103819,103918,61221,41172,51170,60267,49065,61387,97929,58592,99591,6739,5885,6334,6420,3923,3725,4491,1350,
现金的期初余额(万元),103918,103918,103918,60267,60267,60267,60267,58592,58592,58592,58592,6334,6334,6334,6334,3923,3923,3725,4491,1350,729,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-25889,9121,-99,43651,954,-19095,-9097,1675,-9528,2795,39337,52258,93257,405,-449,2411,2497,198,-766,3141,621,

