报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
支付的其他与经营活动有关的现金(万元),2960,2157,1235,3494,1955,1315,622,2668,1983,914,2359,967,1293,531,1143,652,742,236,147,
经营活动现金流出小计(万元),12626,8039,4322,13345,9901,6250,3101,12415,9412,5895,9017,4449,6591,3263,4762,2316,2806,924,252,
经营活动产生的现金流量净额(万元),2117,2380,257,5367,3327,3195,107,4650,2061,1882,5886,2237,4502,1622,1671,908,630,103,-48,
收回投资所收到的现金(万元),53000,31000,14000,29000,8000,4000,,14500,10500,6500,10000,3000,18280,-2000,,,,,,
取得投资收益所收到的现金(万元),467,262,118,297,84,48,,145,99,57,54,16,71,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,,,,,,,,,,,,,,,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),53467,31262,14118,29297,8084,4048,0,14645,10599,6557,10054,3016,18351,-2000,0,0,0,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3201,1777,362,4748,3193,1948,896,4552,4464,3588,4027,1783,118,26,424,83,273,58,12,
投资所支付的现金(万元),48000,24000,7000,45000,29000,8000,4000,12000,12000,8000,12500,6500,16100,-2000,2180,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),51201,25777,7362,49748,32193,9948,4896,16552,16464,11588,16527,8283,16218,-1974,2604,83,273,58,12,
投资活动产生的现金流量净额(万元),2266,5485,6757,-20451,-24109,-5901,-4896,-1906,-5865,-5030,-6474,-5267,2133,-26,-2604,-83,-273,-58,-12,
吸收投资收到的现金(万元),9,,,32203,32115,,,230,230,98,,,2679,2679,1694,1694,185,,15,
其中：子公司吸收少数股东投资收到的现金(万元),9,,,88,,,,230,230,98,,,,,,,,,,
取得借款收到的现金(万元),,,,539,,,,,,,,,,,,,100,90,80,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,67,,,,672,672,672,484,484,300,,,,,,,
筹资活动现金流入小计(万元),9,0,0,32809,32115,0,0,902,902,770,484,484,2979,2679,1694,1694,285,90,95,
偿还债务支付的现金(万元),279,,,,,,,,,,,,,,100,100,90,90,35,
分配股利、利润或偿付利息所支付的现金(万元),1998,1902,,2663,2501,,,,,,,,409,322,252,252,5,8,5,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,772,772,80,55,38,38,19,766,397,531,5,,,,,,
筹资活动现金流出小计(万元),2276,1902,0,3436,3273,80,55,38,38,19,766,397,940,328,352,352,95,98,40,
筹资活动产生的现金流量净额(万元),-2268,-1902,0,29373,28841,-80,-55,864,864,751,-282,87,2039,2351,1342,1342,190,-8,55,
汇率变动对现金及现金等价物的影响(万元),1,0,0,1,1,0,-0,-0,0,-0,0,0,0,0,,,,,,
现金及现金等价物净增加额(万元),2116,5963,7014,14289,8059,-2785,-4845,3607,-2940,-2398,-869,-2943,8674,3948,409,2167,546,37,-6,
加:期初现金及现金等价物余额(万元),26756,26756,26756,12466,12466,12466,12466,8859,9531,8859,9728,9728,1054,1054,645,645,99,63,69,
期末现金及现金等价物余额(万元),28872,32719,33769,26756,20526,9681,7622,12466,6591,6461,8859,6786,9728,5003,1054,2812,645,99,63,
净利润(万元),,4113,,6247,,3916,1390,6555,,3414,5969,3042,3560,1809,2154,886,732,140,25,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,76,,102,,51,22,48,,49,24,27,4,1,11,1,-15,8,5,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,815,,1261,,556,269,905,,392,404,132,134,59,60,18,18,10,5,
无形资产摊销(万元),,30,,58,,29,15,51,,23,24,12,24,11,22,11,9,,,
长期待摊费用摊销(万元),,38,,41,,14,7,118,,27,35,12,32,39,21,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,,,,,,,,6,,,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,6,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-1,,36,,-0,0,0,,,-0,0,0,,4,4,5,8,5,
投资损失(万元),,-262,,-297,,-48,,-145,,-57,-54,-16,-71,,,,,,,
递延所得税资产减少(万元),,-38,,-19,,-10,-3,-7,,-7,-4,-4,-1,-0,-2,,4,-2,-1,
递延所得税负债增加(万元),,,,147,,,,33,,,51,,52,,,,,,,
存货的减少(万元),,-933,,-482,,-123,-30,-574,,-327,-21,-164,-86,-29,-183,-196,-473,-127,-8,
经营性应收项目的减少(万元),,-1694,,-2122,,-1157,-1305,-1639,,-1574,-853,-603,-106,-420,-648,-315,-143,-24,-34,
经营性应付项目的增加(万元),,234,,395,,-33,-247,-696,,-58,310,-119,507,153,227,495,493,92,-47,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,-11,,,,,,452,-1,,-1,,-1,,
经营活动产生现金流量净额(万元),,2380,,5367,,3195,107,4650,,1882,5886,2320,4502,1622,1671,908,630,103,-48,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),28872,32719,33769,26756,20526,9681,7622,12466,6591,6461,8859,6786,9728,5003,1054,2812,645,99,63,
现金的期初余额(万元),26756,26756,26756,12466,12466,12466,12466,8859,9531,8859,9728,9728,1054,1054,645,645,99,63,69,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),2116,5963,7014,14289,8059,-2785,-4845,3607,,-2398,-869,-2943,8674,3948,409,2167,546,37,-6,

