报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
投资活动现金流出小计(万元),42694,31742,19952,103839,86124,61580,31418,5369,2618,2023,1168,6716,4874,7034,1116,5967,
投资活动产生的现金流量净额(万元),-14603,-13687,-10917,-14675,-23081,-22787,-24400,-5192,-2531,-2022,-1167,-6670,-4828,-6721,-946,-5965,
吸收投资收到的现金(万元),,,,,,,,35751,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),3500,3000,3000,2000,2000,500,500,8400,8400,6900,1000,9827,9827,11156,6900,9262,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,3287,4247,139,,459,459,1118,386,2099,
筹资活动现金流入小计(万元),3500,3000,3000,2000,2000,500,500,47438,12647,7039,1000,10286,10286,12274,7286,11361,
偿还债务支付的现金(万元),2250,1250,,2000,1250,750,,17011,8006,6506,1000,8958,8400,7900,6117,8329,
分配股利、利润或偿付利息所支付的现金(万元),1966,168,38,1930,1767,1701,63,1911,1752,324,269,1949,1768,1572,1402,1071,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,40,,,,,427,315,218,,1138,983,1147,979,898,
筹资活动现金流出小计(万元),4216,1418,78,3930,3017,2451,63,19349,10073,7048,1269,12045,11150,10619,8498,10299,
筹资活动产生的现金流量净额(万元),-716,1582,2922,-1930,-1017,-1951,437,28088,2574,-9,-269,-1759,-864,1655,-1212,1062,
汇率变动对现金及现金等价物的影响(万元),29,-6,-29,-12,-8,-53,-73,-13,17,13,-0,0,0,1,-6,-2,
现金及现金等价物净增加额(万元),-10795,-9364,-6922,-15908,-24583,-24263,-23514,28409,4510,705,-251,183,1454,673,123,-1315,
加:期初现金及现金等价物余额(万元),14818,14818,14818,30727,30727,30727,30727,2317,2317,2317,2317,2135,2135,1462,1339,2654,
期末现金及现金等价物余额(万元),4023,5454,7897,14818,6143,6463,7213,30727,6827,3023,2066,2317,3589,2135,1462,1339,
净利润(万元),,4280,,9776,,4629,,8176,5328,3718,,7836,4507,7383,5937,4088,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,281,,978,,287,,420,201,74,,547,367,335,519,55,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1599,,3001,,1509,,3030,2291,1514,,2516,1733,1763,1564,1268,
无形资产摊销(万元),,105,,195,,95,,184,137,91,,172,127,132,85,77,
长期待摊费用摊销(万元),,155,,288,,145,,169,118,70,,71,45,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,42,,1,,99,19,2,,17,15,1,40,2,
固定资产报废损失(万元),,6,,13,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,111,,104,,141,,650,470,312,,750,614,512,570,429,
投资损失(万元),,-50,,-655,,-293,,,,,,82,82,-168,-187,-27,
递延所得税资产减少(万元),,198,,-177,,73,,-688,59,94,,-99,-16,-60,-150,-179,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,
存货的减少(万元),,-1901,,-6499,,-6716,,-2044,-2502,-1414,,-561,-2677,-1180,-2702,-6454,
经营性应收项目的减少(万元),,-3728,,-10385,,-3675,,-4624,1196,387,,-4710,1970,-1530,-8968,2795,
经营性应付项目的增加(万元),,1690,,4026,,4331,,153,-2866,-2124,,1990,377,-1448,5578,1534,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,2747,,709,,527,,5526,4450,2724,,8611,7146,5738,2286,3590,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),4023,5454,7897,14818,6143,6463,7213,30727,6827,3023,2066,2317,3589,2135,1462,1339,
现金的期初余额(万元),14818,14818,14818,30727,30727,30727,30727,2317,2317,2317,2317,2135,2135,1462,1339,2654,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-10795,-9364,-6922,-15908,-24583,-24263,-23514,28409,4510,705,-251,183,1454,673,123,-1315,

