报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
支付的各项税费(万元),2032,1124,920,3668,2898,2172,824,4021,3072,2100,1235,3491,2606,6257,4963,3405,
支付的其他与经营活动有关的现金(万元),5963,3355,1718,4907,3221,2040,924,4142,2588,1871,954,5181,3141,6742,5178,3168,
经营活动现金流出小计(万元),53626,34540,18082,65457,50126,32120,16269,55405,41325,26697,13572,50269,37383,53291,55443,49121,
经营活动产生的现金流量净额(万元),1487,2365,479,1985,508,-1117,-1413,1911,632,441,-603,8116,6122,5644,3794,1208,
收回投资所收到的现金(万元),7500,7500,,32000,22500,10000,,1005,1005,1005,1000,,,,33,,
取得投资收益所收到的现金(万元),74,74,74,577,371,246,,115,19,15,10,73,64,21,62,33,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),292,257,256,465,315,171,171,37,9,1,,2,,109,38,116,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),7866,7831,330,33042,23186,10417,171,1157,1032,1021,1010,74,64,130,132,149,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3904,3266,2277,10835,6816,4553,1010,3242,2673,1526,927,3779,2723,3621,3254,3397,
投资所支付的现金(万元),,,,39500,32000,20000,10000,210,210,210,210,4326,3139,,30,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),3904,3266,2277,50335,38816,24553,11010,3453,2883,1737,1138,8105,5862,3621,3284,3397,
投资活动产生的现金流量净额(万元),3962,4565,-1947,-17293,-15630,-14136,-10839,-2295,-1851,-716,-128,-8031,-5798,-3491,-3153,-3248,
吸收投资收到的现金(万元),,,,,,,,20647,,,,407,97,,,1,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,407,97,,,,
取得借款收到的现金(万元),8000,8000,,23934,14000,14000,,29950,16450,12450,1950,25985,15685,38593,36368,29667,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),3000,3000,,,2434,,,3028,978,978,478,5370,2370,4438,,,
筹资活动现金流入小计(万元),11000,11000,0,23934,16434,14000,0,53625,17428,13428,2428,31762,18152,43031,36368,29668,
偿还债务支付的现金(万元),14025,14025,5,21960,14460,14455,1955,28880,14955,10975,1955,24539,16219,39859,34118,20449,
分配股利、利润或偿付利息所支付的现金(万元),2322,814,380,3409,3099,737,371,2368,2012,1663,348,2655,982,1519,1577,2385,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,543,525,525,428,1152,1050,1050,,2750,2250,3815,3000,1172,
筹资活动现金流出小计(万元),16347,14839,385,25912,18084,15717,2754,32400,18017,13688,2303,29943,19450,45193,38695,24006,
筹资活动产生的现金流量净额(万元),-5347,-3839,-385,-1978,-1651,-1717,-2754,21225,-589,-260,125,1818,-1298,-2162,-2326,5662,
汇率变动对现金及现金等价物的影响(万元),16,-11,-18,-26,-12,-24,-29,-60,-47,-22,-9,-53,39,282,-70,145,
现金及现金等价物净增加额(万元),118,3080,-1870,-17312,-16784,-16994,-15035,20782,-1855,-556,-615,1851,-935,273,-1755,3768,
加:期初现金及现金等价物余额(万元),9406,9406,16906,26718,26718,26718,26718,5936,5936,5936,5936,4086,4086,3813,5568,1800,
期末现金及现金等价物余额(万元),9524,12486,15035,9406,9934,9724,11683,26718,4082,5380,5321,5936,3150,4086,3813,5568,
净利润(万元),,2443,,4457,,2711,,4513,,2218,,4489,,4289,4887,3252,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,79,,208,,167,,134,,94,,12,,106,-269,76,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2717,,4934,,2435,,4728,,2326,,4435,,4198,3783,3167,
无形资产摊销(万元),,181,,274,,132,,239,,110,,131,,112,99,86,
长期待摊费用摊销(万元),,522,,1012,,469,,739,,371,,579,,721,670,518,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,316,,257,,212,,60,,16,,19,,37,143,353,
固定资产报废损失(万元),,-1,,11,,8,,0,,31,,28,,,42,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,-1,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,814,,1475,,710,,1394,,648,,1320,,1665,1393,1166,
投资损失(万元),,-41,,-610,,-314,,-116,,-15,,-73,,-21,-61,-33,
递延所得税资产减少(万元),,-313,,-338,,-282,,-129,,-110,,-271,,92,-89,-196,
递延所得税负债增加(万元),,,,96,,23,,118,,72,,21,,27,,,
存货的减少(万元),,-252,,-6001,,-3936,,-5665,,-4419,,-2346,,-439,-1494,-2730,
经营性应收项目的减少(万元),,-1450,,-4964,,-2995,,-5022,,-1980,,293,,-5128,-3040,-5060,
经营性应付项目的增加(万元),,-2650,,1174,,-458,,918,,1080,,-521,,-15,-2270,612,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,2365,,1985,,-1117,,1911,,441,,8116,,5644,3794,1208,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),9524,12486,15035,9406,9934,9724,11683,26718,4082,5380,5321,5936,3150,4086,3813,5568,
现金的期初余额(万元),9406,9406,16906,26718,26718,26718,26718,5936,5936,5936,5936,4086,4086,3813,5568,1800,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),118,3080,-1870,-17312,-16784,-16994,-15035,20782,-1855,-556,-615,1851,-935,273,-1755,3768,

