报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,1,,-1307,,-2,,3,,3,,0,,0,,4,,4,4,1,-2,20,
固定资产报废损失(万元),,,,,,3,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,469,,603,,67,,6,,7,,225,,86,,201,,63,133,,0,67,
投资损失(万元),,-176,,-110,,-84,,,,,,,,,,,,,-81,-222,0,0,
递延所得税资产减少(万元),,-47,,-379,,-68,,-221,,-41,,-205,,-99,,-100,,-62,-85,-74,-72,123,
递延所得税负债增加(万元),,,,0,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,6601,,-8331,,-517,,878,,2069,,-1266,,926,,2322,,1384,-1505,2074,-3613,698,
经营性应收项目的减少(万元),,-8282,,-5094,,-13005,,-12811,,-10874,,-5250,,-4214,,-4586,,-4027,-7118,-2363,-437,5484,
经营性应付项目的增加(万元),,-7256,,10650,,-1757,,6680,,-3835,,252,,-4504,,-4210,,-7112,5172,-961,2536,-835,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,34,,56,,155,,192,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-6241,,2385,,-13957,,-49,,-11427,,-1000,,-6260,,-1656,,-8562,916,4032,3710,9119,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),22542,23419,25042,37930,26255,17927,17982,28618,15222,15301,21467,30970,24967,11019,9164,18340,7446,,17447,20757,,,
现金的期初余额(万元),37930,37930,37930,28618,28618,28618,28618,30970,30970,30970,31549,18340,19306,18340,19148,17447,17555,,20757,21560,,,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-15387,-14511,-12887,9312,-2363,-10691,-10636,-2353,-15748,-15670,-10081,12630,5661,-7321,-9984,894,-10109,,-3310,-803,,,

